# GENERADO por tools/dominios/ensu/tablas.py -- sólo ids; el valor vive en el resultados.json sellado
conducta	eje	categoria	ola	calc	result_p	result_ic_lo	result_ic_hi	result_n
C01-INSEG-CIUDAD	CIUDAD	90	2021T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T4-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T4-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T4-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T4-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2022T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T1-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T1-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T1-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T1-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2022T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T2-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T2-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T2-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T2-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2022T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T3-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T3-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T3-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T3-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2022T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T4-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T4-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T4-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T4-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2023T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T1-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T1-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T1-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T1-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2023T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T2-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T2-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T2-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T2-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2023T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T3-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T3-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T3-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T3-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2023T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T4-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T4-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T4-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T4-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2024T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T1-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T1-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T1-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T1-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2024T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T2-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T2-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T2-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T2-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2024T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T3-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T3-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T3-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T3-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2024T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T4-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T4-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T4-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T4-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2025T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T1-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T1-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T1-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T1-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2025T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T2-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T2-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T2-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T2-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2025T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T3-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T3-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T3-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T3-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	90	2025T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T4-CIUDAD-90-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T4-CIUDAD-90-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T4-CIUDAD-90-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T4-CIUDAD-90-N
C01-INSEG-CIUDAD	CIUDAD	91	2016T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2016T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2016T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2016T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2017T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2017T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2017T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2017T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2017T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2018T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2018T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2018T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2018T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2018T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2019T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2019T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2019T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2019T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2019T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2020T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2020T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2020T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2020T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2021T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2021T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2021T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2021T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2022T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2022T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2022T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2022T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2022T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2023T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2023T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2023T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2023T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2023T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2024T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2024T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2024T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2024T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2024T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2025T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T1-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T1-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T1-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T1-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2025T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T2-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T2-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T2-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T2-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2025T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T3-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T3-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T3-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T3-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	91	2025T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T4-CIUDAD-91-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T4-CIUDAD-91-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T4-CIUDAD-91-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2025T4-CIUDAD-91-N
C01-INSEG-CIUDAD	CIUDAD	92	2016T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T1-CIUDAD-92-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T1-CIUDAD-92-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T1-CIUDAD-92-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T1-CIUDAD-92-N
C01-INSEG-CIUDAD	CIUDAD	92	2016T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T2-CIUDAD-92-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T2-CIUDAD-92-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T2-CIUDAD-92-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T2-CIUDAD-92-N
C01-INSEG-CIUDAD	CIUDAD	92	2016T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T3-CIUDAD-92-P	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T3-CIUDAD-92-IC-LO	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T3-CIUDAD-92-IC-HI	RESULT-ENSU-SERIE-C01-INSEG-CIUDAD-2016T3-CIUDAD-92-N
