# DERIVADO — NO EDITAR
resultado_id	origen	corrida_id	spec_id	valor	tipo	unidad	estado	generacion	cuenta_gen2	tolerancia	tolerancia_adopcion	validacion_independiente	validacion_ref	alcance_validacion	rol_evaluacion	origen_numerico	funciones_dependencia	camino_linaje	valor_legacy	delta_legacy	sello	fuente_replay	depende_de	sucesor	n_usos
RESULT-C0D-MAE-MARGINAL-M-IC-HI	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	6.364379506558089	flotante	limite superior IC95 bootstrap del MAE_pp MARGINAL de M	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-MAE-MARGINAL-M-IC-HI -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-MAE-MARGINAL-M-IC-LO	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	2.707486645388604	flotante	limite inferior IC95 bootstrap del MAE_pp MARGINAL de M	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-MAE-MARGINAL-M-IC-LO -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-MAE-MARGINAL-M-N	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	14	entero	celdas que entran al MAE_pp MARGINAL de M	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-MAE-MARGINAL-M-N -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-N-UNIVERSO-COMUN	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	13	entero	celdas con R, L_SOLO, L_CORPUS y M los cuatro disponibles	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-N-UNIVERSO-COMUN -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-ORDEN-COMUN	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	M=4.4637 < L_SOLO=11.6925 < L_CORPUS=16.3902	texto	corredores ordenados por MAE_pp COMUN, de menor a mayor error	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-ORDEN-COMUN -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-ORDEN-MARGINAL	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	M=4.5066 < L_SOLO=11.6925 < L_CORPUS=19.6040	texto	corredores ordenados por MAE_pp MARGINAL, de menor a mayor error	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-ORDEN-MARGINAL -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-PAREADA-PRIMARIA-LCORPUS-LSOLO-IC-HI	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	11.274671170723723	flotante	PRIMARIA -- |err_pp_L_CORPUS| - |err_pp_L_SOLO|: IC95 superior	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-PAREADA-PRIMARIA-LCORPUS-LSOLO-IC-HI -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-PAREADA-PRIMARIA-LCORPUS-LSOLO-IC-LO	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	-0.8022192980647846	flotante	PRIMARIA -- |err_pp_L_CORPUS| - |err_pp_L_SOLO|: IC95 inferior (bootstrap de celdas, seed 42, 10000 replicas)	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-PAREADA-PRIMARIA-LCORPUS-LSOLO-IC-LO -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-PAREADA-PRIMARIA-LCORPUS-LSOLO-N	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	13	entero	PRIMARIA -- |err_pp_L_CORPUS| - |err_pp_L_SOLO|: celdas pareadas	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-PAREADA-PRIMARIA-LCORPUS-LSOLO-N -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
RESULT-C0D-PAREADA-PRIMARIA-LCORPUS-LSOLO-PUNTO	OFERTA	CALC-C0D-MARCADOR-v2--e6fe5cea2f5d	CALC-C0D-MARCADOR-v2	4.697771597190084	flotante	PRIMARIA -- |err_pp_L_CORPUS| - |err_pp_L_SOLO|: media de d_i, pp	SUPERADO→CALC-C0D-MARCADOR-v3	GEN2	NO	{"abs": 1e-10, "razon": "Sin microdato y sin RNG propio: el bootstrap es determinista por seed derivada y scope_id declarado, y las medias corren en orden fijo de celda. La unica diferencia esperable entre dos corridas del mismo arbol es redondeo de float64. Enteros y textos se comparan EXACTO. NO se afloja para que una adopcion pase: si el grano de un consumidor no cabe aqui, para eso existe `tolerancia_adopcion` (PRIMERA-SILLA §1), que esta spec deliberadamente NO declara -- adopta por la rama de defecto, redondeando al grano del consumidor.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	INDETERMINADO	CODIGO=1,DATO=253,INDETERMINADA=2,METADATO=4 · IN-L-EXTRAIDO-V1-2:INDETERMINADA,IN-SPEC-SELLADA-V1-1:METADATO,IN-MARCO-V1-3:METADATO,IN-SCORING-M3:CODIGO · +256	CALC-C0D-MARCADOR-v2/RESULT-C0D-PAREADA-PRIMARIA-LCORPUS-LSOLO-PUNTO -> IN-L-EXTRAIDO-V1-2:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/L-extraido-v1_2.tsv [MATERIAL] | IN-AGREGADO-V1-3-RESULTADO:FUNCION-INDETERMINADA -> forense/prereg-duelo-v2/agregado-v1_3-resultado.json [MATERIAL] | IN-B-RESULTADOS:DATO -> data/corrida0/CALC-B-0001/resultados.json -> CALC-B-0001 -> CALC-B-0001/RESULT-B-ADOPCION-P3 -> enigh2016_nc_csv:DATO -> manifiesto:enigh2016_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2018_nc_csv:DATO -> manifiesto:enigh2018_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | enigh2020_nc_csv:DATO -> manifiesto:enigh2020_nc_csv [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE] | +1 ramas | +252 ramas	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	HEREDADO-DEL-REGISTRO-PUBLICADO · data/corrida0/corridas.tsv@5022d2d8147596250c70c348be0664c56f0b5aa9:L96 · forense/replay-evidencia.tsv#CALC-C0D-MARCADOR-v2		CALC-C0D-MARCADOR-v3	0
