declaracion_id	input_id	localizador_declarado	identificador_declarado	activo_id	metodo_reconciliacion	evidencia_reconciliacion	estado_reconciliacion
DEC-10d4e7f58be05cab2e24e5f7	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2009/tabulados/empresa/INNOVAN05.xls	INNOVAN05.xls	ACT-bea4add47dfae8f8fd2e500e	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2009/tabulados/empresa/INNOVAN05.xls	ACTIVO_UNICO
DEC-10d7763b37967b5148435ab2	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ena/2017/tabulados/precisiones/ena17_str_sup_ipmo01.xlsx	ena17_str_sup_ipmo01.xlsx	ACT-b645a2045a6fb0333002a3e0	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ena/2017/tabulados/precisiones/ena17_str_sup_ipmo01.xlsx	ACTIVO_UNICO
DEC-10dc15b25009be84855c433c	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/2020_04/denue_00_51_0420_csv.zip	denue_00_51_0420_csv.zip	ACT-e493ebe1ee5c37af2c1ddbd8	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/2020_04/denue_00_51_0420_csv.zip	ACTIVO_UNICO
DEC-10dc7f5f87bda231d031c143	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/enigh/tradicional/1998/microdatos/gastos_dbf.zip	gastos_dbf.zip	ACT-219f4aebd9404e6ce9a75891	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10dd0484d44f721e75599d83	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_325.xlsx	PTF_325.xlsx	ACT-f187a0262c4497757c9709a0	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_325.xlsx	ACTIVO_UNICO
DEC-10dd6ef6b1c3c8f98006f8c4	INP-74937b1d6b324152f4f6	https://www.inegi.org.mx/contenidos/programas/encig/2019/doc/encig19_cuestionario.pdf	encig2019_cuestionario_pdf	ACT-3c41c31e1f43f55ace37b764	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-10de71999bcf868dde8042a1	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_83.xlsx	PTF_83.xlsx	ACT-35234484029f49035a91d8f5	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_83.xlsx	ACTIVO_UNICO
DEC-10e09cb2da6e9cf64bfc4c63	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2020/microdatos/JO_Imputados_medida_ehriij2020_dbf.zip	JO_Imputados_medida_ehriij2020_dbf.zip	ACT-76d5ce132ae46ece38cfc8fe	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10e1ede589129215d844cd8a	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2018/microdatos/JO_Tramites_ehriij2018_dbf.zip	JO_Tramites_ehriij2018_dbf.zip	ACT-96a6caac047f1e559b5e5028	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10e349dbd3c37d70fc6fd2aa	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2000/microdatos/iter/23_quintana_roo_2000_iter_dbf.zip	23_quintana_roo_2000_iter_dbf.zip	ACT-f2c5c6328de31dfa42736aaa	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10e3ec87dacfcaa93c27854f	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/modutih/2012/tabulados/2012_tinf196.xlsx	2012_tinf196.xlsx	ACT-26c7e9063159b393b84d151f	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/modutih/2012/tabulados/2012_tinf196.xlsx	ACTIVO_UNICO
DEC-10e50098fdbd8f08c0e8f06c	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/envipe/2012/tabulados/VI_desempeno_institucional_2012_est.xlsx	VI_desempeno_institucional_2012_est.xlsx	ACT-bf69f5363e64909cd3c91519	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/envipe/2012/tabulados/VI_desempeno_institucional_2012_est.xlsx	ACTIVO_UNICO
DEC-10e50324d06e38d4889e2611	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/enpecyt/2005/microdatos/enpecyt2005_bd_dbf.zip	enpecyt2005_bd_dbf.zip	ACT-da542a0a63d670a1d07b72e8	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10e5d31ac07c4a993465292b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2024/ensu_tabulados_complementarios_diciembre_2024_estimacion_xlsx.zip	ensu_tabulados_complementarios_diciembre_2024_estimacion_xlsx.zip	ACT-c79af685b317b91b15b15b4b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ensu/tabulados/2024/ensu_tabulados_complementarios_diciembre_2024_estimacion_xlsx.zip	ACTIVO_UNICO
DEC-10e7c256b3c87d3f58c8d3af	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cngspspe/2018/microdatos/m1/Resiliencia_cngspspe2018_dbf.zip	Resiliencia_cngspspe2018_dbf.zip	ACT-61a705afbfab180acc3bac56	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10ed53cd76e91cb432252905	INP-31d8a03b381d2c4acd8f	data_raw:engasto2012/gasto_dta.zip	gasto_dta.zip	ACT-185b6cc6ef9e803b9b6296f9	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-10edfc79a15705edffb530fb	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2016/tabulados/u3cd134.xlsx	u3cd134.xlsx	ACT-393e9d40816ff5b951227948	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2016/tabulados/u3cd134.xlsx	ACTIVO_UNICO
DEC-10f12d91088dabcfadf7e7e1	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/pibval/2018/tabulados/ori/VAEMG_19.xlsx	VAEMG_19.xlsx	ACT-795188fb771dffa88f475f93	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/pibval/2018/tabulados/ori/VAEMG_19.xlsx	ACTIVO_UNICO
DEC-10f247d534e35f7d95f6e883	INP-74937b1d6b324152f4f6	https://www.inegi.org.mx/contenidos/programas/envipe/2020/doc/cuest_principal_envipe2020.pdf	envipe2020_cuest_principal_pdf	ACT-0a9ce19a1262b5deb96ad254	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-10f2bd8420a4ee2c28ca828e	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/esidet/2017/tabulados/2017_TCRV046.xlsx	2017_TCRV046.xlsx	ACT-8ee68c142741b75c1f70139b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/esidet/2017/tabulados/2017_TCRV046.xlsx	ACTIVO_UNICO
DEC-10f32aa150d7635b83767ec2	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/2017_11/denue_00_23_1117_shp.zip	denue_00_23_1117_shp.zip	ACT-c2f3ae024603acc03a8793e4	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/2017_11/denue_00_23_1117_shp.zip	ACTIVO_UNICO
DEC-10f7d2b4e12ed8689603c6e3	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enigh/nc/2018/tabulados/enigh2018_ns_ef_precisiones_xlsx.zip	enigh2018_ns_ef_precisiones_xlsx.zip	ACT-dc2b577a0d884e02cf69a962	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enigh/nc/2018/tabulados/enigh2018_ns_ef_precisiones_xlsx.zip	ACTIVO_UNICO
DEC-10f7d744aaac74f97b454948	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnije/2014/microdatos/exp_asuntos_ingresados_mpenal_cnije2014_dbf.zip	exp_asuntos_ingresados_mpenal_cnije2014_dbf.zip	ACT-e7960a1d0858f3226a413e6c	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10f92b45540bb164ad2aec5d	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ensanut/2018/doc/ensanut_2018_nueva_version_fd_cs.xlsx	ensanut_2018_nueva_version_fd_cs.xlsx	ACT-69380833058f833a8a564d1b	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10f9e65c519b906a462305ff	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnije/2017/microdatos/m1/Serv_periciales_cnije2017_dbf.zip	Serv_periciales_cnije2017_dbf.zip	ACT-2105f4b13c415939008392b2	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10f9fee4e66febc425af2521	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/molec/2024/microdatos/molec_ago16_dbf.zip	molec_ago16_dbf.zip	ACT-50663da258565e5cd4f4f8cb	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10fa3bb90b0927e81472ff81	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/endutih/2025/tabulados/2025_u1na603.xlsx	2025_u1na603.xlsx	ACT-830c6b34709e1ea22b527f59	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/endutih/2025/tabulados/2025_u1na603.xlsx	ACTIVO_UNICO
DEC-10fbbff789ca6595cf54b983	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_93.xlsx	PTF_93.xlsx	ACT-e1d78e58ddde347d99b3d222	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ptf/2018/tabulados/ori/PTF_93.xlsx	ACTIVO_UNICO
DEC-10fe58824e69df1b7e01d41a	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/microdatos/eic2015_29_sas.zip	eic2015_29_sas.zip	ACT-70241c6407b991889e5d6c31	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-10ff80d5a596ba8f4dc764a5	INP-76143f24fced1856d563	data_raw:enut2002_fd.pdf	enut2002_fd.pdf	ACT-1a8c0a4bb132d627e00939ab	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-11009310c2a0a11c0f24a403	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IV_caracteristicas_victimas_2019_err.xlsx	IV_caracteristicas_victimas_2019_err.xlsx	ACT-b5b35047e7027ae89ffd5f27	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/envipe/2019/Tabulados/IV_caracteristicas_victimas_2019_err.xlsx	ACTIVO_UNICO
DEC-110afd76cf16ca69df5c2906	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/pibgob/2018/tabulados/ori/GELCP_66.xlsx	GELCP_66.xlsx	ACT-53229e66d4c36f3f67698636	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/pibgob/2018/tabulados/ori/GELCP_66.xlsx	ACTIVO_UNICO
DEC-110b61f745d750463089138b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enpecyt/2015/tabulados/enp43.xlsx	enp43.xlsx	ACT-3087289cbbbf0f4ed15b8733	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enpecyt/2015/tabulados/enp43.xlsx	ACTIVO_UNICO
DEC-110b97540575b1165fd4912e	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/modutih/2014/tabulados/2014_tinf447.xlsx	2014_tinf447.xlsx	ACT-5250525627bd908525ff2ba0	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/modutih/2014/tabulados/2014_tinf447.xlsx	ACTIVO_UNICO
DEC-110d06176c0bb5ef6ebc9cdc	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ena/2019/tabulados/ena19_nac_org_ipprob01.xlsx	ena19_nac_org_ipprob01.xlsx	ACT-7750f1bcc3c3e0d20e177740	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ena/2019/tabulados/ena19_nac_org_ipprob01.xlsx	ACTIVO_UNICO
DEC-110defc401abf82e91b40788	INP-76143f24fced1856d563	data_raw:engasto2013/gasto_dbf.zip	engasto2013/gasto_dbf.zip	ACT-62222e75f2f21a2a5e86fa85	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-110f732498d4ba287581545e	INP-246e7a7291b9e77c4cf8	https://www.povertyactionlab.org/evaluation/information-dissemination-campaign-and-voters-behavior-2009-municipal-elections-mexico	CORRUPCION_INFO_ELECTORAL_2009	ACT-443c3546afb200371928860a	SIN_RECONCILIACION	https://www.povertyactionlab.org/evaluation/information-dissemination-campaign-and-voters-behavior-2009-municipal-elections-mexico	ACTIVO_UNICO
DEC-11124b59c012638d49451b01	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/investigacion/eash/2018/microdatos/gastoshogar_dta.zip	gastoshogar_dta.zip	ACT-f67d3d75fdd18d30331dbfb3	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-1114bd7963581753a997b711	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/caas/Censo2020_CAAS_bcs_sas.zip	Censo2020_CAAS_bcs_sas.zip	ACT-d57aa46c3317c06da4f8f82e	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-1115026e5ed481c6b81296d7	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2009/tabulados/establecimiento/P00_PESN13.xls	P00_PESN13.xls	ACT-8db9f16fa643d192f0157738	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2009/tabulados/establecimiento/P00_PESN13.xls	ACTIVO_UNICO
DEC-111656836079d633246e0eea	INP-31d8a03b381d2c4acd8f	data_raw:conjunto_de_datos_enoe_2019_3t_csv.zip	enoe_2019_3t_csv	ACT-b9d55829df974f197eed782d	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-111670d90884e90710176bd9	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/eat/2018/tabulados/O_D_Ingresos_2021.xlsx	O_D_Ingresos_2021.xlsx	ACT-5f4688f360c9e80150f20f18	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/eat/2018/tabulados/O_D_Ingresos_2021.xlsx	ACTIVO_UNICO
DEC-11168de7b571dbba26325188	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnije/2016/microdatos/m4/Implent_Just_Oral_excepto_penal_cnije2016_dbf.zip	Implent_Just_Oral_excepto_penal_cnije2016_dbf.zip	ACT-bfd382210321c69a828d44ec	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-111782c33687db0cd030845b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_46591-46911_shp.zip	denue_00_46591-46911_shp.zip	ACT-78d3cfd0f4ac06ccc210465b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_46591-46911_shp.zip	ACTIVO_UNICO
DEC-11185c504f0cfb0f3661103d	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/enasem/2018/microdatos/enasem_2018_fd.xlsx	enasem_2018_fd.xlsx	ACT-7fe8eb647d8707f4f024c826	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-111b83dc8bc988132ca384a7	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/natalidad/microdatos/1998/natalidad_base_datos_1998_dbf.zip	natalidad_base_datos_1998_dbf.zip	ACT-2e69a239865f367350e47649	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-111f5df792dbb0b43629e244	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/cngmd/2015/microdatos/m3/sp_Seguridad_publica_cngmd2015_dbf.zip	sp_Seguridad_publica_cngmd2015_dbf.zip	ACT-3991e27acc869738d86b3f23	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-111f891ec562fbc1c44dda99	INP-2841cbe4b6f538c0ce21	https://www.ennvih-mxfls.org/	www.ennvih-mxfls.org	ACT-5228975e51ddfdde7e33d6f9	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-1121d36ca8199ca379f2edeb	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cleu/2014/microdatos/entorno_urbano_21_sas.zip	entorno_urbano_21_sas.zip	ACT-47d524c085d707b9411aff03	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-1121da388a71116a11bff812	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ccpv/1970/tabulados/cgp70_nal_lengua_indigena.xlsx	cgp70_nal_lengua_indigena.xlsx	ACT-473229a742dc0fab38d5a7fb	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ccpv/1970/tabulados/cgp70_nal_lengua_indigena.xlsx	ACTIVO_UNICO
DEC-11223f235142f41c844aed3c	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enpecyt/2011/tabulados/2011_enp03.xlsx	2011_enp03.xlsx	ACT-1f40a0b2ffeedbf7bf605e7d	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enpecyt/2011/tabulados/2011_enp03.xlsx	ACTIVO_UNICO
DEC-112413bcb78ed9310170dd99	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_155.xlsx	CSIT_155.xlsx	ACT-eb93d8fa6cc371d71db21ab5	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_155.xlsx	ACTIVO_UNICO
DEC-112612b1e85f6b1fdd7ba92d	INP-74937b1d6b324152f4f6	https://www.inegi.org.mx/contenidos/programas/eder/2017/microdatos/eder2017_bases_dta.zip	eder_2017_eder2017_bases_dta	ACT-fbf22ac05647520d4c34406e	HASH_IDENTICO;RUTA_EXACTA;URL_EXACTA_SOLO_LOCALIZACION	HASH_IDENTICO;RUTA_EXACTA;URL_EXACTA_SOLO_LOCALIZACION	IDENTIDAD_VERIFICADA
DEC-112778074f89d73f0411bc69	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/temas/economia/ciencia/tabulados/2017/2017_INRV1511.xlsx	2017_INRV1511.xlsx	ACT-04804b319d11b768279b4569	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/temas/economia/ciencia/tabulados/2017/2017_INRV1511.xlsx	ACTIVO_UNICO
DEC-112a564be0af4b62c74ec053	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnijf/2019/microdatos/m1/Rec_hum_organos_PJF_cnijf2019_dbf.zip	Rec_hum_organos_PJF_cnijf2019_dbf.zip	ACT-f3c66a9a4bb7cb6d01ce4184	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-112af8f38c203d69026dc322	INP-74937b1d6b324152f4f6	https://www.inegi.org.mx/contenidos/programas/envipe/2020/datosabiertos/conjunto_de_datos_envipe2020_csv.zip	envipe2020_csv	ACT-66857845353bec6c0ccae24b	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-112ca26142b5a4ae04517598	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/investigacion/bienestar/basico/microdatos/2015/biare_2015_octubre_dta.zip	biare_2015_octubre_dta.zip	ACT-fee33d77d7304a17904b8e05	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-112cc919b4585ecacf5b91e0	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2022/tabulados/2022_u2ed701.xlsx	2022_u2ed701.xlsx	ACT-0ca8b3a73a4ad0ef0d426d3a	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2022/tabulados/2022_u2ed701.xlsx	ACTIVO_UNICO
DEC-112e8bba86d0f1cee2105d40	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/dutih/2016/doc/dutih2016_fd.xlsx	dutih2016_fd.xlsx	ACT-ccd102b2b65f43c187860f02	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-1130093052fde67e2bddfce1	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enigh/nc/2016/microdatos/enigh2016_ns_erogaciones_sav.zip	enigh2016_ns_erogaciones_sav.zip	ACT-41f6708699687335c87baad2	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-113050d1434cd29bd42637fe	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/pibact/2018/tabulados/ori/cbs_r_241.xlsx	cbs_r_241.xlsx	ACT-6ac42f6dbb2e50fe759abef0	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/pibact/2018/tabulados/ori/cbs_r_241.xlsx	ACTIVO_UNICO
DEC-1131eca1434a40feaf008c90	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enigh/est/2020/microdatos/enigh2020_est_agrogasto_sav.zip	enigh2020_est_agrogasto_sav.zip	ACT-00a9ef2e222cfd16099acaca	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-113217677c51a7ac31e4b141	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/enigh/nc/2024/microdatos/enigh2024_ns_concentradohogar_csv.zip	enigh2024_ns_concentradohogar_csv.zip	ACT-172afb17b1d076b1577141b2	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-113c225272d04a6ba28d0262	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/cl/Censo2020_CL_cam_sav.zip	Censo2020_CL_cam_sav.zip	ACT-9b6f177e71344f173404ec96	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-113cdaedfd67c66d34fd4cba	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/accidentes/microdatos/1998/atus_98_dbf.zip	atus_98_dbf.zip	ACT-25632d3f4a5ba69b40239782	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-113e4a3396b5dc930a92dfaa	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/cnije/2017/microdatos/m4/Aperturas_excep_penal_cnije2017_dbf.zip	Aperturas_excep_penal_cnije2017_dbf.zip	ACT-8396781dd8de62c5685624a5	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-113e585b999bbbf77ffdbbd4	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2005/microdatos/viviendas/vivloc2005_11_dbf.zip	vivloc2005_11_dbf.zip	ACT-e3dd9a75018204c910e6dd3e	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-113fc6373f7dfe1a82ebab78	INP-76143f24fced1856d563	data_raw:enut2019_diccionario_variables.html	enut2019_diccionario_variables.html	ACT-cf0debc6cdde97528de1d2b8	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-113ff47d48362acce304ddee	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2022/microdatos/ADOJC_Victima_delito_ehriij2022_dbf.zip	ADOJC_Victima_delito_ehriij2022_dbf.zip	ACT-20b8f0e22e204ecb375e3b4e	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
