candidato_reconciliacion_id	activos_implicados	declaraciones_implicadas	similitud_observada	razon_candidata	evidencia_pendiente	estado_revision
CREC-6e08239fbfd82a57b1ae7791	ACT-501fe58a8fb5355ddf96e21e;ACT-68456cbd59395d9e56ab23af	DEC-209fd935d019393c30903e5b;DEC-cb1b05f93fddbb67b9b5ce9b	nombre_archivo_exacto:conclusiones_cndhf2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-317a09dcd5cd373852bd20c1	ACT-bca6c4f06be9f33125b971d6;ACT-eb573942dccc48ceec551f05	DEC-2620114c6285d510c67d075d;DEC-51e3a45fc696baf0819ba099	nombre_archivo_exacto:conclusiones_exc_penal_cnije2013_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-bd63af89172cec2124ee4533	ACT-996ab89a706f5cd714fe6ac8;ACT-d92e217cd09010d81fd5fd5c	DEC-2d0b602d8f827680e5b8034a;DEC-d89aabdaf90fee7006b44252	nombre_archivo_exacto:conclusiones_excepto_penal_cnije2014_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c3301177668d4a1015ffd73c	ACT-8bb11764cff18410ad8ec485;ACT-d7a329d4c3a034be6295a1c2	DEC-497a5c0696172f7ad5c3df38;DEC-caaf9e9d774a2db57658b895	nombre_archivo_exacto:conclusiones_excepto_penal_cnije2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-72d3e0e8b6e0b31b85f75dae	ACT-3cc6f4424473afb8dc9f7be2;ACT-cc0bdd725732049f0fb30def	DEC-64d4f0f3cfe76ae956cd9a9d;DEC-969432b998418cad84873d35	nombre_archivo_exacto:conclusiones_excepto_penal_ije2015_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c26d8a48c95e7c394fc70870	ACT-55f9674ddf535ea30c0cf965;ACT-7cd3d2dc97f4c565a31d3656	DEC-d5461dfeaa0cc8a8968b04cb;DEC-e7549766ea050596459c7fa3	nombre_archivo_exacto:consar	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-adb82f5cd57d0fe8196c6822	ACT-355804da2da6e7473ce65a9e;ACT-ada129b4b8b6976cc191501c	DEC-765c475e69e432d2236d6df3;DEC-a71f085cd8882e2a5bd83dbd	nombre_archivo_exacto:consejo_de_la_judicatura_cnije2012_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-2fadae6c3a90697dbbe81000	ACT-49c38e5ebda7c5444a92f2c2;ACT-c056328ee1f9d4e46c76d0fc	DEC-87c720963b13a815599840f2;DEC-963ad22a61100bb538ec4e14	nombre_archivo_exacto:consejo_j_cnije2013_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-a8f9aa5e5b5b62d7e126a369	ACT-1f05bd4ffa32ca7034ca098a;ACT-c6dd6a683823ca7eebdb37b4	DEC-521ae3557026c7295fc70ff5;DEC-990ff5264850f7e96e9205ba	nombre_archivo_exacto:consejo_judicatura_cnije2014_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-903ae26f9ee5b6a057e12a0b	ACT-908fbfb4383b242eccaa823e;ACT-92c04b440e1bcc402f39d2db	DEC-694ce556be50e7c83b791f12;DEC-6bdcbaf010c249c6f0d5112b	nombre_archivo_exacto:consejo_judicatura_cnije2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-e54f97657a7882a29d46cf77	ACT-578c522eab50188d25eb10a8;ACT-8cad959f0b798ca695fd865b	DEC-4f5f7714216d6d8bdf4c8fb6;DEC-ee10bdee10da9f46679724af	nombre_archivo_exacto:consejo_judicatura_cnije2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-b2cacabe443c0f63f9ac3e82	ACT-9762d6687b3650139f28e221;ACT-c23aff2f5ca01cfc9f7a97fd	DEC-1b12e1d610db0ee6f488581e;DEC-4d04039f024bac911a84d2b7	nombre_archivo_exacto:consejo_judicatura_cnije2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f9957b9606cc16fea31afd2c	ACT-b49ff42e1917d90d6750bf30;ACT-edabf4515d42664b9d6f0073	DEC-25860b28f3f4870a5db52bee;DEC-73c7272d681639d5d556b096	nombre_archivo_exacto:consejo_judicatura_cnije2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c2c2cdbd96d302e8fff4e172	ACT-29de4c377a505f746a76c10d;ACT-c750c8b7ab313b7fe21de863	DEC-1309b566a7ce324ed98251d7;DEC-7622de73ecdadf0b26e57911	nombre_archivo_exacto:consejo_judicatura_ije2015_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-96cc1accbe345295125057e4	ACT-e5261cd5a4b47e334dec4d40;ACT-f1f7288eda5f37eee46fa6a8	DEC-6ad29818c7dca1f48e8dbe0c;DEC-f44375f6e024311ed4f4410c	nombre_archivo_exacto:consignaciones_cnije2013_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-58b9fb2427770b450fbd545f	ACT-0753f11ecdf67bcb1f5f6ee2;ACT-0d72f02b036cdc6d4f80634d;ACT-29faa00c9af1d7365774e167;ACT-3467b045b06a565006eee6af;ACT-41317a06cf51ee18141efc6e;ACT-4db3206a40b7e86565782f6a;ACT-5038e4fb1e036bcc51c69a7b;ACT-929a738d2429a88581791454;ACT-aaf75de29d2ec8e2662adbbc;ACT-d600acffd6e8d1effbe99409;ACT-f0a2bb0b2b6e21fee0747481;ACT-f5451b93dadfc3700d58c7dd	DEC-181f0f993c9a448154b08209;DEC-42b0a78ac4222c0ba59b1f0f;DEC-573b10db162291ca70c1f65e;DEC-6d34119d9151b88804f4d4bc;DEC-813859168338cc37f31b43b2;DEC-983047552fc7ebede4c390e5;DEC-9ae58afb99f054a813464e47;DEC-a1d4b327002edbd8fc3403c8;DEC-af3a9ea2dbe66125a1a05024;DEC-dbb079bbbece7ab7ac8881fa;DEC-dd7ac6be99b7aa8dd0698aec;DEC-e19c70f2092c1782743d8f2c	nombre_archivo_exacto:consultardirectoriointernetaction.do	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-cd3957cc0c62449f20ec530a	ACT-17b981eb49c8374caebc940e;ACT-37f0b86f30df3c7866be976f;ACT-dc4a29a5b1e4860baf6092e9;ACT-e83657c28a79886f92e672e7	DEC-11aea71bc838d50da4cc0e04;DEC-5d860e04a5193813a4241fb2;DEC-c9ac9b63db81fb298ab2e1c5;DEC-e97b4e2385f7fcc2b7b7be61	nombre_archivo_exacto:contacto.html	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-bf7e6bbe2bd63c0157f72aaf	ACT-610a22de9934e1089022691c;ACT-777769e364f96c553a19008b	DEC-0ca6ce7a7c77d7f3478ce3d0;DEC-6d093d487e998b89caf4f3d4	nombre_archivo_exacto:contr_inter_anticorru_cndhe2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-dc08133f23866f17c59ba117	ACT-7ee432a1e64667bea530d727;ACT-b20540a237bc6aa53fa41655	DEC-8367b58ccb018d455e591f90;DEC-cc710406b0be9dd6c1ccca95	nombre_archivo_exacto:contr_inter_anticorru_cndhe2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-00d2b1db32ab61dbcb7ae89a	ACT-9997d6193008dad32d767831;ACT-a00a905d7ee0e466b373315d	DEC-3060cc1140b5a952372f3328;DEC-695cb04507053b2da82bf7c0	nombre_archivo_exacto:contr_inter_anticorru_cndhe2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-77885ed25f092c73bf84fc3c	ACT-57246e638c43f5153266a553;ACT-d8ba25ccdbb40278f6ffaa86	DEC-5968c8105b5d4ba7cdd1ac05;DEC-5e8ecd915c749b656a497133	nombre_archivo_exacto:contr_inter_anticorru_cndhf2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f3920d4275455cebf8d3d88d	ACT-3b78adc48687bbfdc7f0d119;ACT-9c4b866f1e9b272574806104	DEC-3774aa6415369f090cdf24fd;DEC-a7f85dfc95eb812708ba8adf	nombre_archivo_exacto:contr_inter_anticorru_cndhf2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-7bd0903430c09a7459226574	ACT-1a9eaad68ed71480fdae37ac;ACT-8060d9bf9595cb23b87ae36a	DEC-76efebaa86844463b67a0b88;DEC-ff8604f7cbee98b40e1ada27	nombre_archivo_exacto:contr_inter_anticorru_cndhf2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-68d0947753e716d05c6becfa	ACT-134622dfe76b35ec41160577;ACT-427c86066d0285a54705af8b	DEC-6dbaca9047edd4653be9f554;DEC-cf6406a5c9d01e33ee76547e	nombre_archivo_exacto:contro_int_anticorru_cnspef2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f7d4fc2923c43cfb2b845b61	ACT-6b1ddeab4a1ae08e2e82f26c;ACT-e5eb794884ea66615337a92d	DEC-1844274ee7a84b673ddb8880;DEC-a195f429f7b917fa0c8e8366	nombre_archivo_exacto:contro_int_anticorru_cnspef2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-2ef8bb8f8b1881b29185a5df	ACT-34e0b246c0608b42e72c5535;ACT-37fd80e4f1b07998ca372cdc	DEC-1f5f1ecfefd3be1cf522b05b;DEC-5f5bd66db0080ded6da4ff76	nombre_archivo_exacto:control_int_anticorru_cnple2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-70ccad778f44258b785def27	ACT-5305b77ff0b77886876b0195;ACT-ef7f1e84d88378242d6f18cd	DEC-79257ddd7ba36bc0893d44db;DEC-fa70c4d042d3b98b6722ff30	nombre_archivo_exacto:control_int_anticorru_cnple2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-0747f41d7a8d57297f912add	ACT-8ea217568ce907aff97e1fa5;ACT-ab4ece45054759b6c1dc64df	DEC-545509564a3631372bb328b8;DEC-bcc3bce07641258fe3490d30	nombre_archivo_exacto:control_int_anticorru_cnple2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-a155a6b3edbd69c7ec105c51	ACT-2f47577dac1cf23b43cdbc30;ACT-e36c933ad3ee188c5f9e3c28	DEC-60d0bdaa36918c863d9ef07d;DEC-9978490a434af3246ebe32b1	nombre_archivo_exacto:control_intern_antico_cnspf2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-a29b37e423a6e093fe6228fd	ACT-a76d4422dffc912c259f7945;ACT-bcbfef31c653a9262885fb36	DEC-457d7c4655363e9781a4e8a6;DEC-f02cb1af834ad7246bb07c1c	nombre_archivo_exacto:control_intern_antico_cnspf2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-6f26e01f2b42078dbaac9d7a	ACT-59f81ee98c0b5402ae453617;ACT-e916c9249704d597aceac227	DEC-195ce14848d014bb9269a68b;DEC-aa2f57c40498d5bd562a8661	nombre_archivo_exacto:coordinacion_sedesol2009_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-ba4b142f9946f8b1f8c7f593	ACT-840254c3bd311ecfbeb2385f;ACT-a98cddbe086a268b3b02652e	DEC-6931ee95d524f938e207fac7;DEC-c681ef3d43500cec5f7f47e0	nombre_archivo_exacto:coordininst_intercinf_cngmd2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-1bfcb69de42ba9d294248d1c	ACT-ad25177eebf049c1791494a5;ACT-b7352ad7835a606b4ecb718b	DEC-1bcf9b397938db6d97ba7ea4;DEC-556df9b6863265b9c3b9e01f	nombre_archivo_exacto:coordininst_intercinf_cngmd2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-792da16b65838ac9e0fdc4d3	ACT-1f1a82a2e5900b414dd18db3;ACT-eeff7eb9821c21af5d7cb260	DEC-5c86a46ce0fc19d4b1052c00;DEC-7e60583cbd36c2e54575199d	nombre_archivo_exacto:cost_pago_infsol_cntaippdpe2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-5dda6031246ff52be5df3594	ACT-957c0ce1d8aa46da9b9cb6ac;ACT-dcfb098e0cda0adedbb9d11e	DEC-4c2f47194cb96702e9145d39;DEC-8bf4f2f7a289f1282f40a7b2	nombre_archivo_exacto:cost_pago_infsol_cntaippdpf2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-112b08c0c3296a85f3380608	ACT-054b5204bfd061515e0356d7;ACT-ddf88810a7b5bde8910c415f	DEC-79712c99a886f1e2789a71e2;DEC-eba3a3052214ec9c8c569947	nombre_archivo_exacto:cp_indice.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-dabbb21a71e3400b5ccbbaa0	ACT-4ba67b4c88cd3a5de920212a;ACT-b1966debc6fcf4c24c418a9b	DEC-4b4b8e943f88c42eacc3ea8f;DEC-b96cac2f5688d2ea1953cb5a	nombre_archivo_exacto:cp_var_anual.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-37ed4331a83fcd49c8a25d3c	ACT-601064c3db7ce74755ede15f;ACT-70263318266071c4a808e4d3	DEC-0d512ce8be5de8ebf8e7ddb6;DEC-0e28c388df9c5d336556e80e	nombre_archivo_exacto:cp_var_mensual.xlsx	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-78da1b07803658ae6d285b5d	ACT-23fd0872ac9f42ff86fbc1e9;ACT-6864b7964fcf59fccf88c6e7	DEC-56ddce693dc36f04b74eebbc;DEC-594ee54eaa05c48225a1dc8e	nombre_archivo_exacto:cpv2005_01_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-d889ce8926557421b415b98b	ACT-ba236806e4776d5b43f2d57f;ACT-cd5a9e41a54336749a14d99a	DEC-3e79c9d6c5113fac97772cce;DEC-c0752d521055e0cf79184046	nombre_archivo_exacto:cpv2005_02_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-a53d50d371660e0520b31631	ACT-728c1cd150adc1d04ff3f763;ACT-758aa50a313cea1e1b6486c8	DEC-09f71c5abaa71b38db5469a5;DEC-f9d3e40aec6a264607d95ec8	nombre_archivo_exacto:cpv2005_03_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-130f763b2d8e72575fd1d29a	ACT-8fd037c82f1984960c9a457f;ACT-ab7db1d3074ce2bacedac169	DEC-438d21520a1b642472ba179a;DEC-d735eb8d41e5ec280eab9d1f	nombre_archivo_exacto:cpv2005_04_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-1607194e1894872d585dec8d	ACT-7a73e4446ed2c38c5365969d;ACT-981ff5cd831b225440da5d61	DEC-bd82f639c24bd27cdd4f301e;DEC-ed585174609ae8b8664de3c3	nombre_archivo_exacto:cpv2005_05_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-7040af252ede1b9cc21bbd21	ACT-617cf502093bc75f26cffd99;ACT-a549aa36158fae1eb7b5e7b7	DEC-4c9b6b2e19f9828919e2c33a;DEC-81119188a89916083184e12e	nombre_archivo_exacto:cpv2005_06_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c1a60f8c6aa4939fffa00cd5	ACT-f03112b06a4c3906ed88d67d;ACT-fb55a1dcb0029a01674b280b	DEC-2dde38dd64864d6e53171352;DEC-fb75dfc49c0e6bffe6250a32	nombre_archivo_exacto:cpv2005_07_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-0a81ed9f493cb9e25609b136	ACT-b9fe2998442e7cb7660d56f9;ACT-c25cd1ca2ba70542d5b68fc8	DEC-9b06649309ed2fb9084e2eec;DEC-b503a083b86ff811a95ea997	nombre_archivo_exacto:cpv2005_08_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-4177159aef5b6054ddc6667b	ACT-dad5242bb477fbea76fb3ed4;ACT-de6113cc29c4ec52e3a01ab9	DEC-b30287a6ad72498544a3d2b3;DEC-cf57b3a23f33560dbd2ad00e	nombre_archivo_exacto:cpv2005_09_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-7f5be2eed44e8647b29c5ebf	ACT-19a081794382ee6f0771c566;ACT-e9dc5832b3ed4f74ea12f0d3	DEC-b68e6ab12aaead004fee9b05;DEC-d887e855af22c38a773d7919	nombre_archivo_exacto:cpv2005_10_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-00449e91d16c3131a1ab8ee9	ACT-1708426906c5cd7bbf37f9c1;ACT-5bb2efa501d7f461cfb10bea	DEC-6b07d072fa5bcf2d0b178b43;DEC-be5a15b22c907e41570d6cf4	nombre_archivo_exacto:cpv2005_11_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-3e83f4b812e7ada858e25cbb	ACT-418fb40d94d991cb2d135374;ACT-bb51a962844829718521239e	DEC-180a7c8a0773aaa4d3992e39;DEC-552e335e90a85ecf1e4f2452	nombre_archivo_exacto:cpv2005_12_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c6917cdc21185b696ae4fc5d	ACT-9622631b438ca046c6b9fc20;ACT-c0f88d044322b8c688804e21	DEC-2157c7add09b6a8de58f7116;DEC-c5d22dbf77e381b7d320730a	nombre_archivo_exacto:cpv2005_13_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-8a1b08fae62111ea8d127f06	ACT-34601a93547510fb6b127e95;ACT-a2a193c3e3142285aa44b669	DEC-91686b0b77b34f81df2eef41;DEC-ff920a34d1970fa78e3573fd	nombre_archivo_exacto:cpv2005_14_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-a4ad0901cefd15745c43c256	ACT-56c4604df0714b1caf1dfc7b;ACT-f4bb430c371249a792a0c2f6	DEC-719e738f29d1376582b7620e;DEC-d141a8b331c491a9dc73b103	nombre_archivo_exacto:cpv2005_15_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-1ef26c273a0654ced106f6a8	ACT-87b1dfb3fb639ecebc1fadff;ACT-898225b75b11352750bc23c3	DEC-9a99fa9db0d6e6692dd9f4a7;DEC-ab291874128d8be8e5b9618f	nombre_archivo_exacto:cpv2005_16_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-00ce926fa62e2bc5cb974e0c	ACT-33e4200891c9a35c0bce5576;ACT-66119d41908e80fd0c115485	DEC-119e93d0d95660f05e242da3;DEC-b8b54f52e6c9442c90e9c077	nombre_archivo_exacto:cpv2005_17_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-b653b65cec154ac28389b0c6	ACT-585d5c79b3734e8169ea8a7c;ACT-9c0e7a4562b14af6215fe1d9	DEC-1c6bc60644ae031b0f00f7b4;DEC-d11fc3129c91e0fcbf394c68	nombre_archivo_exacto:cpv2005_18_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-e67a2fd7489f4c80c9b83fd7	ACT-00a5713f7e25d80328c8d30f;ACT-843e20d32837b1c5b9c6b905	DEC-2fbd248981e59fdd5d17af95;DEC-4248260e1d08cf1e75dbfbd0	nombre_archivo_exacto:cpv2005_19_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
