reporte_id	record_id	record_sha256	batch_id	batch_sha256	payload_id	representacion_id	sha256	objeto_logico_id	grado_inspeccion	afirmacion_tipo	objeto_tipo	localizador	descripcion_neutral	frontera_inspeccion	estado	privacidad	fecha
RPTC-B2-4770efa95d1ca51425e5f3223ac30dd79a57d05d1a2e08595a17ed4e8c62d44f	E2R-1824462904a7966c898f35d2f72919dfefbd92a022372d46e54752af7b418bf1	b146766a31882f00e8428eeea1944edd4b303267db637ab82565b5648741d7a0	E2B-b89f8f0acf0e45cd922d017f266db177c01204b6d7f2b50b6d11a0367fdcea32	b89f8f0acf0e45cd922d017f266db177c01204b6d7f2b50b6d11a0367fdcea32	engasto_2012_gasto_de_consumo_ajustado_dbf	REP-ff5eed5aa19fe98c7c788a2314faf48cae4d5e959dc5ee1a546e2a81bfeb52cc	afeea4b978067b1c56c966872428052a4b4c16caddc4f1dd6d2f10c54603f26a	OBJ-B2-250f406ed1c9ee806ef5c68f52532185c4d47aff5e102303b79c1adfe7d6ae0d	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:gasto_de_consumo_ajustado.dbf	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-479101efa12dd7d690c2040309380366c0269011ad1db0f2d242d4edd8e5cd22	E2R-af91a7bffe3ee62b7c42c21c1c848d376cdb646987ec7978a0dffbb4600dd588	9b268d2817379692bdf2b95c563ab033aed780febd9a543b71e881fb0f54d636	E2B-769961a04d3e053ecb51fe937fb1c7add3d980fc65f631b9d9e82fc79b9efaa7	769961a04d3e053ecb51fe937fb1c7add3d980fc65f631b9d9e82fc79b9efaa7	enut2019_der_zip	REP-efb2ae56ba58845ebe07927cb21451c103d6c1aba8bc2677effc0e5010485d66	4cf74d141629ac78f2023f49cbcd6bff5fc5c8d778a1c4a346ba2cf7f0a5674d	OBJ-B2-da2b4d611735e74371477701cfbe2dbca71fa343f4bbb2e7aaeb1be5a054dac4	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=1:modelo_er_enut_2019.png!/contenido	FORMATO-NO-SOPORTADO; objetos=1; muestra=E2R-af91a7bffe3ee62b7c42c21c1c848d376cdb646987ec7978a0dffbb4600dd588	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-47b88560e97f8a868c69825749f7b67cbb62c6f9606771f2a9a807b7075c4d1b	E2R-f4b17ef71bce54ca53146546900db1e7051f9f9a300027b701bf2e92c3e159a3	a4d3bcdb1c9c4cbf80e49e4bcbfc92534a074cd948d05c34160485591dc35f27	E2B-a60789d4fd902aed5c6677f5a3acbedae152554b94e5450bb4750f8588886a9e	a60789d4fd902aed5c6677f5a3acbedae152554b94e5450bb4750f8588886a9e	envipe_2016_bd_envipe2016_dbf	REP-fe4fb9ba29e28569d90a591ebe1f4e4d957260d86d2b0e873bbb950d603d3d7c	8c939550590bbb7941c65a2c9a3d87d8654cfe529e969f51265fe65974ef68a4	OBJ-B2-e3773c2e2ff98501ff8af7a4d88d6cac1821510a6464fcea737ac4f658a18987	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=3:THogar.dbf	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-47ca05d4c07c33484d00dd282cd55f10761b841e727d876b316667d51fc521b5	E2R-5efef1ed122d0cd66fc0435f36e633f27a0c00245ebdb0648262e88988a62b91	325be8e919476d700db3f47a5beb3f432b8c2ded638e3c189e3bd445254b6402	E2B-77c4af5c30e30347cfb83e695b03babe1930f942ada7ae53559f6bfbb22af2b2	77c4af5c30e30347cfb83e695b03babe1930f942ada7ae53559f6bfbb22af2b2	enoen_2021_1t_csv	REP-54387cda6f28ca51f28a1458d34e845ce46143438fcaa502c4717b8b63330728	b92ab5c27ccaf4cc15dd76f715f1022c44af0b844d2fb4ebf3d1ec5bb1a16461	OBJ-B2-01b2ad43126e4a1a397f1a9a9cccd56f4272e38a14fd257b07a9af0e4f051b2e	E2	RESUMEN-NEUTRAL-COMPACTO	TEXTO	zip!/miembro=145:conjunto_de_datos_coe1_enoen_2021_1t/metadatos/metadatos_enoen_2021_1t.txt!/contenido/documento=texto	TEXTO; objetos=5; muestra=E2R-5efef1ed122d0cd66fc0435f36e633f27a0c00245ebdb0648262e88988a62b91	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-47d17a1aecdc8d1dc9dbb5db9f633bf925bc305bfa10217fc0af63a1ae728722	E2R-c155b6884a86bd680e0ab7ffb12190f24de60cb2eb51600f657889c189d1695b	0baff054524ad51e1bb2e4f54e18956cfbc2de8de04062dbbb7b84bc6f32135f	E2B-d67ae1b90e103ef92167fa4a20abe464f410b0654d84fd78877c3ab2263d5cb6	d67ae1b90e103ef92167fa4a20abe464f410b0654d84fd78877c3ab2263d5cb6	enut2002_fd_pdf	REP-37b3e4dff0c057273de29cabd56c0379c2a7d0cbfc56d8587187e4ad96cd76d4	b2073ec7cdba45b297130d021ec0465750b5ea94df6599f09971332d7a3491d6	OBJ-B2-eeff05663517dd1938ba2e21622fe3d0ae76838018790648684dad86df74f4ee	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	contenido=raiz	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-c155b6884a86bd680e0ab7ffb12190f24de60cb2eb51600f657889c189d1695b	apertura detenida en parser de formato: PermissionError	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-47e5440a5944b167324c40085376b449f6fbb02642ab28597fffe3942615e1e8	E2R-caebfae34281299f835ca6bf1815954f0d168d2742870b604c2375d18dbf24b6	67e804f1acbf48da9008b3bd5a7b926c6e83e1a959a5e102cf1ee9e9aef4a2c7	E2B-807dd752dcd9e362b69e6a8f51e1c81265bdf04d24080def69d80fcf2f04ecb6	807dd752dcd9e362b69e6a8f51e1c81265bdf04d24080def69d80fcf2f04ecb6	wb2661_baseline_instrumentos	REP-557c4d9968de37301f9f50b9940213395965d54fd4fa9103dae329a474736a87	dc3ea30471830e0c894a089ebcc7d36e3e102ce53c21cb5f024b8b46c411b485	OBJ-B2-56e1db0c08a98e62ef7545a60d21519c3c4692eab33db6d67bfc0fdd2dba57a6	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:[REDACTADO-PRIVACIDAD]	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-caebfae34281299f835ca6bf1815954f0d168d2742870b604c2375d18dbf24b6	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-4819bac36c4c2533afe8669615bbe2dce0e82209da78158c25a44b38582df97f	E2R-276757b251e971cb65b28af254f982ee0087898d74b1b37d3d0149757a14fa02	b1403e1df9619e0a954494c070a26aa5eff4b525d2f4aeea1625e2bb40a42f93	E2B-d857b7edc3015a6bbf0a44a1ead85ea5057bfa9662f33256fca53990794dffeb	d857b7edc3015a6bbf0a44a1ead85ea5057bfa9662f33256fca53990794dffeb	enoe_2023_4t_csv	REP-bbbf364d4824ebfc08c67aff4d9a0bf23523b7027076fea612fb8ef57bed17cb	add63ea0f5ae2649bfc726b7bc0040304674bab11e31ef6e3c26af6274d0bfa5	OBJ-B2-a96822f748317db1f36fc7ae1994e8e11cbb97a5c59ec78de334ad851c52644e	E2	RESUMEN-NEUTRAL-COMPACTO	TEXTO	zip!/miembro=324:conjunto_de_datos_sdem_enoe_2023_4t/metadatos/metadatos_enoe_2023_4t.txt!/contenido/documento=texto	TEXTO; objetos=5; muestra=E2R-276757b251e971cb65b28af254f982ee0087898d74b1b37d3d0149757a14fa02	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-484ec55f104b27c875eb9f0cdf3989c4d91c8dd1f36fb36b5a2d54f4605bb8c3	E2R-6ca88ac67897ea25fc85e9825b92d5d15a675667aa9a60a9368f6701b6d2aa28	0fbebf80de790015c1f79f8b630e1df03469c754689d68d6fd48f862f82e0a0e	E2B-83d8545d618a4f5808154839ea1778047a224605aa6ac803d031856966b8fbdb	83d8545d618a4f5808154839ea1778047a224605aa6ac803d031856966b8fbdb	envipe2020_cuest_modulo_pdf	REP-5a62c0f97644ac65ea3cdb1d204583cbdb31cd530cbfe8a3ccfff79fee07e19b	c2453c14a5ae81a2fb96c4c979df334d3360595230484cf469192a8fa78545ef	OBJ-B2-668f30506328ea7a2362d2be8343c9dbbc97b1083579e2dd9735c43a3d27f27a	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	contenido=raiz	[REDACTADO-PRIVACIDAD]; objetos=1; muestra=E2R-6ca88ac67897ea25fc85e9825b92d5d15a675667aa9a60a9368f6701b6d2aa28	apertura detenida en parser de formato: PermissionError	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-4868e829fa0a9cfe04572bb1f8ff7f23a71a5fbbfbb174f7d396dc5932f2fa31	E2R-12174c105a8d2aaa20cd4d32b13d2c0932bad0b408ef034d729567855f0c299e	90ab245be3d61d929ed83984b04e00863da78c714a7a85c76eb6b2c9a2c886a9	E2B-163a28ccc63cfa6419cd39c1c7060b9fa5060a62413a0bec915d9870d50a8cf1	163a28ccc63cfa6419cd39c1c7060b9fa5060a62413a0bec915d9870d50a8cf1	engasto_2012_vivienda_sav	REP-9e8b165df7db01c67997531085e975917761d4497f940851dbd716cf657e0c3e	4c7509bc4bc273c2851ef2defe726e90b632001aa0c43e5ae51567460ea05b1c	OBJ-B2-6169b16fad1d5bf5b1498b3f7519a1f83d4def18f9e8b83b4742f896b38ef481	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:vivienda.sav!/contenido/tabla=sav#variable=46:nombre_sha256=b1495ed4dfca235c0544d09f9e487a1c9248abed7ae9479b016c21354fb04d43	[REDACTADO-PRIVACIDAD]; objetos=32; muestra=E2R-12174c105a8d2aaa20cd4d32b13d2c0932bad0b408ef034d729567855f0c299e	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-488d0c52166383da98a0362e858db7ca2939f69c0e32da463a3bc3dbd3fa5247	E2R-0eba8b288f96f807757dc2d4d1fa45e6fae730b5e1c4679957cc92e332e4af7c	f7668aeacd9ef606d48a1fb787bb0dadb86f95831f4531c689ca6998fd1a1fac	E2B-7716d334f4f09892467b56641515f04330ec0f039a0c56ce53aaaa5ae191bb32	7716d334f4f09892467b56641515f04330ec0f039a0c56ce53aaaa5ae191bb32	mociba_2022_mociba2022_bd_sav	REP-0b1975315e14340bc9430535c6abba9f83fba0b251576eacffd3209725fa4077	251bb224c1a02f94371d6ea04dd0040fc78155f05a19b2bb445199ebeeeb8058	OBJ-B2-235376a8c3beb53feff8d73e87d280cd278a151ae66fb07531e46d9dfd97befe	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:MOCIBA2022.sav!/contenido/tabla=sav#variable=209:nombre_sha256=e659b9731c3beddfc9d741bb8642aae06bc64b7a60f51133159c8a8fe4c7a783	[REDACTADO-PRIVACIDAD]; objetos=222; muestra=E2R-0eba8b288f96f807757dc2d4d1fa45e6fae730b5e1c4679957cc92e332e4af7c	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-48a868d658192ce2601406795cf0447eaf5c76743a14364422132ab175ab0ea3	E2R-401d45401f7fc323139d5db5c7f982753537188597c101b873ba53521cea772a	73f5a717445ade74f86e09e204086f6fb6ecad39a0d33279a5963b26b95d3609	E2B-b5a57140f0b895a684fe3abd90cd67c38362c1d19e4ec39290790c7c4306a22f	b5a57140f0b895a684fe3abd90cd67c38362c1d19e4ec39290790c7c4306a22f	enoen_2022_2t_csv	REP-1313b21e50507b6ec06612fc0970aec8747a7617313de621a521fd29bced4717	454154e53a5fc3d42842bac54d53b463cf898674460ff6162364f86cb6c7b287	OBJ-B2-14f21f29360af1971cae0ba0e9cb2358a70b17c3bad132c64d862fb30b204c25	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=279:conjunto_de_datos_sdem_enoen_2022_2t/catalogos/sec_ins.csv	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-4909c4c9c5d70e2248125d65cbccb44ae416fc02a62dfac98a22cef83337643a	E2R-ddef97d6e39a5c845ef021f2e1d82986c23f623fe232d4b56e5ea38b0af39022	a5c2a14f8af32ed9b4d2f73dc1280072ad34c3b1547ebd84683208da8b1c516f	E2B-df573fa5e90d4bf0fbfaebde6cbe7114bc6d32bb1087e24a73b3c5cf1518cd36	df573fa5e90d4bf0fbfaebde6cbe7114bc6d32bb1087e24a73b3c5cf1518cd36	hogar_ensanut2024_w_icb_catlogo	REP-e41964424e5ecd16de466c86462c785734e3bc57d6f167184c8ac098f1f80246	b5b9792e92287091a89e57f13f13a4b89aab4b27a060c4ea7e1cd375041716fd	OBJ-B2-6a1c623bd26e98df86dd169962062a4dddae26c75693a9c6406ebba321b1d4ed	E2	RESUMEN-NEUTRAL-COMPACTO	COLUMNA	hoja=Variables#columna=3	COLUMNA; objetos=8; muestra=E2R-ddef97d6e39a5c845ef021f2e1d82986c23f623fe232d4b56e5ea38b0af39022	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-4948d8b1a58b07fe5dffa5ac299e149a5048d9bf8158224b977804bf9147b0cb	E2R-ffc018bc2f4b70dcee09d46e88a15a1ec0429a8ec3ce1df9930fa7dfbb855fab	871fbb359f5d43d218811009eceac7821dd406cbb00e047c0d1d718696341299	E2B-6e218d7bfbc27ed110750256ee2ac66815a8ef4f2ca41d1e5a5f104bb53d7c01	6e218d7bfbc27ed110750256ee2ac66815a8ef4f2ca41d1e5a5f104bb53d7c01	enestyc_1995_ejemplobd_enestyc_1995_dbf	REP-5a5527742a6203f9b53f6c8d1d9624b77793de0e0a1f6289695f699daf72fad2	94b8a908a9ca1a7db211a216f65df1a612973917f8c98389de7a3252c62d6bf2	OBJ-B2-19f96ae3f91f698c41355362307b292348db2a6974bc22ebe5ce898394de050c	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=3:enestyc1995c.dbf	[REDACTADO-PRIVACIDAD]; objetos=2; muestra=E2R-ffc018bc2f4b70dcee09d46e88a15a1ec0429a8ec3ce1df9930fa7dfbb855fab	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-4961c2e4de11b03092102ddda4155c34b9942fbc2af8fce288defc89812b49d5	E2R-b18514176b1c173314f9ec338026d99a4ab29a229971643d73da37747080f542	9a00a0a1f68715ac4740c43cea5f4f2400fcd73a5e8d21622a98a50b874f313f	E2B-9ab307840e8ebfba76e453613b418b8658bd5b5696a714c301c651048d98fa2c	9ab307840e8ebfba76e453613b418b8658bd5b5696a714c301c651048d98fa2c	enut2014_diccionario_variables_html	REP-d5605d482be406e4f7a6592a368e6a3f8d83ce6e118d120f52df5a8e89c78e93	db9c9f75b47a2842fd1d5f0a4d7b950ccd1036f1456eb8511d55e0f223163cda	OBJ-B2-5cab344ca220d2c375cfd31a4a4e52902a32153c6612858da0062aeb9956ad9c	E2	RESUMEN-NEUTRAL-COMPACTO	H4	html#nodo=1/html/head/meta/meta/meta/link/link/body/div/div/div/div/div/h4	H4; objetos=1; muestra=E2R-b18514176b1c173314f9ec338026d99a4ab29a229971643d73da37747080f542	documento completo; enlaces no seguidos y scripts no ejecutados	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-497df7acb24aae63c35edfaaa799744dd0d127162fcc2656618d73934c1371b2	E2R-ce06a74349fb789198e4a904e8493fe18b0c9e5731f666ed8af0934af18ef249	e8f1846015e748656d3022f1889a0cb4c573b487a5bacfd49a890e17d9ddaf0c	E2B-46695fff4330bb6b3f3251aa2ab07a7233c84b6b5fb946225f720504c14107a9	46695fff4330bb6b3f3251aa2ab07a7233c84b6b5fb946225f720504c14107a9	NO-APLICA	REP-35e8187d249636b2beb4d00f12d5cb1a23df65b5bb743a0b25b289b63f0dfc5d	3ea807864522a499f2611e2936693e8b64263472d34a5c1fb2efe21ac6d669de	OBJ-B2-d9d1d12359d4bcc697029aaee7861e6aa377959b890ff361b874978f91eb9249	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=6:27 months.pdf!/contenido	[REDACTADO-PRIVACIDAD]; objetos=22; muestra=E2R-ce06a74349fb789198e4a904e8493fe18b0c9e5731f666ed8af0934af18ef249	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-498d404698615186ad0ec8a992e380546d6ecb3162d648f0fc21e0543bba1b69	E2R-a48fda86b18c168a1bc9436ac64f8f7d45ca9ab0c3a6f538743b193ec9c14fb1	398a6ed2321d4195260abd4ba9bc401f0fdd21d6d690523a0ac0d3844fe0aef4	E2B-8b340b7a6c6d90854bcea5474b2e44b02a6b22844f4670bee78e35606a1cd09b	8b340b7a6c6d90854bcea5474b2e44b02a6b22844f4670bee78e35606a1cd09b	NO-APLICA	REP-b79742468b274360e744ce79761603a3b17bf2f51a38af89298d292e2974c657	776d56bf91535beaecef9480c352b022c3aec1ec7fae36c969ccdf6c8cc89d1c	OBJ-B2-d3dbd2b6610b4b61f0ee04d78227362aa934a0b642ae31c61fedae962d680a23	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=65:Compartamos_AEJ/Source/ado/External/SSC/esttab.ado!/contenido	FORMATO-NO-SOPORTADO; objetos=69; muestra=E2R-a48fda86b18c168a1bc9436ac64f8f7d45ca9ab0c3a6f538743b193ec9c14fb1	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-49a6c0ee6a39f8530d9f71d01c3cbc70b43050164367654c6400b0c97d147644	E2R-891d877a02cfbc3f149ba940124f91bd97f1ca6d60b07193b4107b96a457cf5f	bf3b470c6724ead9c21c9fb7d056882b387569023e9ef92af45ee67d4f76b0f3	E2B-511e8f2eb430efc234dd3ec214c2904a64fe71f039a7cf64d694f18f5184fc5b	511e8f2eb430efc234dd3ec214c2904a64fe71f039a7cf64d694f18f5184fc5b	enut2024_diccionario_variables_html	REP-4586b43bf18db27566ff85943fccd564db0e7b30a3abda980764fce9176351db	f9a2e32bc7673946b521e0bdde4b6786318a3dfbaba046d658e26e745e28b422	OBJ-B2-bf6e51ceaeb338e1307ea42c1afa29a34f10dbba8b96ce582209818fd279a6f3	E2	RESUMEN-NEUTRAL-COMPACTO	H4	html#nodo=1/html/head/meta/meta/meta/link/link/body/div/div/div/div/div/h4	H4; objetos=1; muestra=E2R-891d877a02cfbc3f149ba940124f91bd97f1ca6d60b07193b4107b96a457cf5f	documento completo; enlaces no seguidos y scripts no ejecutados	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-49f0cb87937490d2b503eb3d4bf7041f84fec9573ad59ac1dafb230a4cc555d7	E2R-e20ff850dac549306aa7b0852f622e91b2b724edbf7ed5f8ed5d1cac2dd017a2	f416a04c00d8438c4f191c165454cf07a61371b9188701dd5b7527ffce44015b	E2B-878c6b80016b23f6fd3f0d778c39f41a9950d3dfd912f08cfaf564a22ab49b27	878c6b80016b23f6fd3f0d778c39f41a9950d3dfd912f08cfaf564a22ab49b27	enestyc_1992_ejemplobd_enestyc_1992_stata	REP-b8bb984fc7263d8f43c75f6a109a5d5d2e369f57c0c73604b62964919f46be2e	852ef3ee45c58f80c5a3dc30b896cea9585768efab6df3c31ee741e53ca9789f	OBJ-B2-2156e55608dc962c7249dcac3a994f818522312f2e7376831784aacd5fac1082	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=3:enestyc1992c.dta!/contenido/tabla=stata#variable=127:nombre_sha256=476d6f0139ac898f651a4410abae1ce2790d84a6c491d243bb286fce6ede35f1	[REDACTADO-PRIVACIDAD]; objetos=663; muestra=E2R-e20ff850dac549306aa7b0852f622e91b2b724edbf7ed5f8ed5d1cac2dd017a2	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-49fd9539d7e56f4b03a4fcdea1990fcc7be58d40cee503efa5ce39f076ebedeb	E2R-3390dd24c1e3413a3b4053333c81e049731f4c384d05464042623eacabb2afb4	f92ff207d606a9031aa56c783d8769196670a7468204dc89f48b82216d28b7b9	E2B-fe2e2ee867619782a1878c4eab1333dfe6da3aa0798e2f2a2859db6b934c1e00	fe2e2ee867619782a1878c4eab1333dfe6da3aa0798e2f2a2859db6b934c1e00	banxico_sie_cf884_operaciones	REP-b07d4961ff7b13c1bb1dcdd3989708369739b0b758f27886bf1d0c87ce79fdb6	5bd31243e63fad1cb680728f1a3cfbddba6196506aa0f7779adbc6c8aaa5a5de	OBJ-B2-cbd004d0a4d74d55873adebad03e488ea8b70405e25b825b808d12036a0dfba5	E2	RESUMEN-NEUTRAL-COMPACTO	LABEL	html#nodo=251/html/head/meta/meta/meta/meta/meta/noscript/link/link/link/link/body/form/link/header/div/div/div/div/div/div/div/div/div/div/div/div/input/input/	[REDACTADO-PRIVACIDAD]	documento completo; enlaces no seguidos y scripts no ejecutados	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-4a2c04a4e2364e3d6ededd6153eac42caa44ccf8919b56b544a09c6f4373a7e4	E2R-d988aa997e14bde308ce9230db90d9647c2c784f83c94e9b1d21e8298f06a96c	6e9e01f7ea5be4cf903e7e0973ee233378bd788c663f0b8140ef4f4d90f1cf5f	E2B-26de73555151db4489441cbf58bf9629d47f446998ee2c201b8f74e126db0569	26de73555151db4489441cbf58bf9629d47f446998ee2c201b8f74e126db0569	za6980_v2_0_0_sav	REP-36041e8c34dcac1d81c3e828d120c133905ee04f469ccfa71074e235040edae9	20a1420f4aa8f8dcb30f7de61879796d20b7c3042805e7925e56c30b4ae97ca5	OBJ-B2-f39a4db4b83be502a01baa0970ebfe986c055eed68d7b1f92102f4aacce90c6b	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:ZA6980_v2-0-0.sav!/contenido/tabla=sav#extension=5:subtipo=16	[REDACTADO-PRIVACIDAD]; objetos=7; muestra=E2R-d988aa997e14bde308ce9230db90d9647c2c784f83c94e9b1d21e8298f06a96c	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-4a66a41bdfd07ca4ecc3616d64b440a8205be1f8290b551bc1dcb98d5b2b28f1	E2R-54c5691d4e092e4c78907b753f87c169246337ef186bca684a2f0f43e0094d3e	5552eae9b4aea0346a06cee5e92dff91104bd46a53a66bb1decd68affe73d2a0	E2B-b9091599881c96dc25aa1a17ce0e34341326310b08b65ebabf3b410fd77ddff1	b9091599881c96dc25aa1a17ce0e34341326310b08b65ebabf3b410fd77ddff1	endireh_2006_bd_endireh_2006_dta	REP-2d97d30f3117ce1dedf6b31b0f6c46e77a440efd6fe1ec44f13d009daad54ac0	8e893e58e933a6c6be0418d49810e71c47e3c67aae8b7447f2508796464883bc	OBJ-B2-bf3f47d57fb9d579cfff6f8373da39569134c12bf6aa7591dcbd63bce2d7a447	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=10:bd_endireh_2006_dta/Cat_endireh06.zip!/miembro=9:CAT_LI.dbf!/contenido	FORMATO-NO-SOPORTADO; objetos=8; muestra=E2R-54c5691d4e092e4c78907b753f87c169246337ef186bca684a2f0f43e0094d3e	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-4a799293f6a2b750950340433f1a07fd2df1dfd648363821be0c622b46b1eb79	E2R-3a46267faa0448de6d8f5e1792fd35b115d5ac3e55dcdd38b8489e00c9f96201	a70a1b4fd05573967fb8800315b3546e54c327dd6f094e8790bda6fef972fdd9	E2B-e740f316e38d81f648b81671a84a18c7c074bbdff74e2e81f931230d8c2265af	e740f316e38d81f648b81671a84a18c7c074bbdff74e2e81f931230d8c2265af	descargamasiva_3072026_105625	REP-a2a33261095196215633269211bd570f25e70d554f24f5c79666f88537bcf80a	b7af09f37e8215d9a092825b4f4ecdde4bae65a6f3fc5ec8f40086b61a245bfb	OBJ-B2-ce91bee21d7491483dfd23ed6c88a81f8debb2b8c18a91dcb8c8d29a707987c3	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=2:leeme.txt!/contenido/linea-estructural=1	[REDACTADO-PRIVACIDAD]; objetos=5; muestra=E2R-3a46267faa0448de6d8f5e1792fd35b115d5ac3e55dcdd38b8489e00c9f96201	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-4a7d19d0f50c962576531ede089954c7d12b970f4c56a2d2ed7d2bf0407a09a8	E2R-9cfb0b44112e225ce8a418e0e0cd94637067c1cadf350962e3e286c694e24545	e85e6be4b6e5ee9219be8b93adb4a7f0ea5ac1e082d024f7d16c28e06a25ea56	E2B-e1d44ecd33cd0249db797a913cf8168110f9da5e33a1b7eaca23b05bc7b3a6fd	e1d44ecd33cd0249db797a913cf8168110f9da5e33a1b7eaca23b05bc7b3a6fd	enoe_2019_1t_csv	REP-c27d0441f2d08ebe4f46a31b855a8e3d4f23a61a912ef3758d19fc5f6b1b8b72	fffc14c0b6e7f1e3ea33ce587dad4716820313fc6de9c5c34542c6495175ed4b	OBJ-B2-2ddc47c3b0a4a4fb34124f46ea1e39087fb519d8a8016f57bbf7a0cdb9e77081	E2	RESUMEN-NEUTRAL-COMPACTO	TEXTO	zip!/miembro=148:conjunto_de_datos_viv_enoe_2019_1t/metadatos/metadatos_enoe_2019_1t.txt!/contenido/documento=texto	TEXTO; objetos=5; muestra=E2R-9cfb0b44112e225ce8a418e0e0cd94637067c1cadf350962e3e286c694e24545	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
