llave	calc	result_id	celda	instrumento	ola	conducta	eje	segmento	unidad	naturaleza_ic	firma_fp	estado_adopcion	origen_piso	paquete	estado
RESULT-ENOE-PISOS-TABLA#11650	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11650	ENOE	2019T4	empleo_informal	entidad	27	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11651	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11651	ENOE	2019T4	empleo_informal	entidad	28	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11652	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11652	ENOE	2019T4	empleo_informal	entidad	29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11653	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11653	ENOE	2019T4	empleo_informal	entidad	30	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11654	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11654	ENOE	2019T4	empleo_informal	entidad	31	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11655	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11655	ENOE	2019T4	empleo_informal	entidad	32	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11656	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11656	ENOE	2019T4	sector_informal	nacional	NAC	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11657	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11657	ENOE	2019T4	sector_informal	sexo	HOMBRE	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11658	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11658	ENOE	2019T4	sector_informal	sexo	MUJER	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11659	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11659	ENOE	2019T4	sector_informal	edad	15-29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#1166	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	1166	ENOE	2008T1	horas_ocupado	entidad	24	horas_por_semana	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11660	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11660	ENOE	2019T4	sector_informal	edad	30-44	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11661	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11661	ENOE	2019T4	sector_informal	edad	45-59	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11662	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11662	ENOE	2019T4	sector_informal	edad	60+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11663	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11663	ENOE	2019T4	sector_informal	escolaridad	MEDIA-SUPERIOR	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11664	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11664	ENOE	2019T4	sector_informal	escolaridad	PRIM-COMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11665	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11665	ENOE	2019T4	sector_informal	escolaridad	PRIM-INCOMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11666	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11666	ENOE	2019T4	sector_informal	escolaridad	SECUNDARIA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11667	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11667	ENOE	2019T4	sector_informal	localidad	100K+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11668	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11668	ENOE	2019T4	sector_informal	localidad	15K-99K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11669	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11669	ENOE	2019T4	sector_informal	localidad	2K5-15K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#1167	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	1167	ENOE	2008T1	horas_ocupado	entidad	25	horas_por_semana	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11670	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11670	ENOE	2019T4	sector_informal	localidad	MENOS-2K5	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11671	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11671	ENOE	2019T4	sector_informal	entidad	01	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11672	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11672	ENOE	2019T4	sector_informal	entidad	02	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11673	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11673	ENOE	2019T4	sector_informal	entidad	03	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11674	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11674	ENOE	2019T4	sector_informal	entidad	04	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11675	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11675	ENOE	2019T4	sector_informal	entidad	05	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11676	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11676	ENOE	2019T4	sector_informal	entidad	06	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11677	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11677	ENOE	2019T4	sector_informal	entidad	07	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11678	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11678	ENOE	2019T4	sector_informal	entidad	08	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11679	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11679	ENOE	2019T4	sector_informal	entidad	09	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#1168	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	1168	ENOE	2008T1	horas_ocupado	entidad	26	horas_por_semana	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11680	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11680	ENOE	2019T4	sector_informal	entidad	10	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11681	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11681	ENOE	2019T4	sector_informal	entidad	11	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11682	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11682	ENOE	2019T4	sector_informal	entidad	12	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11683	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11683	ENOE	2019T4	sector_informal	entidad	13	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11684	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11684	ENOE	2019T4	sector_informal	entidad	14	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11685	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11685	ENOE	2019T4	sector_informal	entidad	15	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11686	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11686	ENOE	2019T4	sector_informal	entidad	16	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11687	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11687	ENOE	2019T4	sector_informal	entidad	17	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11688	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11688	ENOE	2019T4	sector_informal	entidad	18	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11689	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11689	ENOE	2019T4	sector_informal	entidad	19	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#1169	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	1169	ENOE	2008T1	horas_ocupado	entidad	27	horas_por_semana	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11690	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11690	ENOE	2019T4	sector_informal	entidad	20	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11691	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11691	ENOE	2019T4	sector_informal	entidad	21	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11692	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11692	ENOE	2019T4	sector_informal	entidad	22	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11693	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11693	ENOE	2019T4	sector_informal	entidad	23	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11694	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11694	ENOE	2019T4	sector_informal	entidad	24	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11695	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11695	ENOE	2019T4	sector_informal	entidad	25	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11696	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11696	ENOE	2019T4	sector_informal	entidad	26	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11697	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11697	ENOE	2019T4	sector_informal	entidad	27	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11698	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11698	ENOE	2019T4	sector_informal	entidad	28	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11699	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11699	ENOE	2019T4	sector_informal	entidad	29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#117	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	117	ENOE	2005T1	subocupacion	entidad	09	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#1170	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	1170	ENOE	2008T1	horas_ocupado	entidad	28	horas_por_semana	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11700	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11700	ENOE	2019T4	sector_informal	entidad	30	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11701	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11701	ENOE	2019T4	sector_informal	entidad	31	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11702	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11702	ENOE	2019T4	sector_informal	entidad	32	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11703	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11703	ENOE	2019T4	subocupacion	nacional	NAC	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11704	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11704	ENOE	2019T4	subocupacion	sexo	HOMBRE	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11705	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11705	ENOE	2019T4	subocupacion	sexo	MUJER	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11706	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11706	ENOE	2019T4	subocupacion	edad	15-29	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11707	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11707	ENOE	2019T4	subocupacion	edad	30-44	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11708	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11708	ENOE	2019T4	subocupacion	edad	45-59	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11709	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11709	ENOE	2019T4	subocupacion	edad	60+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#1171	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	1171	ENOE	2008T1	horas_ocupado	entidad	29	horas_por_semana	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11710	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11710	ENOE	2019T4	subocupacion	escolaridad	MEDIA-SUPERIOR	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11711	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11711	ENOE	2019T4	subocupacion	escolaridad	PRIM-COMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11712	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11712	ENOE	2019T4	subocupacion	escolaridad	PRIM-INCOMPLETA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11713	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11713	ENOE	2019T4	subocupacion	escolaridad	SECUNDARIA	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11714	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11714	ENOE	2019T4	subocupacion	localidad	100K+	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11715	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11715	ENOE	2019T4	subocupacion	localidad	15K-99K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11716	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11716	ENOE	2019T4	subocupacion	localidad	2K5-15K	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11717	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11717	ENOE	2019T4	subocupacion	localidad	MENOS-2K5	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11718	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11718	ENOE	2019T4	subocupacion	entidad	01	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11719	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11719	ENOE	2019T4	subocupacion	entidad	02	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#1172	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	1172	ENOE	2008T1	horas_ocupado	entidad	30	horas_por_semana	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11720	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11720	ENOE	2019T4	subocupacion	entidad	03	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
RESULT-ENOE-PISOS-TABLA#11721	CALC-ENOE-PISOS-0003	RESULT-ENOE-PISOS-TABLA	11721	ENOE	2019T4	subocupacion	entidad	04	proporcion	IC95-DE-DISENO	FP-260923-ASTRA5-U1-TRABAJO-ENOE-e422-01	ADOPTADO	NUEVO	enoe-pisos-0003	NO-EVALUADO
