llave	calc	causa	firma	nota
RESULT-ENDIREH2006-MOD-TABLA#481	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#489	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#500	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#557	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#573	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#740	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#741	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#756	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#757	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#765	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#777	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#795	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#887	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#933	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#936	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#941	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#943	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#944	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#949	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#958	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#961	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#970	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#971	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#977	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#978	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#984	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#986	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#987	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#995	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#1007	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#1011	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#1025	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#1117	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#1209	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDIREH2006-MOD-TABLA#1313	CALC-ENDIREH-PISOS-2006-MODULOS-0002	CELDA-SUPRIMIDA	FP-260923-ASTRA5-U2-ENDIREH-6a2c-04	sin punto publicable en el CALC
RESULT-ENDUTIH-PISOS-2023-TABLA#94	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#95	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#96	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#97	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#98	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#99	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#100	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#101	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#102	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#103	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#104	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#105	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#106	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#107	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#108	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#109	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#110	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#111	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#112	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#113	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#114	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#115	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#116	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#117	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#118	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#119	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#120	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#121	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#122	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#123	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#124	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#125	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#126	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#127	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#128	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#129	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#130	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#131	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#132	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#133	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#134	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#135	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#136	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#137	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#138	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#139	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2023-TABLA#140	CALC-ENDUTIH-PISOS-2023-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#94	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#95	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#96	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#97	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#98	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#99	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#100	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#101	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#102	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#103	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#104	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#105	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#106	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#107	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#108	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#109	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#110	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#111	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#112	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#113	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#114	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#115	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#116	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#117	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#118	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
RESULT-ENDUTIH-PISOS-2024-TABLA#119	CALC-ENDUTIH-PISOS-2024-0001	EXCLUIDA-POR-FIRMA	FP-260923-ASTRA5-U4-TECNOLOGIA-1f30-01	celda original de empleo; la sustituye CALC-ENDUTIH-EMPLEO-15MAS
