propuesta_id	task_id	input_sha256	worker_report_sha256	snapshot_t0_sha256	baseline_sha256	relacion_id	accion	adjudicacion_vigente	adjudicacion_propuesta	afirmacion_origen_tipo	tratar_como_hecho	reporte_inspeccion_ref	evidencia_ref_original	evidencia_ref_accion_original	evidencia_ref_evidencia_original	siguiente_accion_original	siguiente_accion_original_sha256	input_requerido_original	reserva_original	reserva_curador	cegamiento_roto	excepcion_cegamiento_ref	estado_terminal	expediente_integrable	modifica_baseline	fail_closed
SEMPROP-b7ab42b1ec4435b5b4eda41b	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-6b71873b3adacde57117ad99	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L15	MAIN:data/mapa-ext-general-2026-08-06.tsv:L15	MAIN:data/mapa-ext-general-2026-08-06.tsv:L15	Buscar reactivo literal.	75e75094ff8351f483de64b9d69b4e8ff3b39b79f81342c9aaf86bded7bcc378	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-bfa5bb1c567fbf0652afaa83	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-72ff714a3ba6d0bab952e05f	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	Obtener codebook México 2017.	1113576c7d15b947d3a981093aebd8038e9c1170fded28b3c5afa935d91edca8	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-e37dd07116e41f5cacd9b4fd	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-75b2ff53a19d8058eba2dbb7	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	Abrir módulo exacto.	e423a1430632895bb40c42482d7a5b0d670b5b140f2d4ba753c25c2d0b188a93	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-74c0f77a2967f524c5b87a48	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-7751c832c7e30e4e4d7603cc	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	Resolver edición.	8b39bc5ecb2c916103846a416600426dab91fea4aacbeecb95e746e8d7ab5971	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-77f1d9909d9eaa69686dcd81	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-845a93bc24990147a394f897	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	Abrir codebook.	cbaa94a86de1c4fec2a241af2976841d29dc2a9bf7f0427dae2b2da32280d080	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-40d961a378a8e2d3a00af550	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-8d2952203ec3678f3bd0c473	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	Abrir codebook.	cbaa94a86de1c4fec2a241af2976841d29dc2a9bf7f0427dae2b2da32280d080	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-710e8268ed8f0876fa47e172	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-9dfab617c356df5594575a3c	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L8	Obtener codebook.	5365ca824d1edd1e43902e24bcbcb96a3dab8739d978e80e0cf4dc2695299330	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-e5afbb068a034a871a9d8bc1	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-b034b04e9ba040bd02e39b8b	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	Abrir codebook.	cbaa94a86de1c4fec2a241af2976841d29dc2a9bf7f0427dae2b2da32280d080	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-d8fc49d77887a45cc02e1826	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-cd0d1c5fd7e85418603c73cd	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	MAIN:data/mapa-ext-general-2026-08-06.tsv:L6	Consolidar codebook.	d4f4be4f3490f4f3f1099f5702f2daad43a081511d548e59a65707f41e713cd7	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-10ff6eed38d3967063a43769	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-d630dc1ea394364e53631401	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L9	Obtener codebook.	5365ca824d1edd1e43902e24bcbcb96a3dab8739d978e80e0cf4dc2695299330	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-8a3ca31c5bd86606bafbf8be	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-e95e26820797a0f55c9246d7	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	Abrir cuestionario.	39ee5ac3ba3c2cebc413638b07231b7e028d335a941707fa9e7498318de8a709	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-dd9e9bf5fedd946421b19315	SEMTSK-226d30bd56a40a35e02676da	e5a0a7a5fdc49b42216473193c45511c1d280f28cc4439118f9f4509084d9172	563a3a9ed9eadcc62877b5835f98806dd4ad2c2cdb22b7e594cadafabc5dccca	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-f219eb1a0e1b71beb5a36f6f	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	Obtener documentación.	43c33c75cb4c478fdd3a3c8ea2f3d12b8c4f07971e3f73717e71bd067fff4498	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-fe79bdb497bf2815e18b075e	SEMTSK-916cf86bd658db25e668cc37	4afaa61a48e0c180edfec7c370cf55fbed926d9b9bc9c0aa20268cce94a3b5a7	d35675344ced24f036fd90e2e6b5cf2f90f20b34138eb842ec31510eb9a68dd1	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-7da283a75f336e409f2ff88d	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:forense/notas/2026-08-05-p-lapop-microdato.md:L186	MAIN:data/mapa-fuentes-2026-08-06.tsv:L6	MAIN:forense/notas/2026-08-05-p-lapop-microdato.md:L186	Identificar reactivos antes de solicitar datos.	b3985d645dbf65bb3f25cb7f4858e0f3c45dcb05ce91c061c64da471538a669b	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-923110b635d7b95172031a73	SEMTSK-e9726ea9c0c95719a4308cfe	46f82a218b213fcfb05e9655e528c9cc3ce0f93746555aa08e9f9499f91d7c0e	b4bf0a8992de4f61d3ec1f5d8aaa51bb4d432e1e7d8ec7a24b06c6e9269feb76	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-2230c5027c1ce5589c32d9b0	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-academico-2026-08-06.tsv	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L5	MAIN:data/mapa-ext-academico-2026-08-06.tsv	Recuperar el paquete canónico del estudio y revisar instrumento, diseño, outcomes y tablas de impacto.	188d651a6af2f033dc69c06c7aaf4437a579dbe7fd06babadb256bde77e0912c	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-81e5c6ac1e16ce64e263107f	SEMTSK-81718c18d1fab99b551fdf4b	787638955ac9963beacc231bea6def90bbc96a3289ced0a575bc82de21fefd8f	f3cf2be5525d096f4f8f0f3de6d121402d5832a3e1df4b94a73547382d3b2e0d	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-4360d0a91e5f8be30916c2b9	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:forense/hitoE-campana-medicion-v2_0.md	MAIN:data/mapa-fuentes-2026-08-06.tsv:L11	MAIN:forense/hitoE-campana-medicion-v2_0.md	Obtener el microdato bajo la licencia aplicable y mapear reactivo, codificación y desenlace para México.	895a660662f6e2aff564303d117da35585b981c90bf2f123407e2eb5912d9439	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-bc12e2cc0e8b1469488796c9	SEMTSK-81718c18d1fab99b551fdf4b	787638955ac9963beacc231bea6def90bbc96a3289ced0a575bc82de21fefd8f	f3cf2be5525d096f4f8f0f3de6d121402d5832a3e1df4b94a73547382d3b2e0d	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-f09043ef09997adc0bb4a3f2	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:forense/hitoE-campana-medicion-v2_0.md	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	MAIN:forense/hitoE-campana-medicion-v2_0.md	Obtener el microdato bajo la licencia aplicable y mapear reactivo, codificación y desenlace para México.	895a660662f6e2aff564303d117da35585b981c90bf2f123407e2eb5912d9439	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-33103286c8f375410785d6bb	SEMTSK-524d4e466afaab3f0986d64a	1abd30fe8c0c83461ba81530a54f2c3b5fc8978ebc894a97d2b295259ab43902	2f7aee220b224094710f01a1b6652fb8040cbc6bfb1809d079abb710950c4ac0	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-1d9d402e2e1aa77c9c01cb5f	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	Obtener archivo y codebook del proyecto; verificar evento, actor, demanda, respuesta, geografía y cobertura temporal para México.	9ad341e8331316a8cb8c8fda7ae8779a3c69b15482a8efcd5bccf545be8fe70b	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-f0763573956febedafa99313	SEMTSK-524d4e466afaab3f0986d64a	1abd30fe8c0c83461ba81530a54f2c3b5fc8978ebc894a97d2b295259ab43902	2f7aee220b224094710f01a1b6652fb8040cbc6bfb1809d079abb710950c4ac0	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-32d05d4dc466d048e2961f7b	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	Obtener archivo y codebook del proyecto; verificar evento, actor, demanda, respuesta, geografía y cobertura temporal para México.	9ad341e8331316a8cb8c8fda7ae8779a3c69b15482a8efcd5bccf545be8fe70b	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-6a29bff621b4501f1752c48b	SEMTSK-8a9b298b68defb965bfc0050	01dbeead696f65ddc6cb3b98cd0fe62577b3b08a168f8c0d669700c9077732e2	f63e68c3e33ec872221bdcf8497d08f93e990281876f76772409d646abe2cffc	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-435541bba7684694085356c2	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9	Abrir codebook y payload México; verificar campos completos y documentar explícitamente si existe algún vínculo con trámite o gobierno digital.	a359d8730c4106786103e3a28d953efd060494d50a0266f056159848d96464a2	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-dd734a17de006c8e4ba4672d	SEMTSK-8a9b298b68defb965bfc0050	01dbeead696f65ddc6cb3b98cd0fe62577b3b08a168f8c0d669700c9077732e2	f63e68c3e33ec872221bdcf8497d08f93e990281876f76772409d646abe2cffc	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-99525527adc1ae5960ac2055	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9	Abrir codebook y archivo México; comprobar localización, actor, respuesta y derivabilidad urbano/rural.	f56d5cf7f85dfd6c2028a279d4a141242b1e70450a33520b30be2210938306a7	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-a7e1c5684e168f5daaae1475	SEMTSK-77bc99bf6f1590312fc55959	f73ac1ab0040b5b4cb07da9dd5edd29a8a6bf64ffec3b6f6b99cc1e0bb722dbb	ebe89acc2e154b0db71caad154e1768e8e4f0e01f49d211b2baedbdd615cdcbe	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-107500c8d4873fe4d05bb8e3	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	Obtener archivo/codebook.	02c72ddb81fc4dcb11d2369ff5e6cc76892dc28fd3b638a6b242e237ea25a1da	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-42e4b0d7fb788206c21ede4a	SEMTSK-77bc99bf6f1590312fc55959	f73ac1ab0040b5b4cb07da9dd5edd29a8a6bf64ffec3b6f6b99cc1e0bb722dbb	ebe89acc2e154b0db71caad154e1768e8e4f0e01f49d211b2baedbdd615cdcbe	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-e247f2d5250d822fb74a0638	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	Obtener codebook.	5365ca824d1edd1e43902e24bcbcb96a3dab8739d978e80e0cf4dc2695299330	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
SEMPROP-9f29a54a37f228ba93f796e3	SEMTSK-b6566cd1dcd301d7dcf62839	7e4d33bfd00fb5ca916922aeb6b1536ea4f5e751af5cb0507d430ea7d109ba62	3797b3a868ced4a677a1d61b5e1c7a518c097c722c9fea447b812df1597e10f5	89f4c3a49c00c0e1ba1f07013e0af10bbc3289fdddc48dde816c37d3da1a742b	4dd527eb25bf9d4ed1047c7956d9ee51f20175361f9404315baae476c057cc76	REL-350211bc943be8bae0c8eea2	NO_DETERMINADO	CANDIDATA	CANDIDATA	INFERENCIA_PROPUESTA	NO	NO_DETERMINADO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	Abrir diccionario y archivo panel; comprobar dos observaciones por idPANEL2006 y mapear predictor y desenlace requeridos.	e6132f567607fb339cb3c907e9b29072e9c2d5d7cabb00cde3709c1779a00e4f	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	No hay evidencia nueva con join exacto suficiente para promover una adjudicación.	NO	NO_APLICA	SIN_EXPEDIENTE_INTEGRABLE_SIN_JOIN_EXACTO	NO	NO	SI
