# data/emparejamiento-motor-v1_1.tsv -- ACTO MAESTRA32-E6 · ETIQUETA-v1_2, COMMIT-2 (re-corrida)
# Re-corrida VERBATIM de la especificacion congelada de MAESTRA32-E2
# (forense/notas/2026-08-28-empareja-spec.md, COMMIT-1) sobre las tablas
# reparadas por este acto: data/inventario-reactivos-v1_2.tsv +
# data/inventario-fd-v1_1.tsv, en vez de v1_1/v1_0. Ningun termino, criterio
# de CANDIDATO/circularidad/co-observacion cambio. Detalle de la re-corrida y
# de las dos claves DESCARTES re-clavadas: forense/notas/2026-08-30-etiqueta-v1_2-cierre.md.
gen	coef	lado	variable_id	instrumento	texto	via	veredicto_candidato	razon	tabla	termino
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus: APROBADO	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de aprobación de trámite, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	Estatus	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite (sin más calificador en el nombre de columna, mismo patrón que las demás variantes ESTATUS*), no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	estatus_casilla	(sin-instrumento-derivable)		id	DESCARTADO-con-razón	homónimo administrativo: estatus de casilla electoral, no sensibilidad al estatus social	inventario-reactivos-v1_2	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2024	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	id	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G4	sens_estatus	theta	ESTATUS	endutih2025	Estatus	texto	DESCARTADO-con-razón	homónimo administrativo: campo de estatus de registro/trámite, no sensibilidad al estatus social	inventario-fd-v1_1	estatus
G6	deferencia	theta	P44A. ¿Qué tan de acuerdo o en desacuerdo está usted con la frase Los ciudadanos deben obedecer siempre las leyes aún cuando sean injustas	encup2012		id	CANDIDATO		inventario-reactivos-v1_2	obedece
G6	deferencia	theta	P44C. ¿Qué tan de acuerdo o en desacuerdo está usted con la frase Los ciudadanos pueden desobedecer las leyes si le parecen injustas	encup2012		id	CANDIDATO		inventario-reactivos-v1_2	obedece
G6	deferencia	theta	OBEDECER	endireh2003		id	CANDIDATO		inventario-reactivos-v1_2	obedece
G6	deferencia	theta	OBEDECER	endireh2003		id	CANDIDATO		inventario-reactivos-v1_2	obedece
