id_manifiesto	archivo	raiz	tamano_bytes	usado_para_declara_uso	necesidades_que_lo_citan	tsv_de_apertura_que_lo_toca	estado	universo_declarado	consumo_detectado	consumo_universo_declarado	sha256_observado	representacion_id	estado_e0	grado_inspeccion	objetos_logicos	frontera_inspeccion	reporte_neutral_ref	contrato_sha256	reporte_sha256
encup_2003_cuestionario_pdf	encup_2003_cuestionario_pdf.pdf	data_raw	233736	sin uso asignado -- registro de inventario. Candidata hitoE (forense/hitoE-campana-medicion-v2_0.md §292, posición 9 de la cola priorizada) a confianza_instituc	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	acae1fe19bad780c6d9d7feda9a1739263a28118956011417cc357200270f24c	REP-f1a4b2380e0e83bdc54c3a03ffa2691d61b58fdbad2eff20d0af26a51b6033de	PRESENTE-INTEGRO	E2	602	todas las páginas; texto no extraíble se declara por página	E2B-32190aa3de080486e4a7ac8d83311bacc52a6e14df383c9ab7067b6bdd7d768c	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	543839535762c82d21a660349fd9c26e15c4fc879cd544d9236e5102e4cb607c
encup_2005_cuestionario_pdf	encup_2005_cuestionario_pdf.pdf	data_raw	116061	sin uso asignado -- registro de inventario. Candidata hitoE (forense/hitoE-campana-medicion-v2_0.md §292, posición 9 de la cola priorizada) a confianza_instituc	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	c6f4a3c77002949fcda99be40f3342f27241916b60e1fd63d3a8a5e3dbb57562	REP-6f2aead6e4fbaf0702eb2137e1cd38bbb0302b7be747ee432927045a3b4a4a81	PRESENTE-INTEGRO	E2	529	todas las páginas; texto no extraíble se declara por página	E2B-99b6505147767aca98133670cc4ccb4da552d0a5fdb20c130a7219509da63f30	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	77859fda676acc6194b714b47de97c38d8cda69dd497a3279d9f1eaccc1f4dbd
encup_2008_cuestionario_pdf	encup_2008_cuestionario_pdf.pdf	data_raw	396678	sin uso asignado -- registro de inventario. Candidata hitoE (forense/hitoE-campana-medicion-v2_0.md §292, posición 9 de la cola priorizada) a confianza_instituc	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	df4337c8e95a3764b8c0c03a0c7dd6b91d97c30910a1042ec23a01749d3a5cbd	REP-914b40e6f6d65f8a99ec9ee55e645c76fd2ecfb0881decd4f16671e21b0b582d	PRESENTE-INTEGRO	E2	184	todas las páginas; texto no extraíble se declara por página	E2B-66787c5db2fc3a0e128af67a35e482889761c0850197c3f1c48946f6496eed4a	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	e67ba09d72cafef8711cc216898777962f820beffe7e127570a413fe52fb5ff0
encup_2012_base_datos_xlsx	encup_2012_base_datos_xlsx.xlsx	data_raw	4814178	sin uso asignado -- registro de inventario. Candidata hitoE (forense/hitoE-campana-medicion-v2_0.md §292, posición 9 de la cola priorizada) a confianza_instituc	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	50341d97a3e305e6ed3348757632e5b23ab2e87b2052304961905619d85612e4	REP-c6f818193e57894be889c8ffe37fe7b1376b52a6cb65af8dd299dfd6268db59e	PRESENTE-INTEGRO	E2	286	todas las hojas/tablas y encabezados; celdas de observación no persistidas	E2B-d433ff8b187e31305485727fd566ca03a1eeb79652355e5cd5125bd6a6fdc0ba	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	9f37368afc487aed9f0490d6d9d46a618a1a17365e8355a0366bf2b5d29c52f6
encup_2012_cuestionario_pdf	encup_2012_cuestionario_pdf.pdf	data_raw	1026475	sin uso asignado -- registro de inventario. Candidata hitoE (forense/hitoE-campana-medicion-v2_0.md §292, posición 9 de la cola priorizada) a confianza_instituc	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	33be2b2192530dee6d916cb7dc517483d608e47b73f097ffe68899dcdd96e7c6	REP-d33aac05ac7edf324ba48aae1371206e44ae60b1f0762cac69740af7498fddeb	PRESENTE-INTEGRO	E2	275	todas las páginas; texto no extraíble se declara por página	E2B-392a09c22de669234610a2ea122554b8a226fea1c42c77d0201cb0bca4572100	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	3aae2e5ba99c050ec26893bce7c24cf8acc262c981b46eb14f3c7eca5022c3c2
endireh2021_bd_csv_zip	endireh2021/bd_endireh_2021_csv.zip	data_raw	78902567	Encargo E (mesa #18): tabla TB_VD para exposicion_violencia (U2 rama B) -- cruce con ejes de atributos	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	e4f1e7b1898cc53b3126ed959a9089091afd2ffdd1439911f5419e6c99c6037e	REP-44e7a94e96d8d458367e5a12237e82b1d8127fd22e0b23b2f0fbe7f98f640e9a	PRESENTE-INTEGRO	E2	2772	contenedor y miembros completos; anidados hasta profundidad 4	E2B-6b22bfc20964c72a7e81c7b234993fe1704ceb24f6d0208c59f63ee1d40a675b	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	bc0321242c178174ff21c9444315c69a6bcbe0680db52abad1d88a54ac62ce38
endireh2021_fd_pdf	endireh2021/endireh2021_fd.pdf	data_raw	10369637	encargo cal-conf-faseb-pos4 (ENDIREH paso 1) — busqueda de reactivo de exposicion_violencia, hitoE §14.3 fila 4 PENDIENTE DE VERIFICACIÓN	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	5c30a3f7f88123ca672f1042ec3b5c37cc1d7989f07fd23ecbf088cca6dda180	REP-73711e52a116c2dd0857a650a4724535677c5818b4e5f2dd35a4229b0629bc7e	PRESENTE-INTEGRO	E2	1	apertura detenida en parser de formato: PermissionError	E2B-b90a43d62153107de3bb0c35a13b6f15c3a7a001c9059f2f03671f3be9adbf94	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	d7f4a3c2f43e4cd9c84c491dd4a6a43800582394c8c081dfa7916bb7ad01ffcd
endireh_2003_bd_endireh_2003_csv	endireh2003/bd_endireh_2003_csv.zip	data_raw	9280251	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	fbdd25eed94251b6940566666714199e11fa1a965c5b96c63c52f6f54b3157ac	REP-85cbb0ba2f5847f2ae5203620dfa06da1f8352f5f4cd08fc3088ff98d680b543	PRESENTE-INTEGRO	E2	692	contenedor y miembros completos; anidados hasta profundidad 4	E2B-10dcc9b37e66f8d18b97c08184b911140ede16ea9ad598c7fc68777676c491dd	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	c05fb7f57880eae602c04845d73954e693f1fa05a6a9e713382a9f5af1969c2c
endireh_2003_bd_endireh_2003_dbf	endireh2003/bd_endireh_2003_dbf.zip	data_raw	11680903	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	9c5143ff7ae57b1e60cb0049eba6addb4be65fdeb5fe4690c8648f23edb1cb6d	REP-903e9bc2841461f382d5ac754c007f10d6d0e8369e34855dde77a272feba7f6a	PRESENTE-INTEGRO	E2	39	contenedor y miembros completos; anidados hasta profundidad 4	E2B-a83f81511b96f7d389b00f8bf2c2ad518c7e0b74d602d749fb2feceecb5132d0	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	c850858973a28adf11b2ef5f64ad98f39f6c4f01d35edc0fbcf6ad6e5d93af61
endireh_2003_bd_endireh_2003_dta	endireh2003/bd_endireh_2003_dta.zip	data_raw	6455442	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	c6c70f218ccc511ee1c2b70fe6bafd3116f32b037a741a91547cff84fb00611b	REP-28ee82cca6fadf05c78819e0414c109fe51901d5eeb8084fee0d9ccae697090a	PRESENTE-INTEGRO	E2	692	contenedor y miembros completos; anidados hasta profundidad 4	E2B-b60d93e38c2e8b33dbbf64608785566f2a05583499c904e24c9882dc3d72de19	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	e94974ac943dd55b17f4a6b0b09ececf54f8811c51526a71c2e9fed88ea3d6c3
endireh_2003_bd_endireh_2003_rdata	endireh2003/bd_endireh_2003_RData.zip	data_raw	6618655	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	7acbdf50d043bf171eb0f6449c83640ac993bb802e56a8e7f3de6a9362b8eea9	REP-f14ed59764cc291644313ba264bbfd022fddfcb767097900e37c9f89011816d0	PRESENTE-INTEGRO	E2	31	contenedor y miembros completos; anidados hasta profundidad 4	E2B-72c032ce63a31d3c3be04781f78ea04542ca309e1e7f4d8f16b3a2448692f92c	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	c6deffd2cdb238db51d3625421d5c1f6138f56da5cb5ed7b66ae88b5ff821448
endireh_2003_bd_endireh_2003_sav	endireh2003/bd_endireh_2003_sav.zip	data_raw	11346220	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	1d412c7f42d00461bbf0c24ee4a54ab500a1da6983f2a8e88a6b556b03685a1d	REP-ec97154d23d82d30022affed242ef325f7af285dae59543df93a57a11d3473e0	PRESENTE-INTEGRO	E2	717	contenedor y miembros completos; anidados hasta profundidad 4	E2B-2638ba370e986e1119304936e62a73ffacd27def9831922f9b564ed2c0d4c857	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	8f51d1c07227a3242734ce50492731ed794843e1c9d6cc37e719368c8ca61723
endireh_2003_fd_endireh2003	endireh2003/fd_endireh2003.pdf	data_raw	27503	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	719da9d636da254732a0be1c31bffd21d06b7609b048f5396e5872c75345daf3	REP-66af84815db037e41b3336d6e47bf79bd47727cfbbd1d502e3f8f9463cb18412	PRESENTE-INTEGRO	E2	1	apertura detenida en parser de formato: PermissionError	E2B-90314791ee16cebe645d5133c2c6acd4abd5cc589f0cce7b8e22a41356e4559a	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	c0854f4a291436f36ff03c22f0687dd1524273880138fe1adc1ab06815c6a812
endireh_2006_bd_endireh_2006_csv	endireh2006/bd_endireh_2006_csv.zip	data_raw	25031008	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	e6529c97b6355e01fa48c15ae0aee398090f4a094dd84b42cfc112e929d938f0	REP-797a47c65485aebee5b26abdfe79fc13cb4c3b09158ab9d980c929a05aef4e54	PRESENTE-INTEGRO	E2	1479	contenedor y miembros completos; anidados hasta profundidad 4	E2B-6fd2f16cf43cae1af10971bafd42d5322753542b0ec43abe98d0089aa95eca95	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	c1f3265269fc050d417adbada1d9c224b2fac37f16d1e452e58281443ac0fcfd
endireh_2006_bd_endireh_2006_dbf	endireh2006/bd_endireh_2006_dbf.zip	data_raw	29314566	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	cda0f30221e4e4168cc1a8edab1cd0053401b007844ca9d65c5cdc5344d6ba0c	REP-7336b3ca979cf8ae96fdc0e6ab9af7114b5172f80bb4aab87eab2622c408e50a	PRESENTE-INTEGRO	E2	58	contenedor y miembros completos; anidados hasta profundidad 4	E2B-6f05ce4476920fb1425662b9a5b680d53734dd211eb147f1ca103d3bddbfa635	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	870237e835506188f3d56e0ca1d86c461c8a614a4a0019bbafc7e183310da3a0
endireh_2006_bd_endireh_2006_dta	endireh2006/bd_endireh_2006_dta.zip	data_raw	18126128	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	8e893e58e933a6c6be0418d49810e71c47e3c67aae8b7447f2508796464883bc	REP-2d97d30f3117ce1dedf6b31b0f6c46e77a440efd6fe1ec44f13d009daad54ac0	PRESENTE-INTEGRO	E2	1479	contenedor y miembros completos; anidados hasta profundidad 4	E2B-b9091599881c96dc25aa1a17ce0e34341326310b08b65ebabf3b410fd77ddff1	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	d475c05ede5bf25dbc637a937a26fa7444c57535dfd82871af950ac38c4901ad
endireh_2006_bd_endireh_2006_rdata	endireh2006/bd_endireh_2006_RData.zip	data_raw	18614575	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	e3456fb7c551c527e83bfc2fc1e2d33007e54b5db5821f8733b303468fb31596	REP-cdb84505c85d0b6e9e75738faf718732b40802f6c8f93a84db013a779c1c9d1c	PRESENTE-INTEGRO	E2	42	contenedor y miembros completos; anidados hasta profundidad 4	E2B-1da7468c5acad27344b62784be27c5aa055b259e61865cd8dc30ea91ad0162a1	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	2a36b685f47fd253de9f925df314150e902111f658013d5ca4bb52beeb951ab0
endireh_2006_bd_endireh_2006_sav	endireh2006/bd_endireh_2006_sav.zip	data_raw	30695882	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	d09ea5e3f7c788683934ed2234c725ef884129cf6c68ffd2b9c887aa678df2c9	REP-ceba6ae6ad01162abc0fbfb7b8295cd96bcbb823bada42c85eb0410bfc9428e2	PRESENTE-INTEGRO	E2	1524	contenedor y miembros completos; anidados hasta profundidad 4	E2B-89620534f666583781d0832af749cadbf06138f58813c33d91528b779933b1a4	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	f700810711b58b976360f6b472f0e58e31d40d526d921a130102327b501dc4e7
endireh_2006_fd_endireh06	endireh2006/fd_endireh06.xls	data_raw	312320	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	019b47033407762dc48a849643b35a8d924ee5a6cc391221f8fd2ae79be83e4c	REP-fbc9262d9b476820e7e9db302526ab16656e159d5922d2f0b5828b0214f9cb87	PRESENTE-INTEGRO	E2	9	todas las hojas BIFF; celdas como excepción específica	E2B-c3041d0c5172ba5bca6688eca148fb23c3d359517cbf8d9d2e5c9a32e48248be	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	8ae368b57f3e79b74b66af9f04f30329be93b726453f78c1dd7de31260cdfd24
endireh_2011_bd_endireh_2011_csv	endireh2011/bd_endireh_2011_csv.zip	data_raw	28241643	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	8ece557b2ac1d78dc0bfdee1d8f9743b2da1e44184be340d22967d60b10d52e5	REP-7ddfa110e4b4e1a057643dd868e809bbc6f68f626541bec5ecca4c15fe502151	PRESENTE-INTEGRO	E2	1897	contenedor y miembros completos; anidados hasta profundidad 4	E2B-3586266de5ed7e7de1050438ae1a7b6416dc345d761090c65d9d72263437a9ee	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	0616a21aa3139eb1ffc628101dc080cc612ff098ca5e8655b5f0d00a7693ccd3
endireh_2011_bd_endireh_2011_dbf	endireh2011/bd_endireh_2011_dbf.zip	data_raw	34968488	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	6fbaec591716eaf646c4452cdcd87033eb54e4a42ba507f44e9d3394c0c72259	REP-011f414ce60995cd8eff14c86958b5a3b2588023fbbf099dff0ed2fad9d784cc	PRESENTE-INTEGRO	E2	43	contenedor y miembros completos; anidados hasta profundidad 4	E2B-fa4b5c4018811a2bd32bf0967100ca698d6e8d2667189559727432c79404c1fd	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	6eac4be93f91bfa41e874ae9ed20ea2434f4261bd0690065b06e693032f282e5
endireh_2011_bd_endireh_2011_dta	endireh2011/bd_endireh_2011_dta.zip	data_raw	30383196	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	5bf6f4828709953558aac077afe9150c5254e06ac59d0ede3e4148241df580af	REP-41a2b522f66734291c1cb8b9e6bbe8d9a08bb461d7bac85152eeb3f1a421f3a3	PRESENTE-INTEGRO	E2	1174	contenedor y miembros completos; anidados hasta profundidad 4	E2B-fa24a5db1bf67115e77af20be5f8f2ddc2a4faed6c65062a1b9219218378ac28	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	781517d074a75a677e91b3c3a88283df938045677e575dfa4ca43dbe65adc103
endireh_2011_bd_endireh_2011_rdata	endireh2011/bd_endireh_2011_RData.zip	data_raw	19922788	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	fe864778df66d7a95ec4664d31cad719d7dad8317c559de047c2ddbb6ee4929f	REP-55f1599169e45bbbf2a94f570cd4f41129602ddb71cb207aa20db0de9ac119aa	PRESENTE-INTEGRO	E2	23	contenedor y miembros completos; anidados hasta profundidad 4	E2B-c9597e47567464276f6a27cb00f8025466628b4691142afaea841051a1a8f7e1	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	84e81096e306d11ba24aed8d7844a4171ea7de072489dcb9de5f91f15dc8765e
endireh_2011_bd_endireh_2011_sav	endireh2011/bd_endireh_2011_sav.zip	data_raw	34423435	[REDACTADO-PRIVACIDAD]	NO-APLICA	NO-APLICA	SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango,	[REDACTADO-PRIVACIDAD]	buscado por ambas vias -- hash (produccion-modelo.tsv, 11 filas) y ruta (11 scripts de tests/, forense/notas/2026-08-13-cep-cotejo.md SS1-2) -- ninguna empata @	19bbb1d6bb926738d11e99e674bd8a776d852a9bc8d1e1f558fb7905fdf75084	REP-62abc5de583a25dc69deb63daaaad475cc2abdece05eb94013ca76d3d692b517	PRESENTE-INTEGRO	E2	1952	contenedor y miembros completos; anidados hasta profundidad 4	E2B-30919c71db49cbcd47cd136dcc57fe13b6956365465e36506c198b69bd125f12	1c96e3beff85f4829e8afa7a316a29ae13ec4643c468b12b9577ee24ba73acfe	0cfe5e59e3bb73ecbce737622a318e5faf0ebe71bb9f475b1cdd2fd9e3b5d986
