id_manifiesto	archivo	raiz	tamano_bytes	usado_para_declara_uso	necesidades_que_lo_citan	tsv_de_apertura_que_lo_toca	estado	universo_declarado
endutih_2023_fd_endutih2023	endutih2023/FD_ENDUTIH2023.xlsx	data_raw	140760	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
endutih_2025_endutih2025_bd_dbf	endutih2025/endutih2025_bd_dbf.zip	data_raw	9041121	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
endutih_2025_fd_endutih2025	endutih2025/fd_endutih2025.xlsx	data_raw	162469	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1992_ejemplobd_enestyc_1992_dbf	ejemplobd_enestyc_1992_dbf.zip	data_raw	9390	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1992_ejemplobd_enestyc_1992_stata	ejemplobd_enestyc_1992_stata.zip	data_raw	7337	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1992_ejemplobd_enestyc_1992_xlsx	ejemplobd_enestyc_1992_xlsx.zip	data_raw	29014	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1995_ejemplobd_enestyc_1995_dbf	ejemplobd_enestyc_1995_dbf.zip	data_raw	5405	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1995_ejemplobd_enestyc_1995_stata	ejemplobd_enestyc_1995_stata.zip	data_raw	4371	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1995_ejemplobd_enestyc_1995_xlsx	ejemplobd_enestyc_1995_xlsx.zip	data_raw	24199	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1999_ejemplobd_enestyc_1999_dbf	ejemplobd_enestyc_1999_dbf.zip	data_raw	7895	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1999_ejemplobd_enestyc_1999_stata	ejemplobd_enestyc_1999_stata.zip	data_raw	6033	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_1999_ejemplobd_enestyc_1999_xlsx	ejemplobd_enestyc_1999_xlsx.zip	data_raw	22096	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_2001_ejemplobd_enestyc_2001_dbf	ejemplobd_enestyc_2001_dbf.zip	data_raw	7648	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_2001_ejemplobd_enestyc_2001_stata	ejemplobd_enestyc_2001_stata.zip	data_raw	5781	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_2001_ejemplobd_enestyc_2001_xlsx	ejemplobd_enestyc_2001_xlsx.zip	data_raw	21896	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_2005_ejemplobd_enestyc_2005_dbf	ejemplobd_enestyc_2005_dbf.zip	data_raw	16512	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_2005_ejemplobd_enestyc_2005_stata	ejemplobd_enestyc_2005_stata.zip	data_raw	12439	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enestyc_2005_ejemplobd_enestyc_2005_xlsx	ejemplobd_enestyc_2005_xlsx.zip	data_raw	63561	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enfih2019_bd_csv_zip	enfih2019/enfih_2019_base_de_datos_csv.zip	data_raw	4404049	Encargo B-3 (mesa #20): cierre del barrido de alcanzabilidad -- ENFIH 2019 (Encuesta Nacional sobre las Finanzas de los Hogares, Banxico+INEGI) estaba SIN PAYLOAD en el catalogo v2.0 sin haberse sondeado. Portal INEGI resuelto esta sesion via /programas/enfih/ (stub JS a /2019/, idBiinegi=3099). Candidata a credito-ahorro-finanzas-hogar. Encargo M-3 (2026-08-05) abrio el FD emparejado: R1.2 EXISTE (afore/seguro/hipoteca), R1.4 NO EXISTE (sin item de marca) -- ver esa entrada y forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
enfih2019_fd_xlsx	enfih2019/enfih_2019_fd.xlsx	data_raw	202396	Encargo B-3 (mesa #20): diccionario de archivos (FD) de ENFIH 2019, pareja de enfih2019_bd_csv_zip. Encargo M-3 (2026-08-05): descriptor abierto integro (16 hojas). R1.2 (planeacion larga) EXISTE: P9_10/P9_11A (Afore, incl. aportacion voluntaria), P9_12_1 (seguro de vida), P9_12_7 (plan privado de retiro), P5_12 (credito hipotecario). R1.4 (prima de marca/consumo compensatorio) NO EXISTE -- libro completo sin item de eleccion de marca. Ver forense/notas/2026-08-05-m3-lote-b3-diez-reactivos.md.	N3,N4,N10,N12,N13,N14	abrir4-variables-2026-08-08.tsv	EXPLOTADO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_dbf	engasto2012/gasto_dbf.zip	data_raw	72445247	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_de_consumo_ajustado_constante_dbf	engasto2012/gasto_de_consumo_ajustado_constante_dbf.zip	data_raw	39914206	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_de_consumo_ajustado_constante_dta	engasto2012/gasto_de_consumo_ajustado_constante_dta.zip	data_raw	47831192	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_de_consumo_ajustado_constante_sav	engasto2012/gasto_de_consumo_ajustado_constante_sav.zip	data_raw	81263908	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_de_consumo_ajustado_dbf	engasto2012/gasto_de_consumo_ajustado_dbf.zip	data_raw	35762073	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_de_consumo_ajustado_dta	engasto2012/gasto_de_consumo_ajustado_dta.zip	data_raw	37585691	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_de_consumo_ajustado_sav	engasto2012/gasto_de_consumo_ajustado_sav.zip	data_raw	68104386	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_dta	engasto2012/gasto_dta.zip	data_raw	68499377	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_mujeres_dbf	engasto2012/gasto_mujeres_dbf.zip	data_raw	2301803	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_mujeres_dta	engasto2012/gasto_mujeres_dta.zip	data_raw	2225480	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_mujeres_sav	engasto2012/gasto_mujeres_sav.zip	data_raw	4295690	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_gasto_sav	engasto2012/gasto_sav.zip	data_raw	94192018	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_hogar_dbf	engasto2012/hogar_dbf.zip	data_raw	1768812	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_hogar_dta	engasto2012/hogar_dta.zip	data_raw	1673532	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_hogar_sav	engasto2012/hogar_sav.zip	data_raw	3435401	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_persona_dbf	engasto2012/persona_dbf.zip	data_raw	2415139	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_persona_dta	engasto2012/persona_dta.zip	data_raw	2350036	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto2012_persona_sav	engasto2012/persona_sav.zip	data_raw	6872669	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_engasto12_fd	engasto2012/engasto12_fd.pdf	data_raw	1461889	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_dbf	engasto2013/gasto_dbf.zip	data_raw	60663633	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_de_consumo_ajustado_constante_dbf	engasto2013/gasto_de_consumo_ajustado_constante_dbf.zip	data_raw	63269584	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_de_consumo_ajustado_constante_dta	engasto2013/gasto_de_consumo_ajustado_constante_dta.zip	data_raw	49248833	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_de_consumo_ajustado_constante_sav	engasto2013/gasto_de_consumo_ajustado_constante_sav.zip	data_raw	79293283	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_de_consumo_ajustado_dbf	engasto2013/gasto_de_consumo_ajustado_dbf.zip	data_raw	32947499	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_de_consumo_ajustado_dta	engasto2013/gasto_de_consumo_ajustado_dta.zip	data_raw	38953823	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_de_consumo_ajustado_sav	engasto2013/gasto_de_consumo_ajustado_sav.zip	data_raw	69821790	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_dta	engasto2013/gasto_dta.zip	data_raw	67727910	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_mujeres_dbf	engasto2013/gasto_mujeres_dbf.zip	data_raw	2209389	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_mujeres_dta	engasto2013/gasto_mujeres_dta.zip	data_raw	2321430	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_mujeres_sav	engasto2013/gasto_mujeres_sav.zip	data_raw	4328522	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_gasto_sav	engasto2013/gasto_sav.zip	data_raw	123772438	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_hogar_dbf	engasto2013/hogar_dbf.zip	data_raw	1674648	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_hogar_dta	engasto2013/hogar_dta.zip	data_raw	1837082	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_hogar_sav	engasto2013/hogar_sav.zip	data_raw	3861844	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_lugar_compra_dbf	engasto2012/lugar_compra_dbf.zip	data_raw	2011528	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_lugar_compra_dta	engasto2012/lugar_compra_dta.zip	data_raw	2006599	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_lugar_compra_sav	engasto2012/lugar_compra_sav.zip	data_raw	3621305	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_persona_dbf	engasto2013/persona_dbf.zip	data_raw	2201256	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_persona_dta	engasto2013/persona_dta.zip	data_raw	2345020	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_persona_sav	engasto2013/persona_sav.zip	data_raw	6847171	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_vivienda_dbf	engasto2012/vivienda_dbf.zip	data_raw	1073475	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_vivienda_dta	engasto2012/vivienda_dta.zip	data_raw	1181477	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2012_vivienda_sav	engasto2012/vivienda_sav.zip	data_raw	2529775	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2013_viviendas_dbf	engasto2013/viviendas_dbf.zip	data_raw	1082772	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2013_viviendas_dta	engasto2013/viviendas_dta.zip	data_raw	1250776	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
engasto_2013_viviendas_sav	engasto2013/viviendas_sav.zip	data_raw	2308548	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
