id_afirmacion	dominio	report	estado_hoja	existencia_documento	pieza_o_razon	instrumento_ola	propietario	prioridad
ASTRA5-U0-VIOL-007	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	envipe_2025_bd_envipe_2025_dta|0beede6230be70e48274b2abc29799dc88c549d10ca97478c86126f909c148e3|raíz data_raw; U0 no abrió microdato	ENVIPE 2025 (comunicado 127/25)	ASTRA5-U3	1
ASTRA5-U0-VIOL-008	CONFIANZA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	recombina las filas violencia-ambiental-007 (cifra negra) y 005 (confianza) en una atribución causal jerárquica ('driver CENTRAL') sin contrafactual ni diseño de identificación en los instrumentos recorridos; componentes descriptivos ya en esas filas	no aplica	ASTRA5-U3	4
ASTRA5-U0-VIOL-009	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	informe IEP Índice de Paz México 2026, registrar en manifiesto	IEP, Índice de Paz México 2026 (documental)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-010	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	mismo informe IEP 2026, registrar	IEP, Índice de Paz México 2026 (documental)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-012	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	recombina las filas violencia-ambiental-009/010 (IEP) y 011 (INEGI) en una resta causal sin diseño de identificación; corrección vigente del paquete: 'IEP e INEGI usan métodos y años distintos, de modo que su diferencia no estima el efecto ambiental en no víctimas'; componentes descriptivos ya en esas filas	no aplica	ASTRA5-MESA-VIOLENCIA	4
ASTRA5-U0-VIOL-013	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	constructo que ningún instrumento recorrido pregunta directamente (normalización/regulación emocional vs. aceptación moral); búsqueda: u0busca -q 'acostumbr|normaliza' sobre 9 tablas de reactivos, 0 aciertos con instrumento poblacional; no se identificó instrumento tras este recorrido; no equivale a imposibilidad universal	no aplica	ASTRA5-MESA-VIOLENCIA	4
ASTRA5-U0-VIOL-014	GENERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	boletín ENSU 2025T3 desagregado por sexo, registrar con página	ENSU 2025T3	ASTRA5-U2	3
ASTRA5-U0-VIOL-015	GENERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Boletín OIG-CEPAL Nº4 'Violencia feminicida en cifras', registrar	documental: CEPAL, Observatorio de Igualdad de Género de América Latina y el Caribe, Boletín 'Violencia feminicida en cifras' Nº4 (nov-2025)	ASTRA5-U2	3
ASTRA5-U0-VIOL-016	GENERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	constructo ('el miedo se organiza alrededor de X') que ningún instrumento recorrido pregunta directamente; búsqueda: u0busca -q 'tipo de miedo|le preocupa mas' --encuesta envipe -> revisa AP4_2 (temas que preocupan, no por sexo con este detalle); no se identificó instrumento tras este recorrido; no equivale a imposibilidad universal	no aplica	ASTRA5-U2	4
ASTRA5-U0-VIOL-017	MIGRACION	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	PDF del informe 'Travesías forzadas... 2024' (Ibero/ACNUR), registrar en manifiesto	documental: Programa de Derechos Humanos, Universidad Iberoamericana + ACNUR, informe 'Travesías forzadas: Desplazamiento interno en México 2024', presentado 26-jun-2025	ASTRA5-MESA-MIGRACION	3
ASTRA5-U0-VIOL-018	MIGRACION	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	SIN-ID-MANIFIESTO	documental: CMDPDH (Comisión Mexicana de Defensa y Promoción de los Derechos Humanos)	ASTRA5-MESA-MIGRACION	3
ASTRA5-U0-VIOL-019	DINERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	tabla de víctimas del fuero común (SESNSP, datos abiertos), registrar con corte ene-nov 2025	documental/administrativo: SESNSP, datos abiertos de víctimas del fuero común	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-020	DINERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	envipe_2025_bd_envipe_2025_dta|0beede6230be70e48274b2abc29799dc88c549d10ca97478c86126f909c148e3|raíz data_raw; U0 no abrió microdato	ENVIPE 2025	ASTRA5-MESA-VIOLENCIA	2
ASTRA5-U0-VIOL-021	DINERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	SIN-ID-MANIFIESTO	documental: Concanaco Servytur (estudio/encuesta gremial)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-022	DINERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	recombina las filas violencia-ambiental-019/020/021 (extorsión) en una atribución causal sobre conducta empresarial sin contrafactual ni diseño de identificación en los instrumentos recorridos; componentes descriptivos ya en esas filas	no aplica	ASTRA5-MESA-VIOLENCIA	4
ASTRA5-U0-VIOL-023	SALUD_MENTAL	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	artículo/reporte de Medina-Mora et al. 2005 (Encuesta Nacional de Epidemiología Psiquiátrica), registrar y cotejar 2.3%/0.49%	documental/académico: Medina-Mora ME et al. (2005), Encuesta Nacional de Epidemiología Psiquiátrica, Salud Mental / revista especializada	ASTRA5-MESA-SALUD	3
ASTRA5-U0-VIOL-024	SALUD_MENTAL	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	constructo que ningún instrumento recorrido pregunta (hipervigilancia como escala poblacional) ni sigue longitudinalmente; búsqueda: u0busca -q 'hipervigilancia|estado de alerta' -> 0 aciertos con texto en 9 tablas de reactivos; no se identificó instrumento tras este recorrido; no equivale a imposibilidad universal	no aplica	ASTRA5-MESA-SALUD	4
ASTRA5-U0-VIOL-025	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	SIN-ID-MANIFIESTO	documental/académico: estudio "Narco Emotions" (nombre citado por el report, sin autor ni venue identificado en este lote)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-026	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	marco teórico importado (Gerbner, EE.UU.) usado como analogía explicativa, sin instrumento mexicano que lo pruebe en este report; contenido normativo/interpretativo sin desenlace observable propio en este lote	no aplica	ASTRA5-MESA-VIOLENCIA	4
ASTRA5-U0-VIOL-027	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	SIN-ID-MANIFIESTO	documental: International Crisis Group (organización identificable, reporte específico no identificado en este lote)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-028	DINERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	constructo (gasto en seguridad privada y retiro del espacio público por clase) que ningún instrumento recorrido pregunta con esa combinación; búsqueda: u0mf --busca 'seguridad privada' -> 0/1680; u0busca -q 'guardia privada|caseta|coto cerrado' -> revisado, sin encuesta de gasto de hogares en seguridad en el corpus; no se identificó instrumento tras este recorrido; no equivale a imposibilidad univ	no aplica	ASTRA5-MESA-VIOLENCIA	4
ASTRA5-U0-VIOL-029	SALUD_MENTAL	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	cadena hipotética que ningún instrumento recorrido liga en los tres eslabones (supresión/somatización/uso de servicios); búsqueda: u0busca -q 'nervios|susto|aguantarse' -> revisado sobre 9 tablas, sin escala validada de afrontamiento por supresión ligada a somatización y uso de servicios en el corpus; no se identificó instrumento tras este recorrido; no equivale a imposibilidad universal	no aplica	ASTRA5-MESA-SALUD	4
ASTRA5-U0-VIOL-030	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	artículo/ensayo de Escalante Gonzalbo (título y venue exactos), registrar y cotejar la serie de homicidios pre/post 2006	documental/académico: Fernando Escalante Gonzalbo, El Colegio de México (análisis de series de homicidio)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-031	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	artículo de Zepeda Gil, Política y Gobierno 2018, registrar y cotejar las siete tesis	documental/académico: Raúl Zepeda Gil, revista Política y Gobierno, 2018	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-032	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	comunicado 562/24 (registrar con página)	ENVIPE 2024 (comunicado 562/24)	ASTRA5-U3	3
ASTRA5-U0-VIOL-033	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	envipe_2024_bd_envipe_2024_dta|e2f5c57cd9103524dacf27c9d13b2c33c7dc0476daa8fc028aae5efb913a8b18|raíz data_raw; U0 no abrió microdato	ENVIPE 2024	ASTRA5-U3	1
ASTRA5-U0-VIOL-034	GENERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	comunicado 562/24 desagregado por sexo	ENVIPE 2024	ASTRA5-U2	3
ASTRA5-U0-VIOL-035	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	boletín ENSU 2025T3 con tabla por ciudad, registrar con página	ENSU 2025T3	ASTRA5-U3	3
ASTRA5-U0-VIOL-037	CONFIANZA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	latinobarometro2024_cuestionario_esp|f1fe995d24081906d91ff7646aa4afa7ecdf0e1728c3192d1dd264b89172fb7b|raíz data_raw; U0 no abrió microdato	Latinobarómetro (ola no especificada por el report; 2024 registrada en el corpus) y Parametría (no verificada)	ASTRA5-U3	1
ASTRA5-U0-VIOL-038	CONFIANZA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	boletín ENSU (ola por precisar) con módulo de contacto con autoridad y corrupción, registrar con página	ENSU (ola no especificada por el report en este punto)	ASTRA5-U3	3
ASTRA5-U0-VIOL-039	DINERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	NO-ENCONTRADO-DESDE-CAJA	SIN-ID-MANIFIESTO	documental: ANPEC (encuesta gremial sep-2024); prensa sobre Culiacán oct-2024; Canaco/Concanaco León (ninguno verificado en este lote)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-040	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	identificar autor/título exacto del artículo en Sociológica/SciELO sobre disposición a salir de noche y guerra contra el narco	documental/académico: revista Sociológica (UAM), repositorio SciELO (artículo específico no identificado por el report)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-041	DINERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	SIN-ID-MANIFIESTO	documental: Banco de México (Banxico), documento/estudio de investigación (título no identificado por el report)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-042	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	EXISTE-SATISFACE-DESDE-CAJA	SIN-ID-MANIFIESTO	(a) documental/académico: estudio cualitativo no identificado con autor/título en este lote; (b) Acuerdo para la Cobertura Informativa de la Violencia (acto documental, fecha no especificada por el re	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-043	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	envipe_2024_bd_envipe_2024_dta|e2f5c57cd9103524dacf27c9d13b2c33c7dc0476daa8fc028aae5efb913a8b18|raiz data_raw; envipe_2025_bd_envipe_2025_dta|0beede6230be70e48274b2abc29799dc88c549d10ca97478c86126f909c148e3|raiz data_raw; U0 no abrio microdato	ENVIPE 2024 y ENVIPE 2025 (INEGI), item 4.3 / variable AP4_3_3 (ambito ESTADO)	ASTRA5-MESA-VIOLENCIA	2
ASTRA5-U0-VIOL-044	DINERO	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	REUTILIZAR	EXISTE-SATISFACE-DESDE-CAJA	conjunto_de_datos_enve_2024_csv|5b2c5efccd0dfc2e196c37c5004976a67b62248a0d159ca2384dbfb0f1b0cf33|raiz descargas_mx; U0 no abrio microdato	(a) ENVE 2024 (INEGI), modulo de delitos, items 1.30/1.31, y cuestionario principal (tipo de delito, incluye cobro de piso); (b) no identificado	ASTRA5-MESA-VIOLENCIA	2
ASTRA5-U0-VIOL-045	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	captura fechada del RNPDNO (versionpublicarnpdno.segob.gob.mx) correspondiente a la fecha que el report dice usar	documental/administrativo: RNPDNO, Comisión Nacional de Búsqueda (Segob)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-046	SALUD_MENTAL	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	artículo de Santos Cruz et al. 2021, registrar	documental/académico: Marcelo Santos Cruz et al., The Lancet Regional Health–Americas, 2021	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-047	SALUD_MENTAL	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	artículo de Parales Quenza 2023 y obra de Martín-Baró, registrar	documental/académico: Martín-Baró (marco teórico); Parales Quenza, Revista Colombiana de Psicología, 2023	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-048	POLITICA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	SIN-ID-MANIFIESTO	documental/normativo: decreto de régimen de excepción, El Salvador (2022- )	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-VIOL-049	AUTORIDAD	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	contenido normativo/recomendación sin desenlace observable en los instrumentos recorridos; no se identificó instrumento tras este recorrido que mida el efecto de políticas de reducción de impunidad ni de regímenes de excepción sobre miedo/confianza en México; no equivale a imposibilidad universal	no aplica	ASTRA5-MESA-VIOLENCIA	4
ASTRA5-U0-VIOL-050	VIOLENCIA	corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md	DOCUMENTACIÓN-SOLAMENTE	EXISTE-NO-SATISFACE-DESDE-CAJA	SIN-ID-MANIFIESTO	documental/administrativo: series oficiales de homicidio (SESNSP) y señalamientos de México Evalúa y Causa en Común (no verificados en este lote)	ASTRA5-MESA-VIOLENCIA	3
ASTRA5-U0-ENOE-001	TRABAJO	corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	enoe_2024_3t_csv|f384a1b8872e051856ed2241289400302b13a8701489b1c596390452c183cd01;físico COINCIDE SHA, microdato NO ABIERTO	ENOE 2024 T3, cuestionario básico v7	ASTRA5-U1	1
ASTRA5-U0-TIME-001	TIEMPO	corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	enif2024_csv|a3507b4038888247f565f1640a718ef552bb8fc363378e3372a5bf2796bb2e4c|físico COINCIDE SHA; U0 no abrió microdato	ENIF 2024	ASTRA5-U1	1
ASTRA5-U0-TIME-002	TIEMPO	corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	enut2024_bd_csv|25f35626464053441b367b24001d255dbca408b5f576e614e0e09ac58691c4ba|físico COINCIDE SHA; U0 no abrió microdato	ENUT 2024	ASTRA5-U1	1
ASTRA5-U0-TIME-003	MOVILIDAD	corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	enigh2024_nc_csv|7cbf18fee02c58849356e5495fb851ae4d0330743e34d26e35973f9ad5a1155d|main, microdato NO ABIERTO	INEGI Pobreza Multidimensional 2024, reporte 27/25 de 13-ago-2025	ASTRA5-MESA-MOVILIDAD / ASTRA5-U1	3
