clave	unidad	tipo	filas_o_contratos	razon
salud-mental	LECTURA-fb2ddd66-01	G,F	ASTRA5-U0-SALMEN-001;ASTRA5-U0-SALMEN-002;ASTRA5-U0-SALMEN-003	
salud-mental	LECTURA-fb2ddd66-02	G,F	ASTRA5-U0-SALMEN-006;ASTRA5-U0-SALMEN-007	
salud-mental	LECTURA-fb2ddd66-03	G,F	ASTRA5-U0-SALMEN-008	
salud-mental	LECTURA-fb2ddd66-04	G,F	ASTRA5-U0-SALMEN-009	
salud-mental	LECTURA-fb2ddd66-05	G,F	ASTRA5-U0-SALMEN-011	
salud-mental	LECTURA-fb2ddd66-06	G,F	ASTRA5-U0-SALMEN-013;ASTRA5-U0-SALMEN-014	
salud-mental	LECTURA-fb2ddd66-07	G,F	ASTRA5-U0-SALMEN-015;ASTRA5-U0-SALMEN-016	
salud-mental	LECTURA-fb2ddd66-08	G,F	ASTRA5-U0-SALMEN-017	
salud-mental	LECTURA-fb2ddd66-09	G,F	ASTRA5-U0-SALMEN-018	
salud-mental	LECTURA-fb2ddd66-10	G,F	ASTRA5-U0-SALMEN-019	
salud-mental	LECTURA-fb2ddd66-11	G,F	ASTRA5-U0-SALMEN-021	
salud-mental	LECTURA-fb2ddd66-12	G,F	ASTRA5-U0-SALMEN-022	
salud-mental	LECTURA-fb2ddd66-13	G,F	ASTRA5-U0-SALMEN-024	
salud-mental	LECTURA-fb2ddd66-14	G,F	ASTRA5-U0-SALMEN-026	
salud-mental	LECTURA-fb2ddd66-15	G,F	ASTRA5-U0-SALMEN-028	
salud-mental	CAND-fb2ddd66-L10	P	ASTRA5-U0-SALMEN-020	DEDUP: salud-mental-006;salud-mental-007;salud-mental-019 (gasto/psiquiatras y estigma-vs-acceso ya cubiertos; L10 solo aporta la cifra nueva de Kohn 80%, en fila propia)
salud-mental	CAND-fb2ddd66-L11	P	ASTRA5-U0-SALMEN-012	DEDUP: salud-mental-008;salud-mental-009;salud-mental-011 (somatizacion, idioms de distress e immigrant paradox ya cubiertos; L11 solo aporta la interpretacion anti-genetica, en fila propia)
salud-mental	CAND-fb2ddd66-L12	P	ASTRA5-U0-SALMEN-023	DEDUP: salud-mental-021;salud-mental-022;salud-mental-009 (machismo, marianismo y somatizacion ya cubiertos; L12 solo aporta la tesis funcion+costo, en fila propia)
salud-mental	MENTAL-INTERNO-01	F	ASTRA5-U0-SALMEN-030;ASTRA5-U0-SALMEN-031;ASTRA5-U0-SALMEN-032;ASTRA5-U0-SALMEN-033;ASTRA5-U0-SALMEN-034;ASTRA5-U0-SALMEN-035;ASTRA5-U0-SALMEN-036;ASTRA5-U0-SALMEN-037;ASTRA5-U0-SALMEN-038;ASTRA5-U0-SALMEN-039	
salud-mental	MENTAL-INTERNO-02	F	ASTRA5-U0-SALMEN-004;ASTRA5-U0-SALMEN-010;ASTRA5-U0-SALMEN-027	DEDUP: el resto del rango L116-220 (Patrones 1-8 y causas) restata G1-G15/P10-P12 ya cubiertos en sus fichas propias; solo se listan aqui las 3 afirmaciones nuevas con cifra propia dentro del rango
salud-mental	MENTAL-INTERNO-03	F	ASTRA5-U0-SALMEN-029	DEDUP: salud-mental-036;salud-mental-037;salud-mental-038;salud-mental-039 (los 4 mitos de L257-265 estan en su version mas completa como unidades INT-L106/107/108/109, con localizador que cubre ambos sitios); DEDUP: L221-231 (comparacion internacional) y L269-278 (sintesis) restatan G1-G15/P10-P12 ya cubiertos; el resto de L233-253 (aplicadas) sin cifra propia adicional es interpretacion ya cubierta por G8/G15
salud-mental	MENTAL-INTERNO-04	F	ASTRA5-U0-SALMEN-005	NO-AFIRMACION: auditoria meta (L281-321, 'Modulo de auditoria de rigor extremo' es autoevaluacion del propio report, no afirmacion sobre Mexico verificable por instrumento); DEDUP: L273-280 (sintesis final) restata G1-G15 ya cubiertos; unica cifra nueva del rango (L316-318, DSM-IV 26.1%/36.4%) tiene fila propia
salud-mental	INT-L95	INT	ASTRA5-U0-SALMEN-030	
salud-mental	INT-L96	INT	ASTRA5-U0-SALMEN-031	
salud-mental	INT-L98	INT	ASTRA5-U0-SALMEN-032	
salud-mental	INT-L101	INT	ASTRA5-U0-SALMEN-033	
salud-mental	INT-L102	INT	ASTRA5-U0-SALMEN-034	
salud-mental	INT-L103	INT	ASTRA5-U0-SALMEN-035	
salud-mental	INT-L106	INT	ASTRA5-U0-SALMEN-036	
salud-mental	INT-L107	INT	ASTRA5-U0-SALMEN-037	
salud-mental	INT-L108	INT	ASTRA5-U0-SALMEN-038	
salud-mental	INT-L109	INT	ASTRA5-U0-SALMEN-039	
salud-mental	INT-L117	INT	ASTRA5-U0-SALMEN-004	
salud-mental	INT-L126	INT	ASTRA5-U0-SALMEN-010	
salud-mental	INT-L164	INT	ASTRA5-U0-SALMEN-025	
salud-mental	INT-L195	INT	ASTRA5-U0-SALMEN-027	
salud-mental	INT-L247	INT	ASTRA5-U0-SALMEN-029	
salud-mental	INT-L318	INT	ASTRA5-U0-SALMEN-005	
salud-mental	TIER-fb2ddd66-L18	T		NO-AFIRMACION: leyenda de marcas del resumen ejecutivo ([MÁS SÓLIDOS]/[MÁS MALINTERPRETADOS]/[MAYOR UTILIDAD PRÁCTICA])
sancion-horizontal	LECTURA-916eb783-01	G	ASTRA5-U0-SANC-001	
sancion-horizontal	LECTURA-916eb783-01	F	ASTRA5-U0-SANC-001	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-02	G	ASTRA5-U0-SANC-002	
sancion-horizontal	LECTURA-916eb783-02	F	ASTRA5-U0-SANC-002	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-03	G	ASTRA5-U0-SANC-003	
sancion-horizontal	LECTURA-916eb783-03	F	ASTRA5-U0-SANC-003	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-04	G	ASTRA5-U0-SANC-004	
sancion-horizontal	LECTURA-916eb783-04	F	ASTRA5-U0-SANC-004	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-05	G	ASTRA5-U0-SANC-005	
sancion-horizontal	LECTURA-916eb783-05	F	ASTRA5-U0-SANC-005	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-06	G	ASTRA5-U0-SANC-006;ASTRA5-U0-SANC-007	
sancion-horizontal	LECTURA-916eb783-06	F	ASTRA5-U0-SANC-006;ASTRA5-U0-SANC-007	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-07	G	ASTRA5-U0-SANC-008	
sancion-horizontal	LECTURA-916eb783-07	F	ASTRA5-U0-SANC-008	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-08	G	ASTRA5-U0-SANC-009	
sancion-horizontal	LECTURA-916eb783-08	F	ASTRA5-U0-SANC-009	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-09	G	ASTRA5-U0-SANC-010	
sancion-horizontal	LECTURA-916eb783-09	F	ASTRA5-U0-SANC-010	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-10	G	ASTRA5-U0-SANC-011	
sancion-horizontal	LECTURA-916eb783-10	F	ASTRA5-U0-SANC-011	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-11	G	ASTRA5-U0-SANC-012	
sancion-horizontal	LECTURA-916eb783-11	F	ASTRA5-U0-SANC-012	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-12	G	ASTRA5-U0-SANC-013	
sancion-horizontal	LECTURA-916eb783-12	F	ASTRA5-U0-SANC-013	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-13	G	ASTRA5-U0-SANC-014	
sancion-horizontal	LECTURA-916eb783-13	F	ASTRA5-U0-SANC-014	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-14	G	ASTRA5-U0-SANC-015;ASTRA5-U0-SANC-016	
sancion-horizontal	LECTURA-916eb783-14	F	ASTRA5-U0-SANC-015;ASTRA5-U0-SANC-016	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	LECTURA-916eb783-15	G	ASTRA5-U0-SANC-017	
sancion-horizontal	LECTURA-916eb783-15	F	ASTRA5-U0-SANC-017	ficha de lectura de Codex, mismo id que la unidad G; ver fila(s) enlazada(s)
sancion-horizontal	CAND-916eb783-L5	P		DEDUP: sancion-horizontal-001;sancion-horizontal-002;sancion-horizontal-006a (reformulacion de la tesis general del report, ya cubierta por esas filas: suma cero, envidia sistema, no destaques racional)
sancion-horizontal	CAND-916eb783-L6	P		DEDUP: sancion-horizontal-002 (misma distincion envidia-emocion vs envidia-sistema que el hallazgo G02)
sancion-horizontal	CAND-916eb783-L7	P	ASTRA5-U0-SANC-006	
sancion-horizontal	CAND-916eb783-L215	P	ASTRA5-U0-SANC-018	
sancion-horizontal	CAND-916eb783-L284	P		DEDUP: sancion-horizontal-016 (mismo caveat de genero, repetido en Caveats)
sancion-horizontal	TIER-916eb783-L87	T		NO-AFIRMACION: encabezado de seccion (Mapa de evidencia > Narrativa popular) que introduce un bloque de dos vinetas; el bloque se trata en sancion-horizontal-013 (L88, sindrome del cangrejo) y sancion-horizontal-017 (L89, no le gusta ver triunfar)
sancion-horizontal	SANCION-INTERNO-01	F	ASTRA5-U0-SANC-001;ASTRA5-U0-SANC-002;ASTRA5-U0-SANC-003;ASTRA5-U0-SANC-004;ASTRA5-U0-SANC-005;ASTRA5-U0-SANC-006;ASTRA5-U0-SANC-007;ASTRA5-U0-SANC-008;ASTRA5-U0-SANC-014;ASTRA5-U0-SANC-019;ASTRA5-U0-SANC-020;ASTRA5-U0-SANC-021	
sancion-horizontal	SANCION-INTERNO-02	F	ASTRA5-U0-SANC-009;ASTRA5-U0-SANC-010;ASTRA5-U0-SANC-011;ASTRA5-U0-SANC-012;ASTRA5-U0-SANC-013	
sancion-horizontal	SANCION-INTERNO-03	F	ASTRA5-U0-SANC-018;ASTRA5-U0-SANC-011;ASTRA5-U0-SANC-022	
sancion-horizontal	SANCION-INTERNO-04	F	ASTRA5-U0-SANC-015;ASTRA5-U0-SANC-016;ASTRA5-U0-SANC-017;ASTRA5-U0-SANC-018	
sancion-horizontal	INT-L89	INT	ASTRA5-U0-SANC-019	
sancion-horizontal	INT-L74	INT	ASTRA5-U0-SANC-020	
sancion-horizontal	INT-L145	INT	ASTRA5-U0-SANC-020	
sancion-horizontal	INT-L80	INT	ASTRA5-U0-SANC-021	
sancion-horizontal	INT-L237	INT	ASTRA5-U0-SANC-021	
sancion-horizontal	INT-L85	INT	ASTRA5-U0-SANC-022	
sancion-horizontal	INT-L207	INT	ASTRA5-U0-SANC-022	
sancion-horizontal	INT-L208	INT	ASTRA5-U0-SANC-022	
tecnologia	LECTURA-d47463c2-01	G,F	ASTRA5-U0-TEC-011;ASTRA5-U0-TEC-012;ASTRA5-U0-TEC-013	
tecnologia	LECTURA-d47463c2-02	G,F	ASTRA5-U0-TEC-014	
tecnologia	LECTURA-d47463c2-03	G,F	ENLACE	
tecnologia	LECTURA-d47463c2-04	G,F	ASTRA5-U0-TEC-015;ASTRA5-U0-TEC-016;ASTRA5-U0-TEC-017;ASTRA5-U0-TEC-018	
tecnologia	LECTURA-d47463c2-05	G,F	ASTRA5-U0-TEC-019;ASTRA5-U0-TEC-020	
tecnologia	LECTURA-d47463c2-06	G,F	ASTRA5-U0-TEC-021;ASTRA5-U0-TEC-022	
tecnologia	LECTURA-d47463c2-07	G,F	ASTRA5-U0-TEC-023	
tecnologia	LECTURA-d47463c2-08	G,F	ASTRA5-U0-TEC-024;ASTRA5-U0-TEC-025;ASTRA5-U0-TEC-026;ASTRA5-U0-TEC-027;ASTRA5-U0-TEC-028	
tecnologia	LECTURA-d47463c2-09	G,F	ASTRA5-U0-TEC-029;ASTRA5-U0-TEC-030	
tecnologia	LECTURA-d47463c2-10	G,F	ASTRA5-U0-TEC-031;ASTRA5-U0-TEC-032	
tecnologia	LECTURA-d47463c2-11	G,F	ASTRA5-U0-TEC-038	
tecnologia	LECTURA-d47463c2-12	G,F	ASTRA5-U0-TEC-039	
tecnologia	LECTURA-d47463c2-13	G,F	ASTRA5-U0-TEC-040	
tecnologia	LECTURA-d47463c2-14	G,F	ASTRA5-U0-TEC-041	
tecnologia	LECTURA-d47463c2-15	G,F	ASTRA5-U0-TEC-042	
tecnologia	CAND-d47463c2-L5	P	ASTRA5-U0-TEC-011;ASTRA5-U0-TEC-012	DEDUP: mismo contenido que G-01 (LECTURA-d47463c2-01), TL;DR repite el hallazgo
tecnologia	CAND-d47463c2-L6	P	ASTRA5-U0-TEC-014	DEDUP: mismo contenido que G-02 (LECTURA-d47463c2-02)
tecnologia	CAND-d47463c2-L7	P	ENLACE	
tecnologia	CAND-d47463c2-L100	P	ASTRA5-U0-TEC-029;ASTRA5-U0-TEC-030	
tecnologia	TIER-d47463c2-L80	T	ASTRA5-U0-TEC-033;ASTRA5-U0-TEC-034	Encabezado NARRATIVA POPULAR rige bloque L81-83 (tres narrativas); tratadas, no NO-AFIRMACION
tecnologia	LECTURA-TEC-INT-01	F	ENLACE	
tecnologia	LECTURA-TEC-INT-02	F	ENLACE	
tecnologia	LECTURA-TEC-INT-03	F	ENLACE	
tecnologia	INT-L62	INT	ASTRA5-U0-TEC-035	
tecnologia	INT-L65	INT	ENLACE	
tecnologia	INT-L66	INT	ASTRA5-U0-TEC-036	
tecnologia	INT-L74	INT	ASTRA5-U0-TEC-037	
tecnologia	INT-L78	INT	ASTRA5-U0-TEC-032	
tecnologia	INT-L83	INT	ASTRA5-U0-TEC-033	
tecnologia	INT-L88	INT	ASTRA5-U0-TEC-043	
tecnologia	INT-L103	INT	ASTRA5-U0-TEC-033	
tecnologia	INT-L109	INT	ENLACE	
tecnologia	INT-L81	INT	ASTRA5-U0-TEC-034	
tecnologia	INT-L82	INT	ASTRA5-U0-TEC-034	
tecnologia	INT-L111	INT		NO-AFIRMACION: prosa de Causas (85% percepcion corrupcion electoral 2020) sin tier explicito; no decompuesta en este lote por alcance (ver nota al supervisor)
tecnologia	INT-L142-L157	INT		NO-AFIRMACION: seccion Recommendations (Etapa 1/2, Benchmarks) es prosa sin marca de tier explicita y ningun G/P/T/F la referencia; leida integra pero no decompuesta en filas por alcance de este lote (nota al supervisor)
tecnologia	INT-L116-L125	INT	ENLACE;ENLACE	Segmentacion explicita: edad y genero ya cubiertos via TEC-008/009 (tecnologia-037/038); region/clase/escolaridad/migracion son prosa sin tier explicito, no decompuestas en este lote (nota al supervisor)
tiempo	LECTURA-112051b2-01	G	ENLACE;ASTRA5-U0-TIME-006;ASTRA5-U0-TIME-007	
tiempo	LECTURA-112051b2-01	F	ENLACE;ASTRA5-U0-TIME-006;ASTRA5-U0-TIME-007	
tiempo	CAND-112051b2-L208	P	ASTRA5-U0-TIME-006	
tiempo	CAND-112051b2-L209	P	ASTRA5-U0-TIME-006	
tiempo	LECTURA-112051b2-02	G	ENLACE;ASTRA5-U0-TIME-008;ASTRA5-U0-TIME-009;ASTRA5-U0-TIME-010	exposición ENOE 2026T1 registrada en exposicion-enoe2026t1-v1_0.md; la cifra 55.2% (2026) queda en cuarentena, sin contrato activo
tiempo	LECTURA-112051b2-02	F	ENLACE;ASTRA5-U0-TIME-008;ASTRA5-U0-TIME-009;ASTRA5-U0-TIME-010	exposición ENOE 2026T1 registrada en exposicion-enoe2026t1-v1_0.md; la cifra 55.2% (2026) queda en cuarentena, sin contrato activo
tiempo	LECTURA-112051b2-03	G	ASTRA5-U0-TIME-011;ASTRA5-U0-TIME-012	
tiempo	LECTURA-112051b2-03	F	ASTRA5-U0-TIME-011;ASTRA5-U0-TIME-012	
tiempo	CAND-112051b2-L197	P	ASTRA5-U0-TIME-011	
tiempo	LECTURA-112051b2-04	G	ASTRA5-U0-TIME-013	
tiempo	LECTURA-112051b2-04	F	ASTRA5-U0-TIME-013	
tiempo	TIER-112051b2-L73	T	ASTRA5-U0-TIME-013;ASTRA5-U0-TIME-017;ASTRA5-U0-TIME-030;ASTRA5-U0-TIME-028	
tiempo	LECTURA-112051b2-05	G	ENLACE;ASTRA5-U0-TIME-014	
tiempo	LECTURA-112051b2-05	F	ENLACE;ASTRA5-U0-TIME-014	
tiempo	LECTURA-112051b2-06	G	ASTRA5-U0-TIME-015	
tiempo	LECTURA-112051b2-06	F	ASTRA5-U0-TIME-015	
tiempo	CAND-112051b2-L114	P	ASTRA5-U0-TIME-015	
tiempo	CAND-112051b2-L214	P	ASTRA5-U0-TIME-015	
tiempo	CAND-112051b2-L215	P	ASTRA5-U0-TIME-015	
tiempo	LECTURA-112051b2-07	G	ASTRA5-U0-TIME-016;ASTRA5-U0-TIME-017;ASTRA5-U0-TIME-018	
tiempo	LECTURA-112051b2-07	F	ASTRA5-U0-TIME-016;ASTRA5-U0-TIME-017;ASTRA5-U0-TIME-018	
tiempo	CAND-112051b2-L67	P	ASTRA5-U0-TIME-011;ASTRA5-U0-TIME-017;ASTRA5-U0-TIME-021;ASTRA5-U0-TIME-022	
tiempo	LECTURA-112051b2-08	G	ENLACE;ASTRA5-U0-TIME-019;ASTRA5-U0-TIME-020	
tiempo	LECTURA-112051b2-08	F	ENLACE;ASTRA5-U0-TIME-019;ASTRA5-U0-TIME-020	
tiempo	CAND-112051b2-L59	P	ENLACE;ASTRA5-U0-TIME-008;ASTRA5-U0-TIME-009;ENLACE;ENLACE;ASTRA5-U0-TIME-020;ASTRA5-U0-TIME-031	
tiempo	LECTURA-112051b2-09	G	ASTRA5-U0-TIME-021;ASTRA5-U0-TIME-022;ASTRA5-U0-TIME-032	
tiempo	LECTURA-112051b2-09	F	ASTRA5-U0-TIME-021;ASTRA5-U0-TIME-022;ASTRA5-U0-TIME-032	
tiempo	LECTURA-112051b2-10	G		NO-AFIRMACION: el report cita "el mexicano es impuntual/no sabe planear" para DESARMARLA explícitamente como narrativa popular, no la sostiene como hallazgo propio; ficha LECTURA-10 ya lo declara NO-AFIRMACION-POSITIVA
tiempo	LECTURA-112051b2-10	F		NO-AFIRMACION: idéntica razón que arriba (misma línea L22)
tiempo	TIER-112051b2-L76	T		NO-AFIRMACION: encabezado que rige el bloque de clichés desarmados en §3; DEDUP con LECTURA-112051b2-10
tiempo	TIER-112051b2-L247	T		NO-AFIRMACION: pregunta de auditoría meta que repite los mismos clichés ya desarmados en LECTURA-112051b2-10 y TIER-112051b2-L76; DEDUP
tiempo	LECTURA-112051b2-11	G	ASTRA5-U0-TIME-023;ASTRA5-U0-TIME-024;ASTRA5-U0-TIME-025;ASTRA5-U0-TIME-026	
tiempo	LECTURA-112051b2-11	F	ASTRA5-U0-TIME-023;ASTRA5-U0-TIME-024;ASTRA5-U0-TIME-025;ASTRA5-U0-TIME-026	
tiempo	LECTURA-112051b2-12	G	ASTRA5-U0-TIME-027;ASTRA5-U0-TIME-028	
tiempo	LECTURA-112051b2-12	F	ASTRA5-U0-TIME-027;ASTRA5-U0-TIME-028	
tiempo	CAND-112051b2-L141	P	ASTRA5-U0-TIME-027;ASTRA5-U0-TIME-028	
tiempo	LECTURA-112051b2-13	G	ASTRA5-U0-TIME-029	
tiempo	LECTURA-112051b2-13	F	ASTRA5-U0-TIME-029	
tiempo	CAND-112051b2-L90	P	ASTRA5-U0-TIME-029	
tiempo	TIER-112051b2-L203	T	ASTRA5-U0-TIME-029	
tiempo	LECTURA-112051b2-14	G	ASTRA5-U0-TIME-030	
tiempo	LECTURA-112051b2-14	F	ASTRA5-U0-TIME-030	
tiempo	LECTURA-112051b2-15	G	ASTRA5-U0-TIME-031	
tiempo	LECTURA-112051b2-15	F	ASTRA5-U0-TIME-031	
tiempo	TIER-112051b2-L43	T		NO-AFIRMACION: regla de oro/principio interpretativo del corpus (ESTRUCTURA vs. CULTURA vs. ADAPTACIÓN RACIONAL), no es una afirmación empírica observable propia; se instancia en las filas tiempo-002/004/005/031 y otras
tiempo	TIER-112051b2-L73	T		NO-AFIRMACION: encabezado que rige el bloque de hipótesis razonables en §3; DEDUP con LECTURA-112051b2-04 (tiempo-011), 07 (tiempo-017), 12 (tiempo-027/028), 13 (tiempo-029)
tiempo	CAND-112051b2-L105	P	ENLACE;ASTRA5-U0-TIME-006;ENLACE;ASTRA5-U0-TIME-008;ENLACE;ASTRA5-U0-TIME-032	
tiempo	CAND-112051b2-L124	P	ASTRA5-U0-TIME-018;ASTRA5-U0-VIOL-023;ASTRA5-U0-TIME-038	
tiempo	TIER-112051b2-L198	T	ASTRA5-U0-TIME-034	
tiempo	CAND-112051b2-L204	P	ASTRA5-U0-TIME-035	
tiempo	TIER-112051b2-L219	T	ASTRA5-U0-TIME-036	
tiempo	CAND-112051b2-L220	P	ASTRA5-U0-TIME-037	
tiempo	TIER-112051b2-L223	T	ASTRA5-U0-TIME-038	
tiempo	CAND-112051b2-L252	P		NO-AFIRMACION: nota editorial/metodológica de cierre que resume el estado de la evidencia y delimita el alcance del reporte; sus componentes empíricos ya están cubiertos en filas individuales (tiempo-004/005/012/018/007/030/031)
tiempo	LECTURA-112051b2-INT-PM	F		DEDUP: 29.6% nacional 2024 es el mismo agregado INEGI de ASTRA5-U0-MER-010 (cruce POBREZA-MULTIDIMENSIONAL-2024-29_6 del paquete); Chiapas 66.0%/Guerrero 58.1%/Oaxaca 51.6% ya contratados como ASTRA5-U0-TIME-003/004/005. Componente pendiente (mecanismo de escasez individual) ya cubierto por tiempo-014/032, no requiere fila nueva
trabajo	LECTURA-e869c511-01	G	ASTRA5-U0-TRAB-008;ASTRA5-U0-TRAB-009;ASTRA5-U0-TRAB-010;ASTRA5-U0-TRAB-011	
trabajo	LECTURA-e869c511-01	F	ASTRA5-U0-TRAB-008;ASTRA5-U0-TRAB-009;ASTRA5-U0-TRAB-010;ASTRA5-U0-TRAB-011	
trabajo	LECTURA-e869c511-02	G	ASTRA5-U0-TRAB-012;ASTRA5-U0-TRAB-013;ASTRA5-U0-TRAB-014	
trabajo	LECTURA-e869c511-02	F	ASTRA5-U0-TRAB-012;ASTRA5-U0-TRAB-013;ASTRA5-U0-TRAB-014	
trabajo	LECTURA-e869c511-03	G	ASTRA5-U0-TRAB-015	
trabajo	LECTURA-e869c511-03	F	ASTRA5-U0-TRAB-015	
trabajo	LECTURA-e869c511-04	G	ASTRA5-U0-TRAB-016	
trabajo	LECTURA-e869c511-04	F	ASTRA5-U0-TRAB-016	
trabajo	LECTURA-e869c511-05	G	ASTRA5-U0-TRAB-003;ASTRA5-U0-TRAB-017;ASTRA5-U0-TRAB-018;ENLACE;ASTRA5-U0-TRAB-019	
trabajo	LECTURA-e869c511-05	F	ASTRA5-U0-TRAB-003;ASTRA5-U0-TRAB-017;ASTRA5-U0-TRAB-018;ENLACE;ASTRA5-U0-TRAB-019	
trabajo	LECTURA-e869c511-06	G	ASTRA5-U0-TRAB-020;ASTRA5-U0-TRAB-021	
trabajo	LECTURA-e869c511-06	F	ASTRA5-U0-TRAB-020;ASTRA5-U0-TRAB-021	
trabajo	LECTURA-e869c511-07	G	ASTRA5-U0-TRAB-022;ASTRA5-U0-TRAB-023	
trabajo	LECTURA-e869c511-07	F	ASTRA5-U0-TRAB-022;ASTRA5-U0-TRAB-023	
trabajo	LECTURA-e869c511-08	G	ASTRA5-U0-TRAB-024;ASTRA5-U0-TRAB-025;ASTRA5-U0-TRAB-026;ENLACE;ASTRA5-U0-TRAB-027;ASTRA5-U0-TRAB-028	
trabajo	LECTURA-e869c511-08	F	ASTRA5-U0-TRAB-024;ASTRA5-U0-TRAB-025;ASTRA5-U0-TRAB-026;ENLACE;ASTRA5-U0-TRAB-027;ASTRA5-U0-TRAB-028	
trabajo	LECTURA-e869c511-09	G	ASTRA5-U0-TRAB-029;ASTRA5-U0-TRAB-030;ASTRA5-U0-TRAB-031;ASTRA5-U0-TRAB-032	
trabajo	LECTURA-e869c511-09	F	ASTRA5-U0-TRAB-029;ASTRA5-U0-TRAB-030;ASTRA5-U0-TRAB-031;ASTRA5-U0-TRAB-032	
trabajo	LECTURA-e869c511-10	G	ASTRA5-U0-TRAB-034;ASTRA5-U0-TRAB-035	
trabajo	LECTURA-e869c511-10	F	ASTRA5-U0-TRAB-034;ASTRA5-U0-TRAB-035	
trabajo	LECTURA-e869c511-11	G	ASTRA5-U0-TRAB-036;ASTRA5-U0-TRAB-037	
trabajo	LECTURA-e869c511-11	F	ASTRA5-U0-TRAB-036;ASTRA5-U0-TRAB-037	
trabajo	LECTURA-e869c511-12	G	ASTRA5-U0-TRAB-038;ASTRA5-U0-TRAB-039;ASTRA5-U0-TRAB-040	
trabajo	LECTURA-e869c511-12	F	ASTRA5-U0-TRAB-038;ASTRA5-U0-TRAB-039;ASTRA5-U0-TRAB-040	
trabajo	LECTURA-e869c511-13	G	ASTRA5-U0-TRAB-041;ASTRA5-U0-TRAB-042	
trabajo	LECTURA-e869c511-13	F	ASTRA5-U0-TRAB-041;ASTRA5-U0-TRAB-042	
trabajo	LECTURA-e869c511-14	G	ASTRA5-U0-TRAB-043;ASTRA5-U0-TRAB-044;ASTRA5-U0-TRAB-045;ENLACE	
trabajo	LECTURA-e869c511-14	F	ASTRA5-U0-TRAB-043;ASTRA5-U0-TRAB-044;ASTRA5-U0-TRAB-045;ENLACE	
trabajo	CAND-e869c511-L3	P	ASTRA5-U0-TRAB-001;ASTRA5-U0-TRAB-002;ENLACE;ASTRA5-U0-TRAB-003	
trabajo	TRABAJO-MITO-01	F	ASTRA5-U0-TRAB-046	
trabajo	TRABAJO-MITO-02	F	ASTRA5-U0-TRAB-047	
trabajo	TRABAJO-MITO-03	F	ENLACE	
trabajo	TRABAJO-MITO-04	F	ASTRA5-U0-TRAB-048	
trabajo	TRABAJO-MITO-05	F	ASTRA5-U0-TRAB-049	
trabajo	TRABAJO-MITO-06	F	ENLACE	
trabajo	TRABAJO-MITO-07	F	ENLACE	
trabajo	TRABAJO-MITO-08	F	ASTRA5-U0-TRAB-050	
trabajo	TRABAJO-MITO-09	F	ENLACE	
trabajo	TRABAJO-CONC-01	F	ASTRA5-U0-TRAB-052	
trabajo	TRABAJO-CONC-02	F	ENLACE	
trabajo	TRABAJO-CONC-03	F	ASTRA5-U0-TRAB-053	
trabajo	TRABAJO-CONC-04	F	ASTRA5-U0-TRAB-054	
trabajo	TRABAJO-CONC-05	F	ASTRA5-U0-TRAB-055	
trabajo	INT-L11	INT	ASTRA5-U0-TRAB-004	
trabajo	INT-L13	INT	ASTRA5-U0-TRAB-005	
trabajo	INT-L15	INT	ASTRA5-U0-TRAB-006	
trabajo	INT-L17	INT	ASTRA5-U0-TRAB-007	
trabajo	INT-L85	INT	ASTRA5-U0-TRAB-033	
trabajo	INT-L145	INT	ASTRA5-U0-TRAB-051	
transversal	LECTURA-2ead6a5a-01	G		DEDUP: ASTRA5-U0-CONS-027 (Hofstede PDI81/IDV30/MAS69/UAI82/LTO24/IVR97, degradado a MEDIA(c) por ADR-06/FP-293); heterogeneidad intranacional (estudio empresa 2017) también DEDUP: ASTRA5-U0-TRAB-007.
