llave	dominio	conducta	instrumento_ola	segmento	universo_denominador	unidad_escala	punto	ic95_inf	ic95_sup	naturaleza_ic	estado_adopcion	firma	temporalidad	result_punto	result_inf	result_sup	calc	sha256_resultados	sha256_sello	uso	oferta_compatible	oferta_valor_ic	reserva
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-ESCOLARIDAD-SECUNDARIA-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	ESCOLARIDAD:SECUNDARIA	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.16404078986121673	0.14765979111488822	0.18084994228807402	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-ESCOLARIDAD-SECUNDARIA-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-ESCOLARIDAD-SECUNDARIA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-ESCOLARIDAD-SECUNDARIA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-ESCOLARIDAD-SECUNDARIA-OFERTA-P	0.33791507143942295 [0.31371819626539704, 0.36271922935358525]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-ESCOLARIDAD-SUPERIOR-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	ESCOLARIDAD:SUPERIOR	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.21020964225577907	0.1910470965451265	0.23074401898503513	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-ESCOLARIDAD-SUPERIOR-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-ESCOLARIDAD-SUPERIOR-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-ESCOLARIDAD-SUPERIOR-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-ESCOLARIDAD-SUPERIOR-OFERTA-P	0.3339990405718531 [0.29078606889884473, 0.37740070761210504]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-FORMALIDAD-CON-SEGURIDAD-SOCIAL-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	FORMALIDAD:CON-SEGURIDAD-SOCIAL	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.2254462139614659	0.2078179073732576	0.24422234410621482	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-FORMALIDAD-CON-SEGURIDAD-SOCIAL-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-FORMALIDAD-CON-SEGURIDAD-SOCIAL-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-FORMALIDAD-CON-SEGURIDAD-SOCIAL-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-FORMALIDAD-CON-SEGURIDAD-SOCIAL-OFERTA-P	0.29993470390975446 [0.2708140119453538, 0.3304007006354683]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	FORMALIDAD:SIN-SEGURIDAD-SOCIAL	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.1848131620799682	0.17012946508103916	0.19930177927209133	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-FORMALIDAD-SIN-SEGURIDAD-SOCIAL-OFERTA-P	0.3702252639195949 [0.3497258417601733, 0.3915096965401232]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-LOCALIDAD-15-000-Y-MAS-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	LOCALIDAD:15-000-Y-MAS	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.1996759347391737	0.18750294127486536	0.21216096475117416	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-LOCALIDAD-15-000-Y-MAS-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-LOCALIDAD-15-000-Y-MAS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-LOCALIDAD-15-000-Y-MAS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-LOCALIDAD-15-000-Y-MAS-OFERTA-P	0.355294165767533 [0.33688842028987076, 0.3737370304779307]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-LOCALIDAD-MENOR-DE-15-000-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	LOCALIDAD:MENOR-DE-15-000	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.10288956766874738	0.09339594925415198	0.11275036568700889	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-LOCALIDAD-MENOR-DE-15-000-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-LOCALIDAD-MENOR-DE-15-000-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-LOCALIDAD-MENOR-DE-15-000-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-LOCALIDAD-MENOR-DE-15-000-OFERTA-P	0.3650680758678322 [0.3481238265744666, 0.38185483450433355]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-NACIONAL-TODOS-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	NACIONAL:TODOS	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.16589518958949767	0.1569462448086417	0.1747779496629965	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-NACIONAL-TODOS-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-NACIONAL-TODOS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-NACIONAL-TODOS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-NACIONAL-TODOS-OFERTA-P	0.35916208752768947 [0.3460305560674542, 0.37250635911557384]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-SEXO-1-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	SEXO:1	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.19234181189941102	0.1795507130556086	0.20541974630258258	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-SEXO-1-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-SEXO-1-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-SEXO-1-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-SEXO-1-OFERTA-P	0.37274637659679305 [0.3524445797053061, 0.39358991699521323]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-SEXO-2-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	SEXO:2	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.14199823486227864	0.13069625380411873	0.1535309941278568	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-SEXO-2-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-SEXO-2-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-SEXO-2-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-SEXO-2-OFERTA-P	0.3476071229997682 [0.32952734846647486, 0.36549244192966907]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-UNIVERSO-UNIVERSO-TRABAJA-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	UNIVERSO:UNIVERSO-TRABAJA	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.20207169784093112	0.19047545864497295	0.21385197755875324	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-UNIVERSO-UNIVERSO-TRABAJA-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-UNIVERSO-UNIVERSO-TRABAJA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K5-UNIVERSO-UNIVERSO-TRABAJA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:EJE-FUERA-DE-U1NA		EJE-FUERA-DE-U1NA
RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-CUENTA-CON-CUENTA-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	CUENTA:CON-CUENTA	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.26927908714218857	0.2458683587602599	0.2942086196263145	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-CUENTA-CON-CUENTA-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-CUENTA-CON-CUENTA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-CUENTA-CON-CUENTA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:EJE-FUERA-DE-U1NA		EJE-FUERA-DE-U1NA
RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-CUENTA-SIN-CUENTA-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	CUENTA:SIN-CUENTA	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.28392345133182245	0.2554486324915848	0.313888320849422	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-CUENTA-SIN-CUENTA-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-CUENTA-SIN-CUENTA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-CUENTA-SIN-CUENTA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:EJE-FUERA-DE-U1NA		EJE-FUERA-DE-U1NA
RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-EDAD-18-29-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	EDAD:18-29	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.309273719197068	0.27218963096232834	0.3483023353375486	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-EDAD-18-29-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-EDAD-18-29-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-EDAD-18-29-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-EDAD-18-29-OFERTA-P	0.3422265985205368 [0.31828715733548724, 0.36715999812787803]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-EDAD-30-44-P	dinero	Proporciones marginales ponderadas ENIF 2018 de las conductas de crédito comparables por texto, por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso histórico conmensurable con CALC-DIN-CREDITO-PISOS-ENIF2021-0001 (mismo marco; población 18-70 declarada)	ENIF 2018	EDAD:30-44	Persona elegida de 18 a 70 años (diseño de ENIF 2018) con desenlace definido y diseño válido; K6-PR sobre productos formales tenidos con variable de atraso; K6-P-TENEDORES sobre tenedores de al menos un producto cubierto; K4 sobre quien nunca ha tenido crédito formal (filtro No y 6.5 = 2); formalidad sobre quien trabaja (P3_11 en 1..6). Cada eje conserva su denominador válido.	proporción ponderada [0,1]	0.3020838421250301	0.2749213495441789	0.3302794008859857	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-EDAD-30-44-P	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-EDAD-30-44-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2018-K6-P-TENEDORES-EDAD-30-44-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2018-0001	2000ab0beee184ca210cdfc34c84934a234f42e8489b83147960bf8c2dc750f5	7024d41ada35c6e08f097445b351b12022aadbd252b6d0e9241bcbf37cd53ed1	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	RESULT-DIN-OFERTA-EXCLUSION-ENIF2018-CREDITO-EDAD-30-44-OFERTA-P	0.380470279294917 [0.3554736840836549, 0.4054392295553028]	La exclusión usa no usuarios de crédito formal; no es el denominador del marginal de conducta.
