# GENERADO por forense/analisis/corpus-completo/catalogo.py — no editar
fuente	programa	ola	id_archivo	titulo	clase	url	formato_elegido	formatos	tamano	licencia	en_manifiesto	prioridad	historia_en_corpus	ola_mas_reciente	reserva_al_entrar	afirmaciones_mapa
INEGI	INTERCENSAL	2015	7591	Encuesta Intercensal 2015 · Tabasco	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/microdatos/eic2015_27_csv.zip	_csv.zip	_csv.zip;_dta.zip;_sas.zip;_sav.zip	10.1 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	INTERCENSAL	2015	7592	Encuesta Intercensal 2015 · Tamaulipas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/microdatos/eic2015_28_csv.zip	_csv.zip	_csv.zip;_dta.zip;_sas.zip;_sav.zip	14.9 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	INTERCENSAL	2015	7593	Encuesta Intercensal 2015 · Tlaxcala	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/microdatos/eic2015_29_csv.zip	_csv.zip	_csv.zip;_dta.zip;_sas.zip;_sav.zip	18.0 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	INTERCENSAL	2015	7594	Encuesta Intercensal 2015 · Veracruz de Ignacio de la Llave	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/microdatos/eic2015_30_csv.zip	_csv.zip	_csv.zip;_dta.zip;_sas.zip;_sav.zip	75.4 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	INTERCENSAL	2015	7595	Encuesta Intercensal 2015 · Yucatán	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/microdatos/eic2015_31_csv.zip	_csv.zip	_csv.zip;_dta.zip;_sas.zip;_sav.zip	22.5 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	INTERCENSAL	2015	7596	Encuesta Intercensal 2015 · Zacatecas	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/microdatos/eic2015_32_csv.zip	_csv.zip	_csv.zip;_dta.zip;_sas.zip;_sav.zip	16.4 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	INTERCENSAL	2015	78366	Encuesta Intercensal 2015 · Descriptor de archivos (FD)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/doc/eic2015_fd.xls	.xls	.xls	154 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	INTERCENSAL	2015	78871	Encuesta Intercensal 2015 · Instrucciones SAS	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/doc/eic2015_instrucciones_sas.pdf	.pdf	.pdf	102 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	INTERCENSAL	2015	78872	Encuesta Intercensal 2015 · Instrucciones STATA	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/intercensal/2015/doc/eic2015_instrucciones_stata.pdf	.pdf	.pdf	101 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2015	ABIERTA	ASTRA5-U0-FAM-005;ASTRA5-U0-FAM-025;ASTRA5-U0-FAM-035
INEGI	NUPCIALIDAD	1985	6847	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/datos/divorcios_base_datos_1985_1989_dbf.zip	_dbf.zip	_dbf.zip	11.6 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	1990	6848	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/datos/divorcios_base_datos_1990_1994_dbf.zip	_dbf.zip	_dbf.zip	11.2 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	1993	6819	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/datos/matrimonios_base_datos_1993_1994_dbf.zip	_dbf.zip	_dbf.zip	12.0 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	1995	6820	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/datos/matrimonios_base_datos_1995_1999_dbf.zip	_dbf.zip	_dbf.zip	30.1 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	1995	6849	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/datos/divorcios_base_datos_1995_1999_dbf.zip	_dbf.zip	_dbf.zip	10.2 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2000	6821	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/datos/matrimonios_base_datos_2000_2004_dbf.zip	_dbf.zip	_dbf.zip	37.1 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2000	6850	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/datos/divorcios_base_datos_2000_2004_dbf.zip	_dbf.zip	_dbf.zip	15.8 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2005	6822	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/datos/matrimonios_base_datos_2005_2009_dbf.zip	_dbf.zip	_dbf.zip	33.7 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2005	6851	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/datos/divorcios_base_datos_2005_2009_dbf.zip	_dbf.zip	_dbf.zip	18.1 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2010	109851	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/datos/matrimonios_base_datos_2010_2014_dbf.zip	_dbf.zip	_dbf.zip	36.3 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	3	SI	2022	YA-EN-MANIFIESTO	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2010	109852	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/datos/divorcios_base_datos_2010_2014_dbf.zip	_dbf.zip	_dbf.zip	21.4 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2015	271104	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/datos/matrimonios_base_datos_2015_2019_dbf.zip	_dbf.zip	_dbf.zip	32.7 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	3	SI	2022	YA-EN-MANIFIESTO	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2015	271105	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/datos/divorcios_base_datos_2015_2019_dbf.zip	_dbf.zip	_dbf.zip	27.3 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2020	574425	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/2020/matrimonios_base_datos_2020_dbf.zip	_dbf.zip	_dbf.zip	4.56 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	3	SI	2022	YA-EN-MANIFIESTO	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2020	574459	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/2020/divorcios_base_datos_2020_dbf.zip	_dbf.zip	_dbf.zip	3.69 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2021	1123511	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/2021/matrimonios_base_datos_2021_dbf.zip	_dbf.zip	_dbf.zip	5.99 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	3	SI	2022	YA-EN-MANIFIESTO	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2021	1123564	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/2021/divorcios_base_datos_2021_dbf.zip	_dbf.zip	_dbf.zip	5.30 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	ABIERTA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2022	1736871	Nupcialidad · Matrimonios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/matrimonios/2022/matrimonios_base_datos_2022_dbf.zip	_dbf.zip	_dbf.zip	5.61 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	SI	3	SI	2022	YA-EN-MANIFIESTO	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	NUPCIALIDAD	2022	1736874	Nupcialidad · Divorcios · Bases de datos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/nupcialidad/microdatos/divorcios/2022/divorcios_base_datos_2022_dbf.zip	_dbf.zip	_dbf.zip	5.60 MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	3	SI	2022	RESERVADA	ASTRA5-U0-PAREJA-002;ASTRA5-U0-SINT-026;ASTRA5-U0-JUV-006
INEGI	CE	1994	86402	Censos Económicos 1994 · Ejemplo de la base de datos con valores alterados, solo permite mostrar las características de ésta y probar algoritmos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ce/1994/microdatos/ce1994_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_xlsx.zip	2.52 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	NO	2023	ABIERTA	ASTRA5-U0-FAM-011;ASTRA5-U0-VEJEZ-012
INEGI	CE	1999	86401	Censos Económicos 1999 · Ejemplo de la base de datos con valores alterados, solo permite mostrar las características de ésta y probar algoritmos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ce/1999/microdatos/ce1999_csv.zip	_csv.zip	_csv.zip;_dta.zip;_xlsx.zip	4.50 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	NO	2023	ABIERTA	ASTRA5-U0-FAM-011;ASTRA5-U0-VEJEZ-012
INEGI	CE	2004	5308	Censos Económicos 2004 · Ejemplo de la base de datos con valores alterados, solo permite mostrar las características de ésta y probar algoritmos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ce/2004/microdatos/ce2004_ejemplobd_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_stata.zip;_xlsx.zip	7.31 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	NO	2023	ABIERTA	ASTRA5-U0-FAM-011;ASTRA5-U0-VEJEZ-012
INEGI	CE	2009	5000	Censos Económicos 2009 · Ejemplo de la base de datos con valores alterados, solo permite mostrar las características de ésta y probar algoritmos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ce/2009/microdatos/ce2009_ejemplobd_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_stata.zip;_xlsx.zip	3.71 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	NO	2023	ABIERTA	ASTRA5-U0-FAM-011;ASTRA5-U0-VEJEZ-012
INEGI	CE	2014	85335	Censos Económicos 2014 · Ejemplo de la base de datos con valores alterados, solo permite mostrar las características de ésta y probar algoritmos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ce/2014/microdatos/CE2014_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_xlsx.zip	1.71 KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	NO	2023	ABIERTA	ASTRA5-U0-FAM-011;ASTRA5-U0-VEJEZ-012
INEGI	CE	2019	1038389	Censos Económicos 2019 · Ejemplo de la base de datos con valores alterados, solo permite mostrar las características de ésta y probar algoritmos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ce/2019/microdatos/CE2019_csv.zip	_csv.zip	_csv.zip;_dbf.zip;_dta.zip;_xlsx.zip	762 bytes	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	NO	2023	ABIERTA	ASTRA5-U0-FAM-011;ASTRA5-U0-VEJEZ-012
INEGI	CE	2023	2915784	Censos Económicos (CE) 2024 · Ejemplo de la base de datos con valores alterados, solo permite mostrar las características de ésta y probar algoritmos	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ce/2024/microdatos/CE2024_csv.zip	_csv.zip	_csv.zip;_dta.zip;_xlsx.zip	569  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	NO	2023	ABIERTA	ASTRA5-U0-FAM-011;ASTRA5-U0-VEJEZ-012
INEGI	CE	2023	2915785	Censos Económicos (CE) 2024 · Descriptor de archivos (FD)	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/ce/2024/microdatos/FD_CE_2024.xlsx	.xlsx	.xlsx	92.4  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	NO	2023	ABIERTA	ASTRA5-U0-FAM-011;ASTRA5-U0-VEJEZ-012
INEGI	ENCO	2001	105659	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Base de datos · Mensual	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/enco_2001_2005_dbf.zip	_dbf.zip	_dbf.zip	8.4  MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2001	78227	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Descriptor de archivos (FD) · Abril de 2001 a diciembre de 2002	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/doc/fd_enco_v1.pdf	.pdf	.pdf	19.6  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2003	78225	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Descriptor de archivos (FD) · Abril de 2003 a marzo de 2008	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/doc/fd_enco_v3.pdf	.pdf	.pdf	49.9  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2003	78226	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Descriptor de archivos (FD) · Enero de 2003 a marzo de 2003	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/doc/fd_enco_v2.pdf	.pdf	.pdf	18.6  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2006	108908	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Base de datos · Mensual	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/enco_2006_2010_dbf.zip	_dbf.zip	_dbf.zip	10.2  MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2008	78224	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Descriptor de archivos (FD) · Abril de 2008 a septiembre de 2010	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/doc/fd_enco_v4.pdf	.pdf	.pdf	16  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2010	78221	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Descriptor de archivos (FD) · Octubre de 2010 a diciembre de 2017	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/doc/fd_enco_v5.pdf	.pdf	.pdf	15.9  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2011	247595	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Base de datos · Mensual	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/enco_2011_2015_dbf.zip	_dbf.zip	_dbf.zip	9.7  MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2016	325848	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Base de datos · Mensual	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/enco_2016_2020_dbf.zip	_dbf.zip	_dbf.zip	8.5  MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2018	247590	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Descriptor de archivos (FD) · Enero de 2018 a julio de 2025	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/doc/fd_enco_v6.pdf	.pdf	.pdf	37.8  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	647939	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Septiembre	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_septiembre_dbf.zip	_dbf.zip	_dbf.zip	402  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	647940	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Agosto	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_agosto_dbf.zip	_dbf.zip	_dbf.zip	403  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	647941	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Julio	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_julio_dbf.zip	_dbf.zip	_dbf.zip	402  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	647942	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Junio	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_junio_dbf.zip	_dbf.zip	_dbf.zip	409  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	647943	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Mayo	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_mayo_dbf.zip	_dbf.zip	_dbf.zip	403  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	647944	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Abril	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_abril_dbf.zip	_dbf.zip	_dbf.zip	405  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	685954	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Octubre	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_octubre_dbf.zip	_dbf.zip	_dbf.zip	399  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	686031	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO · Base de datos · Mensual	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/enco_2021_dbf.zip	_dbf.zip	_dbf.zip	1.8  MB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	686418	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Noviembre	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_noviembre_dbf.zip	_dbf.zip	_dbf.zip	361  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
INEGI	ENCO	2021	686481	Encuesta Nacional sobre Confianza del Consumidor (ENCO) · ENCO Ampliada · Base de datos · Diciembre	ARCHIVO	https://www.inegi.org.mx/contenidos/programas/enco/microdatos/2021/enco_ampliado_2021_diciembre_dbf.zip	_dbf.zip	_dbf.zip	363  KB	Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/inegi/terminos.html)	NO	2	SI	2026	ABIERTA	ASTRA5-U0-CONS-033;ASTRA5-U0-SANC-007
