calc_id	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	tau2	n	conteo	result_id_p
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	ENT	28	0.569843						15141	8628	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-ENT-28-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	ENT	29	0.745693						3889	2900	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-ENT-29-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	ENT	30	0.285595						38334	10948	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-ENT-30-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	ENT	31	0.429234						12930	5550	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-ENT-31-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	ENT	32	0.401221						8843	3548	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-ENT-32-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	TLOC	100MIL-MAS	0.560978						262039	146998	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-TLOC-100MIL-MAS-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	TLOC	15MIL-99MIL	0.398540						120294	47942	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-TLOC-15MIL-99MIL-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	TLOC	2500-14999	0.308789						125040	38611	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-TLOC-2500-14999-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	TLOC	MENOS-2500	0.240204						49533	11898	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-TLOC-MENOS-2500-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2014	TOTAL	TODOS	0.440737						556906	245449	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2014-TOTAL-TODOS-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	01	0.513141						6887	3534	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-01-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	02	0.517037						17080	8831	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-02-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	03	0.558342						2751	1536	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-03-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	04	0.354244						4878	1728	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-04-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	05	0.472929						16660	7879	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-05-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	06	0.547546						3260	1785	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-06-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	07	0.228297						24547	5604	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-07-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	08	0.497516						19925	9913	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-08-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	09	0.618771						33211	20550	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-09-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	10	0.377370						7963	3005	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-10-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	11	0.447595						32239	14430	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-11-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	12	0.273674						19103	5228	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-12-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	13	0.449589						10474	4709	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-13-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	14	0.566770						36401	20631	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-14-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	15	0.442228						68017	30079	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-15-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	16	0.372712						22838	8512	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-16-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	17	0.620902						7138	4432	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-17-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	18	0.557104						5166	2878	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-18-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	19	0.733313						16015	11744	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-19-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	20	0.332731						17149	5706	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-20-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	21	0.426940						18211	7775	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-21-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	22	0.514489						9421	4847	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-22-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	23	0.716438						10153	7274	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-23-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	24	0.433781						12587	5460	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-24-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	25	0.438526						17121	7508	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-25-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	26	0.451783						15565	7032	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-26-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	27	0.329130						10707	3524	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-27-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	28	0.609499						14338	8739	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-28-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	29	0.600187						3209	1926	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-29-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	30	0.311952						33893	10573	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-30-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	31	0.513390						10493	5387	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-31-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	ENT	32	0.419805						8523	3578	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-ENT-32-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	TLOC	100MIL-MAS	0.575221						253659	145910	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-TLOC-100MIL-MAS-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	TLOC	15MIL-99MIL	0.415784						116450	48418	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-TLOC-15MIL-99MIL-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	TLOC	2500-14999	0.329449						118759	39125	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-TLOC-2500-14999-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	TLOC	MENOS-2500	0.273807						47055	12884	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-TLOC-MENOS-2500-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2015	TOTAL	TODOS	0.459650						535923	246337	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2015-TOTAL-TODOS-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	01	0.547812						6672	3655	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-01-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	02	0.514951						16889	8697	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-02-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	03	0.565403						2347	1327	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-03-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	04	0.367218						4417	1622	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-04-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	05	0.514032						15108	7766	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-05-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	06	0.561461						3368	1891	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-06-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	07	0.313281						18236	5713	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-07-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	08	0.512036						18860	9657	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-08-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	09	0.618423						32502	20100	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-09-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	10	0.406926						7306	2973	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-10-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	11	0.440575						33227	14639	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-11-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	12	0.278227						19804	5510	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-12-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	13	0.465795						9560	4453	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-13-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	14	0.556058						37809	21024	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-14-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	15	0.432726						68496	29640	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-15-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	16	0.375665						21977	8256	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-16-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	17	0.554620						7717	4280	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-17-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	18	0.501340						5595	2805	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-18-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	19	0.654648						17223	11275	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-19-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	20	0.324615						17014	5523	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-20-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	21	0.433650						18764	8137	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-21-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	22	0.533635						9053	4831	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-22-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	23	0.717571						9783	7020	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-23-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	24	0.437285						11345	4961	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-24-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	25	0.461223						16801	7749	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-25-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	26	0.462465						15186	7023	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-26-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	27	0.327823						10103	3312	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-27-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	28	0.601869						13272	7988	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-28-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	29	0.620783						2964	1840	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-29-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	30	0.312357						30558	9545	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-30-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	31	0.507295						10418	5285	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-31-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	ENT	32	0.401672						8014	3219	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-ENT-32-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	TLOC	100MIL-MAS	0.578103						247608	143143	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-TLOC-100MIL-MAS-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	TLOC	15MIL-99MIL	0.422345						112510	47518	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-TLOC-15MIL-99MIL-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	TLOC	2500-14999	0.337040						114114	38461	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-TLOC-2500-14999-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	TLOC	MENOS-2500	0.272857						46156	12594	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-TLOC-MENOS-2500-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2016	TOTAL	TODOS	0.464492						520388	241716	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2016-TOTAL-TODOS-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	01	0.540557						6608	3572	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-01-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	02	0.545128						15855	8643	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-02-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	03	0.591182						2495	1475	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-03-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	04	0.391643						4236	1659	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-04-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	05	0.514286						14630	7524	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-05-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	06	0.583789						3109	1815	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-06-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	07	0.274625						22904	6290	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-07-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	08	0.557124						15659	8724	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-08-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	09	0.636184						30859	19632	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-09-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	10	0.409528						7074	2897	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-10-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	11	0.452061						31509	14244	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-11-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	12	0.297763						17074	5084	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-12-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	13	0.491118						8951	4396	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-13-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	14	0.564528						37635	21246	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-14-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	15	0.440109						66563	29295	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-15-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	16	0.373917						21938	8203	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-16-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	17	0.560371						7868	4409	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-17-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	18	0.537093						5338	2867	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-18-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	19	0.671207						17251	11579	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-19-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	20	0.330125						16000	5282	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-20-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	21	0.439985						18762	8255	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-21-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	22	0.539107						9538	5142	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-22-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	23	0.688485						10343	7121	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-23-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	24	0.459792						11540	5306	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-24-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	25	0.470411						16239	7639	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-25-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	26	0.476013						15029	7154	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-26-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	27	0.331501						10552	3498	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-27-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	28	0.578698						9708	5618	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-28-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	29	0.490355						3577	1754	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-29-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	30	0.316142						31179	9857	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-30-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	31	0.529729						9637	5105	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-31-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	ENT	32	0.388853						7697	2993	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-ENT-32-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	TLOC	100MIL-MAS	0.587649						236963	139251	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-TLOC-100MIL-MAS-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	TLOC	15MIL-99MIL	0.434511						111270	48348	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-TLOC-15MIL-99MIL-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	TLOC	2500-14999	0.335356						114183	38292	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-TLOC-2500-14999-P
CALC-EMAT-PAREJA-PISOS-0001	M-AMBOS-TRABAJAN	PAREJA	2017	TLOC	MENOS-2500	0.275628						44941	12387	RESULT-EMAT-PAREJA-PISOS-M-AMBOS-TRABAJAN-2017-TLOC-MENOS-2500-P
