id	raiz_declarada	raiz_resuelta	archivo	estado_A1	clase_P1	tamano_declarado	tamano_real	hallado_en_otra_raiz	tiene_url_origen	estado_reserva	licencia
mociba_2021_mociba2021_bd_rdata	SIN-RAIZ	data_raw	mociba2021/mociba2021_bd_RData.zip	COINCIDE	ESTÁ-Y-COINCIDE	1195723	1195723		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2021_mociba2021_bd_csv	SIN-RAIZ	data_raw	mociba2021/mociba2021_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1300049	1300049		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2021_mociba2021_bd_dbf	SIN-RAIZ	data_raw	mociba2021/mociba2021_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	1907694	1907694		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2021_mociba2021_bd_dta	SIN-RAIZ	data_raw	mociba2021/mociba2021_bd_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	1059137	1059137		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2021_mociba2021_bd_sav	SIN-RAIZ	data_raw	mociba2021/mociba2021_bd_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	2130265	2130265		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2022_mociba2022_fd	SIN-RAIZ	data_raw	mociba2022/mociba2022_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	136935	136935		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2022_mociba2022_bd_rdata	SIN-RAIZ	data_raw	mociba2022/mociba2022_bd_RData.zip	COINCIDE	ESTÁ-Y-COINCIDE	1227243	1227243		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2022_mociba2022_bd_csv	SIN-RAIZ	data_raw	mociba2022/mociba2022_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1303159	1303159		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2022_mociba2022_bd_dbf	SIN-RAIZ	data_raw	mociba2022/mociba2022_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	1949398	1949398		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2022_mociba2022_bd_dta	SIN-RAIZ	data_raw	mociba2022/mociba2022_bd_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	1098647	1098647		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2022_mociba2022_bd_sav	SIN-RAIZ	data_raw	mociba2022/mociba2022_bd_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	1838006	1838006		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2023_mociba2023_fd	SIN-RAIZ	data_raw	mociba2023/mociba2023_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	138846	138846		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2023_mociba2023_bd_rdata	SIN-RAIZ	data_raw	mociba2023/mociba2023_bd_RData.zip	COINCIDE	ESTÁ-Y-COINCIDE	1236848	1236848		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2023_mociba2023_bd_csv	SIN-RAIZ	data_raw	mociba2023/mociba2023_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1411045	1411045		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2023_mociba2023_bd_dbf	SIN-RAIZ	data_raw	mociba2023/mociba2023_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	2099957	2099957		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2023_mociba2023_bd_dta	SIN-RAIZ	data_raw	mociba2023/mociba2023_bd_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	1196041	1196041		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2023_mociba2023_bd_sav	SIN-RAIZ	data_raw	mociba2023/mociba2023_bd_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	1936747	1936747		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2024_mociba2024_bd_rdata	SIN-RAIZ	data_raw	mociba2024/mociba2024_bd_RData.zip	COINCIDE	ESTÁ-Y-COINCIDE	1341731	1341731		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2024_mociba2024_bd_dbf	SIN-RAIZ	data_raw	mociba2024/mociba2024_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	2245140	2245140		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2024_mociba2024_bd_dta	SIN-RAIZ	data_raw	mociba2024/mociba2024_bd_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	1271152	1271152		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2024_mociba2024_bd_sav	SIN-RAIZ	data_raw	mociba2024/mociba2024_bd_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	2056547	2056547		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2025_mociba2025_fd	SIN-RAIZ	data_raw	mociba2025/mociba2025_fd.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	143098	143098		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2025_mociba2025_bd_rdata	SIN-RAIZ	data_raw	mociba2025/mociba2025_bd_RData.zip	COINCIDE	ESTÁ-Y-COINCIDE	1339899	1339899		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2025_mociba2025_bd_csv	SIN-RAIZ	data_raw	mociba2025/mociba2025_bd_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	1541603	1541603		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2025_mociba2025_bd_dbf	SIN-RAIZ	data_raw	mociba2025/mociba2025_bd_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	2268896	2268896		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2025_mociba2025_bd_dta	SIN-RAIZ	data_raw	mociba2025/mociba2025_bd_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	1295707	1295707		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mociba_2025_mociba2025_bd_sav	SIN-RAIZ	data_raw	mociba2025/mociba2025_bd_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	2116403	2116403		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
latinobarometro2024_bd_stata	SIN-RAIZ	data_raw	latinobarometro2024_bd_stata.zip	COINCIDE	ESTÁ-Y-COINCIDE	6691592	6691592		SI		© Corporación Latinobarómetro (aviso del sitio); descarga directa sin registro n
conf17_r1_1_padron_fondos_agroasemex	SIN-RAIZ	data_raw	R1_1_AGROASEMEX/padron_integrantes_sistema_nacional_aseguramiento_agropecuario.csv	COINCIDE	ESTÁ-Y-COINCIDE	47848	47848		SI		CC-BY-4.0 (declarada en el CKAN package_show de datos.gob.mx)
conf17_r1_1_paa_componente_apoyo	SIN-RAIZ	data_raw	R1_1_AGROASEMEX/PAA_componente_apoyo.csv	COINCIDE	ESTÁ-Y-COINCIDE	210586	210586		SI		CC-BY-4.0 (declarada en el CKAN package_show de datos.gob.mx)
conf17_r1_1_paa_componente_subsidio_agricola	SIN-RAIZ	data_raw	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_agricola.csv	COINCIDE	ESTÁ-Y-COINCIDE	1553774	1553774		SI		CC-BY-4.0 (declarada en el CKAN package_show de datos.gob.mx)
conf17_r1_1_paa_componente_subsidio_ganadero	SIN-RAIZ	data_raw	R1_1_AGROASEMEX/PAA_componente_subsidio_ramo_ganadero.csv	COINCIDE	ESTÁ-Y-COINCIDE	1153815	1153815		SI		CC-BY-4.0 (declarada en el CKAN package_show de datos.gob.mx)
conf17_r4_1_sestad_reporte_2021	SIN-RAIZ	data_raw	R4_1_SESTAD_ESTAD/SESTAD_reporte_2021.pdf	COINCIDE	ESTÁ-Y-COINCIDE	1006873	1006873		SI		no declarada en el documento; portal gubernamental de acceso abierto sin aviso d
conf17_r9_1_ensanut_2018_cuestionario_utilizadores	SIN-RAIZ	data_raw	R9_1_ENSANUT_utilizadores/ensanut_2018_utilizadores_servicios_salud.pdf	COINCIDE	ESTÁ-Y-COINCIDE	930234	930234		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
r2_1_ecco_reporte_se_2023	SIN-RAIZ	data_raw	R2.1_ECCO/SE_REPORTE_GENERAL_ECCO_2023.pdf	COINCIDE	ESTÁ-Y-COINCIDE	2407229	2407229		SI		no verificada en este acto — no se localizó aviso de términos de uso en el docum
r7_3_pub_beneficiarios_bienestar_csv	SIN-RAIZ	data_raw	R7.3_PUB_Bienestar/padron_unico_bienestar.csv	COINCIDE	ESTÁ-Y-COINCIDE	114046	114046		SI		CC-BY-4.0 (declarada en metadata CKAN del paquete)
r8_1_contraloria_social_2019_2025_csv	SIN-RAIZ	data_raw	R8.1_contraloria_social/contraloria_social_2019_2025.csv	COINCIDE	ESTÁ-Y-COINCIDE	520	520		SI		no verificada en este acto — no confirmada en la respuesta CKAN
r7_4_r7_5_acled_hdx_demonstration_events	SIN-RAIZ	data_raw	R7.4_R7.5_ACLED_HDX/mexico_demonstration_events_by_month-year.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	9075	9075		SI		ACLED Terms of Use (https://acleddata.com/terms-of-use/), citada explícitamente 
endireh_2016_bd_mujeres_endireh2016_sitioinegi_dbf_redescarga	SIN-RAIZ	data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	102349631	102349631		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mmsi_2016_cuestionario	SIN-RAIZ	data_raw	inegi_mmsi_2016/cuestionario_mmsi_2016.pdf	COINCIDE	ESTÁ-Y-COINCIDE	705908	705908		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
mmsi_2016_manual_entrevistador	SIN-RAIZ	data_raw	inegi_mmsi_2016/manual_entrevistador_mmsi_2016.pdf	COINCIDE	ESTÁ-Y-COINCIDE	5388442	5388442		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_dbf	SIN-RAIZ	data_raw	engasto2012/gasto_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	72445247	72445247		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_de_consumo_ajustado_constante_dbf	SIN-RAIZ	data_raw	engasto2012/gasto_de_consumo_ajustado_constante_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	39914206	39914206		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_de_consumo_ajustado_constante_dta	SIN-RAIZ	data_raw	engasto2012/gasto_de_consumo_ajustado_constante_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	47831192	47831192		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_de_consumo_ajustado_constante_sav	SIN-RAIZ	data_raw	engasto2012/gasto_de_consumo_ajustado_constante_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	81263908	81263908		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_de_consumo_ajustado_dbf	SIN-RAIZ	data_raw	engasto2012/gasto_de_consumo_ajustado_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	35762073	35762073		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_de_consumo_ajustado_dta	SIN-RAIZ	data_raw	engasto2012/gasto_de_consumo_ajustado_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	37585691	37585691		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_de_consumo_ajustado_sav	SIN-RAIZ	data_raw	engasto2012/gasto_de_consumo_ajustado_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	68104386	68104386		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_dta	SIN-RAIZ	data_raw	engasto2012/gasto_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	68499377	68499377		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_mujeres_dbf	SIN-RAIZ	data_raw	engasto2012/gasto_mujeres_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	2301803	2301803		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_mujeres_dta	SIN-RAIZ	data_raw	engasto2012/gasto_mujeres_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	2225480	2225480		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_mujeres_sav	SIN-RAIZ	data_raw	engasto2012/gasto_mujeres_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	4295690	4295690		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_gasto_sav	SIN-RAIZ	data_raw	engasto2012/gasto_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	94192018	94192018		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_hogar_dbf	SIN-RAIZ	data_raw	engasto2012/hogar_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	1768812	1768812		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_hogar_dta	SIN-RAIZ	data_raw	engasto2012/hogar_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	1673532	1673532		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_hogar_sav	SIN-RAIZ	data_raw	engasto2012/hogar_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	3435401	3435401		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_persona_dbf	SIN-RAIZ	data_raw	engasto2012/persona_dbf.zip	COINCIDE	ESTÁ-Y-COINCIDE	2415139	2415139		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_persona_dta	SIN-RAIZ	data_raw	engasto2012/persona_dta.zip	COINCIDE	ESTÁ-Y-COINCIDE	2350036	2350036		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
engasto2012_persona_sav	SIN-RAIZ	data_raw	engasto2012/persona_sav.zip	COINCIDE	ESTÁ-Y-COINCIDE	6872669	6872669		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
codi_org_mx_estadisticas_landing	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/codi_org_mx_estadisticas_landing.html	COINCIDE	ESTÁ-Y-COINCIDE	17874	17874		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_codi_avances_2026	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_codi_avances_banco_mexico.html	COINCIDE	ESTÁ-Y-COINCIDE	8271	8271		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_infraestructuras_mercados_fin_landing	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_infraestructuras_mercados_fin_landing.html	COINCIDE	ESTÁ-Y-COINCIDE	10267	10267		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_informe_anual_idmf_listado_ediciones	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_informe_anual_IdMF_listado_ediciones.html	COINCIDE	ESTÁ-Y-COINCIDE	11067	11067		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_sie_cf881_cuentas_validadas	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF881_cuentas_validadas.html	COINCIDE	ESTÁ-Y-COINCIDE	467574	467574		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_sie_cf882_cuentas_pago_cobro	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF882_cuentas_pago_cobro.html	COINCIDE	ESTÁ-Y-COINCIDE	116399	116399		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_sie_cf884_operaciones	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF884_operaciones.html	COINCIDE	ESTÁ-Y-COINCIDE	792297	792297		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_sie_cf885_monto	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF885_monto.html	COINCIDE	ESTÁ-Y-COINCIDE	788382	788382		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_sie_cf883_dispositivos_enrolados	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_sie_cuadro_CF883_dispositivos_enrolados.html	COINCIDE	ESTÁ-Y-COINCIDE	886364	886364		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_codi_cuentas_validadas_x_mil_hab	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/banxico_codi_cuentas_validadas_x_mil_hab_trimestral.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	166771	166771		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_informe_anual_idmf_2019	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2019.pdf	COINCIDE	ESTÁ-Y-COINCIDE	2494301	2494301		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_informe_anual_idmf_2020	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2020.pdf	COINCIDE	ESTÁ-Y-COINCIDE	4010821	4010821		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_informe_anual_idmf_2021	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2021.pdf	COINCIDE	ESTÁ-Y-COINCIDE	3576969	3576969		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_informe_anual_idmf_2022	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2022.pdf	COINCIDE	ESTÁ-Y-COINCIDE	3149823	3149823		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_informe_anual_idmf_2023	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2023.pdf	COINCIDE	ESTÁ-Y-COINCIDE	3395130	3395130		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
banxico_informe_anual_idmf_2024	SIN-RAIZ	data_raw	R3.4_Banxico_CoDi_SPEI/informe_anual_IdMF_2024.pdf	COINCIDE	ESTÁ-Y-COINCIDE	4304507	4304507		SI		Términos de uso de banxico.org.mx (aviso legal general del sitio; texto especifi
inegi_rnm_catalog_330_enaproce2015	SIN-RAIZ	data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_330_enaproce2015.html	COINCIDE	ESTÁ-Y-COINCIDE	147583	147583		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
inegi_rnm_catalog_518_enaproce2018	SIN-RAIZ	data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_518_enaproce2018.html	COINCIDE	ESTÁ-Y-COINCIDE	167071	167071		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
inegi_rnm_518_download_19219	SIN-RAIZ	data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_518_download_19219_informe_final_levantamiento.pdf	COINCIDE	ESTÁ-Y-COINCIDE	3942875	3942875		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
inegi_laboratorio_microdatos_solicitud_uso	SIN-RAIZ	data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_laboratorio_microdatos_solicitud_uso.pdf	COINCIDE	ESTÁ-Y-COINCIDE	467097	467097		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
datosgobmx_ckan_enaproce_enestyc_cero	SIN-RAIZ	data_raw	R2.1_R2.2_R10.2_RNM_microdato/datosgobmx_ckan_package_search_enaproce_enestyc_cero_resultados.json	COINCIDE	ESTÁ-Y-COINCIDE	216	216		SI		Datos abiertos, Ley General de Transparencia / Guía CKAN datos.gob.mx (licenciam
inegi_rnm_search_intento_param	SIN-RAIZ	data_raw	R2.1_R2.2_R10.2_RNM_microdato/inegi_rnm_catalog_search_intento_search_param.html	COINCIDE	ESTÁ-Y-COINCIDE	30145	30145		SI		Términos de Libre Uso de la Información del INEGI (https://www.inegi.org.mx/ineg
banxico_2013_17_crowding_out_70ymas	descargas_mx	descargas_mx	banxico-2013-17-crowding-out-70ymas.pdf	COINCIDE	ESTÁ-Y-COINCIDE	253790	253790		SI		
cses5_modulo5_2016_2021_csv	SIN-RAIZ	data_raw	cses5_csv.zip	COINCIDE	ESTÁ-Y-COINCIDE	16604927	16604927		SI		no declarada explicitamente en la pagina de descarga (verificado en esta sesion)
cses5_modulo5_2016_2021_codebook	SIN-RAIZ	data_raw	cses5_codebook.zip	COINCIDE	ESTÁ-Y-COINCIDE	593754	593754		SI		misma nota que cses5_modulo5_2016_2021_csv
cses5_modulo5_2016_2021_cuestionario	SIN-RAIZ	data_raw	cses5_Questionnaire.txt	COINCIDE	ESTÁ-Y-COINCIDE	117737	117737		SI		misma nota que cses5_modulo5_2016_2021_csv
gps_do_files_country_level	SIN-RAIZ	data_raw	GPS_do-files_country_level.zip	COINCIDE	ESTÁ-Y-COINCIDE	1362	1362		SI		Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International (declara
gps_do_files_individual_level	SIN-RAIZ	data_raw	GPS_do-files_individual_level.zip	COINCIDE	ESTÁ-Y-COINCIDE	3627	3627		SI		misma que gps_do_files_country_level
wb2661_asq_questionnaires	SIN-RAIZ	data_raw	wb2661_ASQ_Questionnaires.zip	COINCIDE	ESTÁ-Y-COINCIDE	7573363	7573363		SI		no confirmada explicitamente para este item en esta sesion; la pagina del estudi
wb2661_baseline_instrumentos	SIN-RAIZ	data_raw	wb2661_Baseline.zip	COINCIDE	ESTÁ-Y-COINCIDE	1706187	1706187		SI		misma nota que wb2661_asq_questionnaires
wb2661_year1_instrumentos	SIN-RAIZ	data_raw	wb2661_Year1.zip	COINCIDE	ESTÁ-Y-COINCIDE	1747196	1747196		SI		misma nota que wb2661_asq_questionnaires
wb2661_endline_instrumentos	SIN-RAIZ	data_raw	wb2661_Endline.zip	COINCIDE	ESTÁ-Y-COINCIDE	1742099	1742099		SI		misma nota que wb2661_asq_questionnaires
wb2661_baseline_report	SIN-RAIZ	data_raw	wb2661_Baseline_Report.pdf	COINCIDE	ESTÁ-Y-COINCIDE	1602946	1602946		SI		misma nota que wb2661_asq_questionnaires
wb2661_year1_report	SIN-RAIZ	data_raw	wb2661_Year1_Report.pdf	COINCIDE	ESTÁ-Y-COINCIDE	566030	566030		SI		misma nota que wb2661_asq_questionnaires
wb2661_endline_report	SIN-RAIZ	data_raw	wb2661_Endline_Report.pdf	COINCIDE	ESTÁ-Y-COINCIDE	798886	798886		SI		misma nota que wb2661_asq_questionnaires
f00006635_wvs7_questionnaire_mexico_2018_spanish	descargas_mx	descargas_mx	F00006635-WVS7_Questionnaire_Mexico_2018_Spanish.pdf	COINCIDE	ESTÁ-Y-COINCIDE	96941	96941		SI		
f00008602_wvs7_methodology_report_mexico_2018	descargas_mx	descargas_mx	F00008602-WVS7_Methodology_Report_Mexico_2018.pdf	COINCIDE	ESTÁ-Y-COINCIDE	320171	320171		SI		
f00010700_wvs7_information_about_the_team_mexico_2018	descargas_mx	descargas_mx	F00010700-WVS7_Information_about_the_team_Mexico_2018.pdf	COINCIDE	ESTÁ-Y-COINCIDE	84609	84609		SI		
f00010701_wvs7_sample_design_mexico_2018	descargas_mx	descargas_mx	F00010701-WVS7_Sample_Design_Mexico_2018.pdf	COINCIDE	ESTÁ-Y-COINCIDE	209667	209667		SI		
f00011928_world_values_survey_wave_7_2017_2020_mexico_v3_0	descargas_mx	descargas_mx	F00011928-World_Values_Survey_Wave_7_2017-2020_Mexico_v3.0.pdf	COINCIDE	ESTÁ-Y-COINCIDE	3064693	3064693		SI		
f00013032_wvs_wave_7_mexico_spss_v5_1	descargas_mx	descargas_mx	F00013032-WVS_Wave_7_Mexico_Spss_v5.1.zip	COINCIDE	ESTÁ-Y-COINCIDE	407655	407655		SI		
f00013084_wvs_wave_7_mexico_stata_v5_1	descargas_mx	descargas_mx	F00013084-WVS_Wave_7_Mexico_Stata_v5.1.zip	COINCIDE	ESTÁ-Y-COINCIDE	412519	412519		SI		
f00013146_wvs_wave_7_mexico_csv_v5_1	descargas_mx	descargas_mx	F00013146-WVS_Wave_7_Mexico_Csv_v5.1.zip	COINCIDE	ESTÁ-Y-COINCIDE	443663	443663		SI		
f00013203_wvs_wave_7_mexico_excel_v5_1	descargas_mx	descargas_mx	F00013203-WVS_Wave_7_Mexico_Excel_v5.1.xlsx	COINCIDE	ESTÁ-Y-COINCIDE	2373291	2373291		SI		
