relacion_id	tipo_trabajo	siguiente_accion	siguiente_accion_original	evidencia_ref_accion_original	evidencia_ref_evidencia_original	input_requerido	input_requerido_original	reserva	reserva_original	siguiente_accion_tipificada	input_requerido_clasificacion	criterio_cierre	prioridad_operativa	regla_clasificacion_id	reserva_clasificacion
REL-ed3674d93fbcd45914630569	CURADURIA_FUENTE	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/forense/Consumo_Aspiracional_en_México__Validación_Forense_del_Modelo_Anti-Esencialista.md	MAIN:canon/estado-programa-v1_10.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-ed3674d93fbcd45914630569 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-ee1e829631a8bb7de93bcfd3	BUSQUEDA_DIRIGIDA	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-ee1e829631a8bb7de93bcfd3 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-f07a221600f81a075ee85ac8	CURADURIA_FUENTE	Abrir cuestionario/diccionario ENBIARE y localizar texto, codificación y llave del reactivo junto con el desenlace requerido.	Abrir cuestionario/diccionario ENBIARE y localizar texto, codificación y llave del reactivo junto con el desenlace requerido.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	MAIN:forense/matriz-impacto-universal-2026-08-06.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-f07a221600f81a075ee85ac8 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-f09043ef09997adc0bb4a3f2	CURADURIA_FUENTE	Obtener el microdato bajo la licencia aplicable y mapear reactivo, codificación y desenlace para México.	Obtener el microdato bajo la licencia aplicable y mapear reactivo, codificación y desenlace para México.	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	MAIN:forense/hitoE-campana-medicion-v2_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-f09043ef09997adc0bb4a3f2 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-f0cb8d6fa174935fae071144	BUSQUEDA_DIRIGIDA	Abrir materiales suplementarios del estudio y localizar variable, tratamiento, resultado y muestra mexicanos pertinentes.	Abrir materiales suplementarios del estudio y localizar variable, tratamiento, resultado y muestra mexicanos pertinentes.	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L15	MAIN:data/mapa-ext-academico-2026-08-06.tsv	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-f0cb8d6fa174935fae071144 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-f219eb1a0e1b71beb5a36f6f	BUSQUEDA_DIRIGIDA	Obtener documentación.	Obtener documentación.	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-f219eb1a0e1b71beb5a36f6f con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-f25c37290ef71e21d1d73760	CURADURIA_FUENTE	Abrir cuestionario y datos México; buscar proxy de deferencia y outcome laboral/comunicacional en la misma muestra.	Abrir cuestionario y datos México; buscar proxy de deferencia y outcome laboral/comunicacional en la misma muestra.	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	MAIN:forense/hitoE-campana-medicion-v2_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-f25c37290ef71e21d1d73760 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-f586d39d7211922886da9f95	CURADURIA_FUENTE	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L4;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	MAIN:canon/modelo-decision-v4_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-f586d39d7211922886da9f95 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-f6d34c22618564c885af98e9	BUSQUEDA_DIRIGIDA	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	MAIN:data/mapa-fuentes-2026-08-06.tsv:L14	MAIN:forense/hitoE-campana-medicion-v2_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-f6d34c22618564c885af98e9 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
REL-f721d49d739e759d00a9643b	CURADURIA_FUENTE	Abrir diccionario/descarga y mapear tipo de evento, actor, municipio, fecha y outcome electoral; declarar límite ecológico.	Abrir diccionario/descarga y mapear tipo de evento, actor, municipio, fecha y outcome electoral; declarar límite ecológico.	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-f721d49d739e759d00a9643b con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-f96e306aefb2bab19baafbcc	CURADURIA_FUENTE	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	MAIN:forense/hitoE-campana-medicion-v2_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-f96e306aefb2bab19baafbcc con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-fb6a1baf579c6521a638b093	CURADURIA_FUENTE	Abrir el diccionario ENFIH y localizar texto y codificación exactos para el constructo y su desenlace coobservado.	Abrir el diccionario ENFIH y localizar texto y codificación exactos para el constructo y su desenlace coobservado.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	MAIN:canon/estado-programa-v1_10.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-fb6a1baf579c6521a638b093 con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-fd8abdfbae6d8de6a94eb38c	CURADURIA_FUENTE	Abrir el payload canónico ya identificado y localizar variable/tabla exacta, unidad, periodo, codificación y parte faltante.	Abrir el payload canónico ya identificado y localizar variable/tabla exacta, unidad, periodo, codificación y parte faltante.	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.	Contrastar procedencia estructurada de REL-fd8abdfbae6d8de6a94eb38c con sus objetos de modelo permitidos y emitir propuesta o reserva.	Evidencia previa exacta, mapeo necesidad→objeto y reportes neutrales disponibles.	Propuesta semántica trazable o NO_DETERMINADO con supuesto faltante concreto.	P4_CURADURIA	RW-06-DEFAULT	No propagar estado por fuente ni por necesidad.
REL-ff97af04e1d92981b386ac08	BUSQUEDA_DIRIGIDA	Con autorización de licencia, abrir codebook y payload GPS México; buscar variables de adopción CoDi/SPEI, coerción, riesgo fiscal y fricción.	Con autorización de licencia, abrir codebook y payload GPS México; buscar variables de adopción CoDi/SPEI, coerción, riesgo fiscal y fricción.	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	Revisión de equivalencia y codificación antes de parametrizar.	Revisión de equivalencia y codificación antes de parametrizar.	Escala/diseño/universo:	Escala/diseño/universo:	Verificar el localizador exacto ya declarado de REL-ff97af04e1d92981b386ac08 con máximo dos intentos y sin discovery panorámico.	Localizador declarado, dato requerido, beneficio informativo y criterio de parada.	EVIDENCIA_LOCALIZADA, NO_ACCESIBLE, NO_DETERMINADO o SIN_RUTA_VIABLE_ACTUAL tras máximo dos intentos.	P3_INDEXADO	RW-05-INDEXADO	No descargar sin decisión supervisora de adquisición.
